label,1X1,1X2,1X3,2X1,2X2,2X3,3X1,3X2,3X3,4X1,4X2,4X3,5X1,5X2,5X3,6X1,6X2,6X3,7X1,7X2,7X3,8X1,8X2,8X3,9X1,9X2,9X3,10X1,10X2,10X3,11X1,11X2,11X3,12X1,12X2,12X3,13X1,13X2,13X3,14X1,14X2,14X3,15X1,15X2,15X3,16X1,16X2,16X3,17X1,17X2,17X3,18X1,18X2,18X3,19X1,19X2,19X3,20X1,20X2,20X3,21X1,21X2,21X3,22X1,22X2,22X3,23X1,23X2,23X3,24X1,24X2,24X3,25X1,25X2,25X3,26X1,26X2,26X3,27X1,27X2,27X3,28X1,28X2,28X3,29X1,29X2,29X3,30X1,30X2,30X3,31X1,31X2,31X3,32X1,32X2,32X3,33X1,33X2,33X3,34X1,34X2,34X3,35X1,35X2,35X3,36X1,36X2,36X3,37X1,37X2,37X3,38X1,38X2,38X3,39X1,39X2,39X3,40X1,40X2,40X3
reverse,0.6408691,0.0213623,-0.7629395,-4.336548,-0.2105713,5.435181,17.24854,24.63379,-42.78564,-17.24854,-24.63379,42.78564,16.02783,26.75476,-38.85803,28.22266,-0.579834,39.75525,-7.797241,-11.1908,17.81006,10.43396,-5.57251,9.500122,-1.135254,-7.617188,2.438354,-45.75195,-1.794434,-30.64575,48.56873,0.9765625,32.95898,13.51318,0.7781982,9.793091,-19.3573,3.662109,-9.799194,-3.625488,0.3143311,-1.455688,-39.09912,-5.731201,-31.49719,106.0547,70.55054,234.9792,-96.9696,-53.55835,-162.6282,-2.081299,-1.519775,7.25708,-6.781006,-13.84277,-65.67383,1.196289,6.460571,60.18982,-11.60278,-10.20508,-13.42773,-1.828003,-4.257202,-10.72998,-31.44836,-41.02783,57.93152,7.485962,-32.85828,30.69763,35.97412,80.25818,-138.5956,-30.83801,-94.33899,48.84338,30.83801,94.33899,-48.84338,-11.63025,-49.18213,37.42371,2.035522,-10.30884,2.972412,4.177856,19.11621,-17.53845,9.674072,-33.03223,8.981323,16.33911,-44.57397,6.100464,2.932739,32.52563,-15.72266,0.668335,29.5166,-11.24573,1.239014,-0.2685547,-5.886841,-25.4364,56.20728,-5.084229,0.0,0.0,0.0,52.55432,-111.1938,-2.178955,-10.19287,29.49219,-7.955933,30.69458,-43.66455,-17.03796
reverse,-20.33691,-12.0636,-37.43896,12.9364,35.20203,73.2605,-26.32141,-52.0874,-111.7859,-2.72522,51.00098,136.557,-8.361816,-18.17932,-3.924561,11.08704,-32.82166,-132.6324,-38.29346,2.416992,64.48364,4.244995,-25.75378,-25.02441,3.848267,-7.092285,-7.064819,-6.869507,-23.17505,0.112915,28.7323,39.06555,-23.56262,-45.09888,-106.3171,17.44385,27.99988,15.91187,24.16077,12.28638,41.34521,-34.98535,8.953857,38.5376,-10.05249,4.196167,-8.270264,-3.146362,0.0,33.3313,-2.365112,8.435059,-104.1107,1.519775,-1.773071,62.11243,-3.353882,40.979,-112.2406,-2.441406,-14.99634,45.58716,-3.28064,-17.82227,71.82007,4.644775,11.30371,-27.98157,-3.369141,27.53906,-31.75964,-5.551147,-18.82935,40.67993,3.518677,-1.217651,4.35791,2.362061,-33.61816,51.53503,5.950928,0.0,0.0,0.0,192.569,-251.0101,-0.5371094,-190.5945,243.4418,6.12793,1.898193,-4.718018,3.607178,-14.77661,16.68701,-3.097534,4.806519,-1.452637,-3.19519,-9.747314,4.272461,5.841064,7.098389,-3.62854,-2.963257,-2.661133,4.23584,3.955078,5.276489,7.189941,1.638794,6.130981,-15.0177,-11.37695,-34.83276,65.20081,6.970215,-11.64856,3.726196,-14.1571
reverse,-20.77026,-1.989746,3.982544,12.35962,5.804443,16.91284,-14.37683,0.8392334,26.11694,12.09717,2.294922,-19.14673,8.453369,-2.932739,-15.7135,33.6731,7.96814,10.0647,-6.863403,-5.947876,-13.74512,24.90845,2.420044,-2.828979,7.009888,-5.065918,-15.76538,-1.61438,-0.06103516,18.77747,-23.33374,-1.086426,0.1403809,2.160645,0.1190186,0.680542,-29.29993,-2.011108,-10.30579,143.2281,1.49231,63.03101,-94.7876,-3.805542,-34.58252,44.59534,4.025269,47.92786,-74.37134,7.348633,-27.2644,-4.696655,-1.913452,-10.50415,2.307129,15.59448,30.07507,-4.910278,1.647949,1.28479,-10.96497,-16.50696,-50.13123,0.8361816,10.82764,28.93372,-17.56287,-10.87341,76.17493,-1.092529,-22.81189,38.15613,17.41943,14.97498,-163.1012,0.0,0.0,0.0,-40.53955,-129.4464,159.8053,31.5918,78.96423,-127.4323,0.4821777,35.91003,-23.48633,-6.515503,-13.5437,7.955933,-14.8468,-21.22498,2.471924,-35.30579,-25.76294,4.174805,25.55237,-1.571655,4.754639,34.08813,29.26636,-15.69214,5.493164,47.40906,-12.55188,0.0,0.0,0.0,28.39661,-110.1807,16.8396,-0.7659912,54.04663,-14.09912,10.47058,-11.85608,-2.883911,42.75513,-66.62903,-1.190186
reverse,25.22583,-29.48303,11.20605,-29.81567,45.93811,-15.72266,-13.14697,38.21716,-19.31763,42.86499,-65.16418,20.10498,-15.81726,67.99622,-52.12097,42.75208,-124.0631,78.43018,-29.44336,105.5359,-72.00623,12.01782,-41.98303,29.85535,-0.4455566,-19.78455,14.14185,1.553345,-1.959229,-0.4333496,-6.958008,1.403809,1.657104,8.813477,-16.3269,8.996582,-40.72571,49.38354,-91.54053,35.22644,-49.06616,75.99792,20.97168,-20.78857,5.371094,0.04272461,-2.767944,-1.211548,-1.052856,-3.646851,29.17175,20.578,11.59363,-35.71777,12.85706,5.725098,17.05627,-2.249146,-1.257324,10.26611,-2.523804,1.51062,-11.60583,2.529907,-2.075195,-3.381348,7.580566,-3.497314,-2.996826,-16.13159,-4.815674,-15.32288,-17.80701,-4.217529,28.21655,-0.8117676,2.941895,-5.908203,-4.022217,-5.908203,19.39392,10.05249,21.79871,-39.3158,-0.2044678,-11.24573,17.38892,14.4104,4.083252,-27.32239,-13.40027,-11.67908,22.34192,-7.318115,-9.65271,15.46631,0.6988525,-3.936768,-5.69458,-5.950928,-3.80249,4.641724,-2.645874,-2.383423,0.9765625,-7.424927,-0.982666,1.443481,-0.06408691,5.252075,4.25415,11.84692,12.54883,5.819702,-120.1233,-21.61255,24.93591,120.1233,21.61255,-24.93591
reverse,-41.81519,60.89783,-6.863403,22.50061,-33.10547,-1.712036,-18.60657,54.54102,-3.869629,31.44836,-28.03955,2.072144,21.79565,-26.78223,3.656006,1.245117,-4.904175,-1.971436,21.96655,4.467773,3.646851,4.348755,-44.82422,2.243042,-0.4516602,3.155518,-7.647705,0.9521484,-8.816528,2.682495,-3.872681,2.27356,8.401489,1.367188,10.62012,0.982666,2.993774,39.1571,-5.603027,10.9375,-4.550171,32.63245,-16.76025,-64.89258,-25.91858,0.3234863,1.242065,0.2563477,-0.1495361,-14.01978,0.04272461,-9.399414,34.34448,-12.58545,1.855469,-21.18835,5.734253,4.397583,-7.629395,4.064941,-0.08544922,8.456421,-21.45996,20.15686,22.85767,-105.3467,-10.35461,-35.96191,72.3877,-1.23291,-8.679199,-13.31177,-4.75769,-5.117798,-2.612305,-2.185059,3.469849,35.34851,-12.07886,-14.3158,-46.61255,-1.467896,10.48889,42.06543,-12.97607,-0.4364014,-6.442261,-56.48499,-10.11658,-46.57898,22.8241,5.825806,37.0636,-7.345581,2.310181,-12.52441,33.13599,6.948853,30.04456,11.66382,0.8026123,4.360962,3.384399,0.9033203,4.980469,4.187012,-1.38855,11.10535,-0.4364014,-2.758789,2.893066,-7.867432,-17.6178,7.888794,11.72485,0.7232666,13.24463,10.0708,25.83313,15.68604
reverse,-1.083374,6.103516,0.1037598,23.172,59.89075,-28.1189,-2.246094,-17.7948,-0.189209,-20.9259,-42.09595,28.30811,35.18677,66.24451,-57.724,-18.8446,-36.72485,26.16272,-4.870605,-9.713745,25.9552,-11.47156,-19.80591,5.606079,10.51331,27.87476,-13.61389,-10.51331,-27.87476,13.61389,-18.6615,8.520508,-61.87439,-11.07483,-7.546997,28.89099,7.720947,-0.1312256,14.94751,-11.74011,4.299927,-8.908081,8.69751,-2.407837,15.86304,-2.056885,0.6469727,25.51575,27.11487,-3.381348,-14.43481,-33.21228,0.4760742,23.38562,7.63855,-4.351807,1.367188,2.69165,-3.979492,12.4115,17.47742,-13.75122,28.76892,5.404663,21.60645,-65.93323,1.116943,-26.06201,31.81152,-1.116943,26.06201,-31.81152,7.852173,-13.82446,4.428101,-4.174805,14.32495,-8.016968,7.473755,2.89917,-8.81958,4.946899,1.281738,-5.358887,0.2563477,2.34375,0.3692627,2.328491,-0.2868652,-2.252197,-18.68286,-6.738281,19.65027,65.54565,0.2807617,-34.76563,-36.23047,-5.657959,41.94946,11.05042,-2.099609,8.206177,23.9502,-4.980469,12.05139,-64.3158,12.45728,-27.44141,45.85571,4.86145,58.80737,-45.85571,-4.86145,-58.80737,7.8125,13.91907,40.24963,-10.24475,18.34412,30.16663
reverse,-2.096558,-3.485107,-12.79907,32.18384,4.394531,-20.84656,-40.75623,-19.03992,21.64612,-15.32898,0.4516602,21.08459,5.923462,-13.38501,-43.70422,-7.730103,9.838867,40.10925,2.490234,-22.54333,-53.61938,-3.381348,15.82031,46.55457,-4.522705,-5.804443,-13.98926,-25.72327,-16.35437,-49.76196,1.278687,15.08179,31.7688,16.97693,18.8446,48.6145,-20.44067,-3.216553,-16.56494,16.34521,3.344727,9.210205,-12.29858,-1.171875,-12.30469,5.279541,1.040649,-1.763916,-14.27917,-0.3845215,-25.75989,9.786987,-0.9887695,4.321289,-35.78186,-6.143188,-75.16479,55.03235,6.802368,116.0339,-10.50415,-2.963257,-13.96484,8.084106,-0.06408691,22.84851,2.124023,0.189209,0.9429932,4.589844,0.2288818,5.636597,1.373291,1.281738,-1.037598,11.31287,-1.303101,13.93433,5.743408,4.833984,-4.501343,6.002808,0.2197266,0.9613037,11.94458,1.959229,-0.4272461,0.7049561,-0.9185791,8.169556,8.175659,0.4638672,18.12134,9.747314,-1.391602,4.376221,-1.889038,-1.672363,-6.35376,48.23608,1.965332,40.24048,-53.07312,0.4333496,-42.50488,82.94678,9.423828,78.56445,-96.06934,12.06665,-41.19568,-4.397583,2.185059,-0.2746582,-8.050537,1.483154,-7.067871,-10.59875,-13.86719,-34.41467
reverse,209.7351,-302.124,-76.57471,-194.635,279.4067,71.33179,24.86267,-38.43994,-9.637451,-39.96277,61.15723,14.88037,33.71887,-70.3125,-9.332275,-23.60535,33.33435,5.874634,-7.415771,-6.109619,-0.4150391,2.017212,-2.481079,-0.3723145,-0.0213623,7.192993,0.1525879,3.793335,-3.973389,0.8270264,-0.5401611,17.08679,2.789307,-2.081299,5.010986,1.635742,-0.8544922,-1.766968,4.354858,-5.010986,22.01843,-5.514526,-3.875732,-10.01282,6.118774,-7.577515,17.03186,-4.049683,-45.62683,67.46521,-16.67786,20.3186,-18.52417,-4.53186,22.00623,-31.82678,9.454346,-15.20081,27.35596,-12.18262,0.479126,4.925537,-3.805542,-2.145386,6.414795,-2.276611,3.155518,-2.398682,6.231689,28.4668,-60.43091,21.71936,-80.00793,168.1183,-44.34814,38.99231,-85.74219,21.60645,3.851318,-1.687622,21.92383,22.16797,-48.27271,1.498413,-4.962158,5.987549,4.748535,-6.811523,13.18359,1.205444,-6.723022,8.02002,6.549072,14.35242,-25.93994,-5.566406,-27.46277,42.12036,5.712891,46.60339,-75.78735,-13.33008,-48.06519,90.8844,11.48682,50.56763,-58.48389,-8.917236,6.292725,-17.14783,-3.765869,5.53894,6.68335,-0.08850098,8.963013,3.198242,-1.727295,5.993652,-0.4730225,-0.1525879
reverse,-2.532959,11.99951,32.6416,-7.385254,3.533936,23.94104,-10.78186,-23.28796,-16.51917,0.4119873,-1.800537,103.2227,1.345825,-13.14087,-140.9729,-12.82349,-20.90454,38.89771,8.023071,8.383179,-53.27454,-0.9796143,-6.707764,4.391479,-1.28479,-11.07788,-5.612183,2.093506,-5.429077,-1.28479,4.293823,-28.8269,0.1342773,6.286621,-35.86731,19.49463,2.520752,37.65869,-17.20276,-0.009155273,34.91821,-12.59766,-4.193115,-1.431274,-2.987671,-2.84729,0.479126,-2.923584,0.9765625,3.543091,-0.6530762,-4.934692,-18.28308,-0.9094238,10.34546,40.63721,0.2044678,27.14539,-100.8759,9.838867,13.11035,5.36499,-5.465698,8.139038,55.00793,-4.187012,-22.00928,26.09253,-0.5126953,32.35779,-23.22388,3.573608,32.96814,-21.60645,1.809692,-51.65405,41.21704,-3.118896,19.37561,-15.0238,-0.2410889,-13.15308,-2.246094,-3.652954,8.584595,-13.1012,-3.540039,-51.96228,61.48682,5.740356,-2.279663,-41.28418,-9.973145,-6.015015,21.01746,10.96802,8.294678,20.26672,-0.994873,-10.71777,-22.39075,0.7385254,8.782959,19.60144,-0.8117676,1.934814,2.789307,0.07324219,-47.02454,51.89209,-7.388306,1.657104,3.463745,-0.8880615,45.36743,-55.35583,8.276367,-88.32092,101.8066,-18.19153
reverse,-13.67188,23.84033,-36.03516,31.43921,-47.12524,50.19226,-16.74805,65.43579,-200.9399,21.7804,-68.98193,150.6348,5.52063,-4.63562,-33.18176,-8.874512,5.245972,59.39026,2.807617,-4.983521,-32.30591,-20.52002,-0.0213623,-26.53198,10.40039,4.901123,55.43823,-50.32349,-1.965332,-41.76941,-22.62878,-1.748657,-13.60168,78.58582,6.75354,82.86743,-62.2345,-2.349854,-36.66687,19.28711,1.38855,20.20264,12.25891,0.5096436,9.146118,12.5946,-2.322388,31.6803,-21.81702,-12.99133,49.01733,32.15637,11.81946,-57.6355,-3.533936,-2.529907,7.684326,10.88257,3.314209,-14.13574,9.225464,2.84729,-10.52246,2.191162,0.4333496,-1.348877,-11.01074,-0.1190186,2.578735,35.01892,3.726196,-14.10828,-13.02185,2.392578,0.958252,34.19495,3.567505,4.714966,5.554199,-3.482056,17.63916,2.770996,-1.239014,3.314209,-5.859375,2.252197,31.16455,-43.02368,-5.328369,-32.13196,19.58618,10.17761,22.96753,2.490234,4.495239,7.711792,-37.71057,-16.56189,-42.23022,35.62317,43.75916,84.20715,-20.02869,-24.50867,19.71741,14.92004,-0.1831055,76.16882,-23.83728,-32.23267,-114.8346,4.446411,-3.363037,13.8031,5.145264,-21.14868,2.087402,11.10535,-19.4397,6.399536
reverse,-94.14673,106.6925,-36.74316,-106.7352,97.68372,-11.23352,114.9261,-96.67969,2.975464,-65.96985,55.13611,-1.794434,4.742432,-3.063965,-1.165771,-20.06836,7.946777,-4.351807,-5.404663,5.007935,-0.6744385,-6.936646,-5.847168,-9.692383,-21.28906,37.5,14.70337,0.0,0.0,0.0,34.62219,-44.47632,-27.10571,-20.53833,37.94556,17.95654,3.939819,6.878662,2.74353,-21.83228,9.082031,6.411743,-0.3051758,1.071167,-0.1220703,4.11377,-10.5011,0.1159668,-98.86475,76.54419,3.799438,16.35437,-13.44604,-5.26123,6.45752,0.5004883,-2.859497,76.05286,-63.59863,4.321289,-183.3618,179.0802,-37.23145,151.062,-138.1897,25.46692,-19.43359,53.75977,-14.98718,40.08789,-73.49548,19.96155,-42.8009,225.1465,-76.22986,54.44641,-246.3013,83.02002,-14.41345,119.1772,-45.52002,10.98938,-58.41675,22.41516,-1.535034,13.87024,-5.197144,4.959106,-74.63074,28.302,-13.23242,98.63586,-42.00745,5.026245,-58.77991,22.39075,-4.864502,24.67651,-16.28418,10.51331,-49.02954,26.94092,-3.668213,16.80298,-11.81641,-2.435303,1.989746,6.375122,0.7873535,-15.29541,-0.0793457,-4.159546,6.842041,-10.27832,-0.2044678,-0.8514404,-13.05542,12.23755,-24.99084,37.81433
reverse,3.936768,-29.12598,-80.24597,1.708984,-3.042603,53.96423,-0.7843018,-11.03516,4.400635,-8.999634,9.664917,48.83118,-1.080322,7.147217,17.84058,-10.79407,-51.89514,-130.8105,-1.715088,42.59644,103.7445,-10.32104,0.2746582,-3.265381,-51.1322,-12.09412,-45.63599,-2.905273,4.983521,11.67908,17.64221,0.8605957,10.25696,27.12708,-0.7080078,14.56299,20.04395,9.915161,24.81079,-20.91675,-20.29419,-40.78064,15.30151,11.78589,36.203,-0.5645752,-0.8361816,26.31531,0.4333496,1.409912,1.004028,6.777954,12.12769,-2.682495,-3.833008,-1.037598,2.313232,6.643677,4.956055,1.635742,6.686401,1.373291,-3.701782,6.188965,-1.678467,0.189209,10.77271,0.6713867,6.808472,-5.911255,-2.008057,-10.69336,7.53479,0.2807617,1.535034,11.9751,17.67273,-19.38782,4.058838,2.407837,-6.072998,-16.18652,-9.701538,14.62097,-4.388428,13.71765,26.43738,1.092529,-0.2624512,0.5889893,0.6225586,-1.446533,-0.0793457,-0.3601074,-10.21118,-4.272461,12.61597,2.926636,10.52551,12.20398,-2.124023,30.33142,10.5957,-1.675415,28.08533,12.46643,3.656006,40.09705,-36.87744,-9.222412,-45.32471,-13.68713,-3.765869,-42.1936,-11.1908,-2.655029,-36.84387,31.01196,9.606934,202.1454
reverse,12.34131,17.37671,-32.18994,8.813477,5.111694,1.568604,1.461792,-0.3387451,-0.7781982,7.641602,4.473877,4.977417,0.7720947,-0.6500244,-0.970459,42.7948,17.79175,-3.643799,-27.45667,-21.19141,-7.803345,86.11145,25.66223,43.21289,-61.41968,-29.85229,-11.36475,-21.52405,-1.992798,-19.2749,54.93774,-2.209473,83.9325,-12.02393,1.638794,-20.86487,-2.359009,1.153564,8.325195,-3.95813,11.34644,12.39319,1.525879,10.93445,47.22595,-12.53967,-5.932617,-25.02136,-25.10071,-2.212524,-52.73438,-6.512451,-6.674194,-25.43335,6.40564,-12.56409,28.35388,-6.75354,0.668335,-31.5918,16.0675,-26.37634,29.90112,-9.09729,3.460693,-30.8197,4.824829,-54.44946,1.483154,7.415771,13.8092,-4.650879,-23.45886,6.628418,-19.56787,-14.69727,20.54443,-13.57727,-3.573608,24.29504,-3.897095,-21.60339,-32.22046,-3.039551,21.74683,30.21851,-3.143311,-25.67139,-42.63306,-16.65955,-1.687622,-59.87244,0.1922607,11.9812,-7.678223,6.796265,22.11609,57.69653,6.677246,4.989624,27.79541,3.399658,10.30273,-57.15942,-6.170654,7.885742,34.77783,9.25293,3.686523,5.24292,2.261353,25.58899,-25.79651,5.880737,18.01453,-1.556396,8.447266,-20.02258,32.29675,-4.489136
reverse,88.32092,-101.8066,18.19153,-105.4382,111.3434,-24.92371,-2.978516,7.220459,-6.375122,42.08679,-41.39099,6.716919,-41.69312,77.09045,-37.37793,47.79358,-48.36121,8.303833,58.03223,-59.96094,24.6521,3.701782,5.316162,-5.764771,-1.504517,-51.25732,34.76868,8.963013,55.19104,-40.46021,-3.143311,-10.2356,11.61194,-5.819702,-44.95544,28.84827,4.162598,96.91772,-67.3584,-2.978516,-54.26025,29.58069,7.98645,-24.56665,-19.31458,2.542114,-9.436035,28.67737,-11.71265,-8.654785,28.41492,28.60718,13.84277,-25.43945,-9.44519,-4.46167,8.920288,5.413818,11.19995,-8.395386,-1.226807,23.42529,-35.51025,-23.349,-44.00635,60.4248,21.78955,66.76636,-116.33,-21.77429,-60.8429,81.14929,-0.01525879,-5.923462,35.18066,1.602173,-10.37903,-47.34497,-0.2532959,-0.2532959,20.44067,-3.137207,-11.70654,-0.4608154,-2.560425,0.4699707,0.1525879,-54.26636,-4.79126,-27.82593,33.18481,18.20679,34.73511,-3.68042,15.89355,12.99133,-38.36365,8.657837,-12.01172,18.99414,-2.337646,0.201416,-0.6958008,-0.9857178,-2.539063,49.17603,-12.77466,21.66138,-75.62256,13.21411,-39.7583,42.51099,-18.24341,26.43433,-2.874756,-2.536011,0.6652832,31.58264,7.214355,13.48877
reverse,-183.3618,179.0802,-37.23145,151.062,-138.1897,25.46692,-19.43359,53.75977,-14.98718,40.08789,-73.49548,19.96155,-42.8009,225.1465,-76.22986,54.44641,-246.3013,83.02002,-14.41345,119.1772,-45.52002,10.98938,-58.41675,22.41516,-1.535034,13.87024,-5.197144,4.959106,-74.63074,28.302,-13.23242,98.63586,-42.00745,5.026245,-58.77991,22.39075,-4.864502,24.67651,-16.28418,10.51331,-49.02954,26.94092,-3.668213,16.80298,-11.81641,-2.435303,1.989746,6.375122,0.7873535,-15.29541,-0.0793457,-4.159546,6.842041,-10.27832,-0.2044678,-0.8514404,-13.05542,12.23755,-24.99084,37.81433,-5.941772,35.26306,-167.395,5.941772,-35.26306,167.395,20.98389,-2.508545,-151.3245,-15.18555,-8.666992,101.6388,-3.289795,5.255127,24.58496,-8.947754,-1.324463,-23.24219,-4.53186,0.4852295,6.369019,-7.675171,1.44043,12.52136,18.64624,5.319214,29.45251,-56.05469,-14.2395,-65.41443,56.05469,14.2395,65.41443,-90.65247,-28.10059,-97.55859,50.63477,7.437134,46.9635,28.14941,13.82141,32.23572,-2.145386,-1.461792,-3.250122,-4.574585,-0.9643555,-12.89978,4.296875,3.771973,23.75488,-18.85071,-4.678345,52.7832,33.14209,10.17456,-42.02881,-32.83386,-14.77356,41.18958
reverse,-2.264404,9.597778,13.0188,-1.480103,-11.7981,-16.11938,-23.11096,12.89673,24.71313,11.67603,-18.13354,-25.96436,-10.45837,-3.399658,7.476807,3.78418,-11.41663,-13.30872,0.07629395,-9.783936,14.85901,20.54443,12.05139,-34.32007,-31.11572,-38.49792,64.64539,15.7135,9.603882,-37.13379,-9.823608,-39.4043,23.71216,13.20496,17.08679,-14.03198,2.838135,-45.67566,16.38794,10.75439,62.20703,-42.16309,1.983643,-6.945801,0.3875732,8.108521,-16.8457,-2.398682,0.7873535,4.037476,-3.152466,-12.45117,54.4342,-6.253052,31.09131,-99.28284,1.889038,19.6991,-23.37952,-8.746338,-9.310913,25.02136,-2.62146,-20.29724,50.50964,7.232666,14.25476,-30.54504,-1.464844,-18.4967,42.16309,3.375244,10.11963,-20.27893,-0.7293701,-27.05994,55.79224,1.065063,65.17334,-128.8513,3.652954,-65.17334,128.8513,-3.652954,104.1473,-211.731,30.83496,-94.46411,186.8286,-24.64294,6.735229,-15.86609,3.405762,-11.25488,30.87158,-4.425049,1.547241,-2.804565,1.385498,-5.618286,11.47156,-4.733276,-1.867676,4.116821,-1.446533,-38.69324,42.89246,-21.34399,10.9314,-10.18982,2.966309,-16.46118,26.76086,-14.50195,44.99817,-62.35046,32.50122,-58.67004,101.5533,-50.54626
reverse,5.679321,-16.51611,-61.76147,-4.013062,-2.886963,60.57739,-0.1434326,-9.94873,-18.68896,-6.134033,-1.177979,22.53113,-4.742432,6.030273,29.12903,-0.9338379,2.624512,10.10742,-4.547119,1.654053,-0.1983643,-14.64539,0.7080078,-9.552002,18.1427,8.654785,23.30017,-103.598,-7.324219,-54.49524,55.76172,6.326294,35.09827,15.1001,2.813721,13.60474,28.53699,0.9857178,10.40649,-26.85852,-3.051758,-11.51733,11.74622,0.390625,12.57629,20.13855,2.282715,6.985474,-28.10364,-6.445313,20.35828,19.59839,4.821777,-11.94153,-11.95068,-3.869629,11.12671,17.9718,6.57959,-10.79407,2.774048,0.9887695,-1.586914,7.476807,-0.5950928,-1.043701,0.1617432,0.04577637,0.7232666,9.255981,-0.5126953,0.1556396,3.100586,-0.1251221,0.6011963,39.0625,2.41394,-1.940918,11.84387,-0.4455566,-2.008057,-31.08215,-0.6439209,-8.096313,39.59961,1.318359,-20.61462,-33.00781,-3.271484,28.03955,-4.055786,-0.006103516,7.385254,0.8514404,0.9521484,1.147461,1.858521,2.139282,2.554321,22.54028,12.32605,19.7876,-4.119873,9.689331,5.526733,-24.24316,-7.141113,-5.828857,-24.17603,5.108643,43.61877,-7.080078,-10.22339,-22.79663,-5.46875,-6.164551,7.128906,-3.283691,-3.964233,29.49829
reverse,10.33936,-12.89978,-10.47058,-56.14624,82.32117,7.696533,10.78186,-19.02771,-3.292847,-5.459595,10.10437,2.127075,0.5218506,-0.5096436,-3.009033,-40.89355,74.63074,8.282471,0.0,0.0,0.0,71.31042,-127.6306,-27.71301,-26.34583,62.4176,0.5554199,-21.53931,45.17212,10.97107,-16.4032,21.17615,10.34851,-7.022095,-1.135254,5.838013,12.33215,20.63599,-0.0213623,-5.001831,-2.618408,1.925659,-3.665161,2.151489,2.035522,-10.10437,21.21887,2.74353,6.439209,-41.38794,-6.68335,-120.0562,201.1627,9.280396,48.12622,-111.4868,-14.76135,-13.19275,20.68176,-6.12793,22.26563,-25.44861,-1.043701,62.85706,-84.90906,12.65259,-105.835,166.0583,-23.02551,62.23145,-90.93628,10.70251,-13.43079,102.0752,5.224609,13.21411,-15.73792,-7.516479,43.82019,-161.4594,14.61487,-3.204346,112.0514,-8.535767,3.204346,-112.0514,8.535767,2.716064,42.07153,-5.667114,-0.6958008,-5.245972,-9.820557,-0.6958008,-10.22949,-2.987671,3.198242,25.74158,-47.97058,3.594971,-14.85901,7.116699,-6.90918,-24.88403,19.63196,2.39563,2.719116,-8.355713,-3.604126,-15.31372,48.05298,0.0,0.0,0.0,5.297852,19.87915,-51.9989,-0.7232666,-12.34741,-12.06055
reverse,13.11035,5.36499,-5.465698,8.139038,55.00793,-4.187012,-22.00928,26.09253,-0.5126953,32.35779,-23.22388,3.573608,32.96814,-21.60645,1.809692,-51.65405,41.21704,-3.118896,19.37561,-15.0238,-0.2410889,-13.15308,-2.246094,-3.652954,8.584595,-13.1012,-3.540039,-51.96228,61.48682,5.740356,-2.279663,-41.28418,-9.973145,-6.015015,21.01746,10.96802,8.294678,20.26672,-0.994873,-10.71777,-22.39075,0.7385254,8.782959,19.60144,-0.8117676,1.934814,2.789307,0.07324219,-47.02454,51.89209,-7.388306,1.657104,3.463745,-0.8880615,45.36743,-55.35583,8.276367,-88.32092,101.8066,-18.19153,88.32092,-101.8066,18.19153,-105.4382,111.3434,-24.92371,-2.978516,7.220459,-6.375122,42.08679,-41.39099,6.716919,-41.69312,77.09045,-37.37793,47.79358,-48.36121,8.303833,58.03223,-59.96094,24.6521,3.701782,5.316162,-5.764771,-1.504517,-51.25732,34.76868,8.963013,55.19104,-40.46021,-3.143311,-10.2356,11.61194,-5.819702,-44.95544,28.84827,4.162598,96.91772,-67.3584,-2.978516,-54.26025,29.58069,7.98645,-24.56665,-19.31458,2.542114,-9.436035,28.67737,-11.71265,-8.654785,28.41492,28.60718,13.84277,-25.43945,-9.44519,-4.46167,8.920288,5.413818,11.19995,-8.395386
reverse,-25.27161,42.02881,-3.833008,19.99817,-3.335571,-5.075073,31.01807,-40.48767,-2.39563,9.579468,-2.719116,-1.196289,23.13538,8.850098,-2.774048,9.780884,16.43372,-4.800415,-5.587769,-74.97864,9.912109,5.371094,9.829712,-3.024292,-14.30054,-25.35095,3.543091,-0.1190186,49.84741,-25.83313,-6.314087,-11.87134,1.971436,6.433105,-37.97607,23.86169,-27.79846,183.7585,-124.7955,37.05444,-84.729,64.70337,9.20105,-45.78247,12.45728,-15.13367,-48.39478,39.22119,4.016113,3.326416,-11.29761,5.450439,-9.820557,-30.74646,-12.78992,1.641846,50.45776,7.104492,-5.505371,-30.78613,-1.461792,-0.8422852,-36.65771,-5.6427,6.347656,67.44385,2.56958,-16.26892,-132.84,-9.265137,9.259033,94.78455,-2.365112,0.8026123,6.427002,5.194092,4.095459,21.17615,-9.09729,-5.389404,-24.4812,-13.50403,-0.04882813,-8.123779,5.169678,1.599121,11.19995,-52.92969,1.727295,-25.90332,-3.005981,-2.316284,-1.73645,36.12061,1.446533,25.39673,41.11328,5.093384,34.10034,0.0,0.0,0.0,-71.35925,-15.53955,-49.88098,44.0155,3.311157,63.07678,-1.315308,-15.75317,35.07385,29.96216,9.384155,-63.25684,2.7771,-6.362915,-11.16028,-0.3845215,25.14954,21.47522
