label,1X1,1X2,1X3,2X1,2X2,2X3,3X1,3X2,3X3,4X1,4X2,4X3,5X1,5X2,5X3,6X1,6X2,6X3,7X1,7X2,7X3,8X1,8X2,8X3,9X1,9X2,9X3,10X1,10X2,10X3,11X1,11X2,11X3,12X1,12X2,12X3,13X1,13X2,13X3,14X1,14X2,14X3,15X1,15X2,15X3,16X1,16X2,16X3,17X1,17X2,17X3,18X1,18X2,18X3,19X1,19X2,19X3,20X1,20X2,20X3,21X1,21X2,21X3,22X1,22X2,22X3,23X1,23X2,23X3,24X1,24X2,24X3,25X1,25X2,25X3,26X1,26X2,26X3,27X1,27X2,27X3,28X1,28X2,28X3,29X1,29X2,29X3,30X1,30X2,30X3,31X1,31X2,31X3,32X1,32X2,32X3,33X1,33X2,33X3,34X1,34X2,34X3,35X1,35X2,35X3,36X1,36X2,36X3,37X1,37X2,37X3,38X1,38X2,38X3,39X1,39X2,39X3,40X1,40X2,40X3
knee,12.64954,12.44049,-25.75073,-26.62888,-9.22699,38.94653,1.087952,0.2441406,-0.680542,2.339935,28.33405,-31.38428,-7.10144,-22.41364,28.30811,-7.224274,5.795288,-5.096436,-1.751709,0.3601074,-6.066895,-12.52136,83.76923,2.072144,-13.0249,-34.66949,17.65137,8.869934,-55.06744,32.67517,-3.670502,-5.111694,0.7354736,-18.44635,-33.43506,81.99768,43.44635,19.40155,-97.28088,-37.3291,-53.25165,45.26978,16.23917,-57.61566,-35.19897,21.08994,110.8673,-10.0708,28.09982,-117.2531,17.53845,23.1369,-26.64032,-5.477905,-43.03207,123.6771,-4.727173,-8.921814,14.82239,2.89917,-5.143738,11.95221,-4.019165,-7.180023,7.917786,7.183838,-34.13239,80.9433,7.983398,26.7868,-25.8606,-9.130859,0.3303528,184.9335,-2.374268,20.05615,-254.4922,-9.875488,43.67294,159.0027,-77.52686,11.63406,-141.9571,-36.68518,-18.64319,-53.46375,30.79529,2.452087,-23.93341,37.78076,-12.89139,1.948547,-17.64832,-10.97717,14.39667,20.71838,49.21646,-90.90118,-2.905273,-27.21329,38.54218,35.11047,-20.95261,74.49341,32.80029,2.359009,-6.652832,13.54675,-18.65692,28.52478,-35.98633,16.42609,-52.92816,81.79932,-27.96631,12.64648,3.619385,-15.06729,19.76624,-19.08569
knee,1.196289,-23.35205,-12.5061,0.5874634,0.1327515,-13.97095,6.70929,30.88379,-0.06103516,-15.1062,-88.54218,-12.64038,12.21771,83.99506,25.89111,-4.061127,-67.51099,3.613281,17.63382,102.6062,18.56384,-0.3036499,15.92865,-10.62927,4.178619,28.16772,7.232666,-2.732086,6.867981,-3.491211,-6.732178,21.73157,-7.830811,1.721954,1.159668,-2.655029,32.40738,252.3651,-39.06555,-18.28232,-235.1151,-14.73694,31.7894,-5.343628,-94.31152,-13.12103,-101.6129,76.35803,-13.83972,6.178284,41.09192,31.82526,-64.22577,-48.48022,-14.79263,25.8316,54.68445,4.316711,-16.30859,4.226685,-10.17838,17.90314,54.32434,11.80954,-41.58783,43.67371,-40.6044,74.45068,-57.79724,-16.24222,-10.38361,20.69397,-1.579285,9.947205,-12.36572,-1.738739,6.248474,-6.591797,18.0542,19.20166,-31.9519,-49.08981,-46.74683,77.53296,38.45062,36.86371,-55.34058,-6.443024,-3.733826,36.52039,6.351471,6.347656,-27.89307,19.11469,6.343079,-43.91479,0.8491516,-1.643372,-14.94751,-9.233093,2.56958,28.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knee,3.298187,-104.6387,76.95007,70.42847,-9.735107,-94.13757,1.482391,-16.14838,-1.44043,17.84592,17.61017,-21.17004,1.615906,2.62146,-4.104614,-18.26706,24.70703,-24.07227,0.0,0.0,0.0,48.60229,-0.7904053,24.91455,-14.0564,28.93219,-50.59814,-8.786774,7.528687,-35.45837,-12.76016,-19.7876,12.89673,-12.99896,-15.88287,48.24524,26.52206,28.07465,-95.20569,1.583099,-26.62964,73.16895,-2.540588,-7.702637,13.33313,12.93488,-25.46082,-10.3302,-38.49945,31.71844,19.03381,103.1494,-270.2332,-21.78955,-76.3298,191.7938,98.0896,-8.210754,9.934998,-13.06763,-10.17227,31.28967,-25.96436,-8.436584,37.21466,-37.26807,-2.329254,-70.8252,95.07751,-1.396942,37.55493,-49.23706,-33.68988,-16.71448,65.11841,4.550934,2.816772,-15.99731,32.86514,47.16797,-94.96155,-45.96405,0.05645752,34.87854,45.96405,-0.05645752,-34.87854,-17.86957,10.65063,-0.06103516,7.327271,-0.4470825,-12.82959,6.63147,-2.16217,-5.560303,26.76468,1.339722,-68.10608,3.633118,-1.870728,-4.876709,-12.30698,9.262085,39.44397,3.759766,7.366943,-23.27881,-17.93976,-24.1394,75.26855,0.0,0.0,0.0,7.978821,98.15674,-117.7094,-26.43433,8.259583,13.84277
knee,-49.58191,12.90436,51.63574,43.98575,-40.35797,-36.5448,-3.339386,-24.58344,0.9521484,1.493835,-104.4144,-7.675171,8.436584,119.5145,-10.1593,1.999664,-35.74219,-4.403687,14.27307,-80.34668,28.19214,-17.26761,153.0258,-21.99707,25.75684,-153.3554,19.35425,-25.90256,147.5418,-15.12451,-15.53497,40.96375,20.3186,8.945465,-19.07349,-14.73694,-14.74228,77.72522,27.47192,13.18512,-43.28308,-20.83435,7.928467,178.7262,-5.480957,15.41748,-73.60077,-48.82813,24.20425,-67.0929,-8.047485,-39.25781,-88.55133,45.90759,90.83557,8.67157,-117.7185,-46.63544,-69.36188,90.8844,0.3242493,-44.93408,-16.91895,-21.90628,24.90997,18.26782,6.561279,-7.418823,58.3374,-14.58893,32.23419,8.898926,3.070831,-12.76703,19.29321,-7.346344,38.89465,-13.58948,-3.569794,-5.249023,10.25085,-6.745148,35.02045,-57.70569,5.500031,-64.62708,101.6968,-4.885101,28.82843,-49.02039,3.712463,-8.479309,20.10803,1.212311,21.90857,-32.34253,6.68869,8.8974,4.830933,-8.914948,24.72992,-45.77026,-0.09918213,-0.5325317,0.1922607,-1.650238,-6.427002,2.529907,0.2754211,1.983643,-6.262207,-1.839447,-6.282043,4.037476,6.611633,26.46027,-40.33508,36.17096,-6.364441,-65.40527
knee,-15.73029,15.10468,-23.39783,5.524445,-3.831482,-21.38977,-36.41968,20.65735,-70.34607,7.933044,-11.09467,-8.795166,15.0116,-10.79102,10.24475,-0.09155273,-5.56488,-4.11377,3.061676,2.787781,-17.06848,7.391357,-6.472778,44.08875,11.57455,4.205322,31.73828,-3.048706,-5.848694,-52.15149,21.69647,-15.64636,10.4126,62.06818,-103.7689,-39.98413,7.775116,-89.25171,3.701782,-50.11444,116.8381,60.20203,2.064514,1.387024,58.45337,-15.95306,38.18359,0.5065918,25.34714,-99.02649,73.58398,-41.45966,97.4884,-54.84619,-9.53598,20.17975,-14.90173,1.160431,39.46533,-44.97681,-63.26523,-70.40558,163.8672,30.40237,73.83728,-88.94348,15.64636,8.522034,-33.3252,10.57968,-4.96521,-16.99829,-0.3799438,1.376343,2.371216,7.624817,-0.1739502,-13.5437,-0.4547119,-4.396057,-9.332275,-3.794098,-12.57324,-30.94482,3.640747,8.778381,26.84937,-5.693054,-1.550293,-34.39331,7.313538,32.6767,-16.69617,11.26099,-9.509277,17.7948,-12.88147,-21.61713,33.29468,31.99463,63.95569,-75.6012,-19.75632,-33.69446,45.17822,-12.23831,-30.26123,30.42297,-21.49429,246.1395,-136.3464,-34.80911,16.88538,23.172,31.76193,-169.7189,131.8359,-9.879303,9.358215,-11.87439
knee,39.88495,-38.5025,-10.58044,-26.85089,37.33368,21.54846,-12.56409,16.09344,8.151245,60.88181,-57.41272,-10.20813,-48.25897,111.6104,59.31702,-9.216309,-10.90088,-20.3064,-3.406525,-43.29681,-28.80249,-14.88647,162.442,36.84082,36.39984,2.868652,-67.74292,10.53772,-63.62457,-33.18176,13.90686,-57.4646,8.737183,-3.617859,-18.97583,-17.453,-42.34009,-25.24567,72.79968,190.9599,-137.9944,-165.5182,-100.5577,-15.5365,112.8662,-90.40222,153.5309,52.65198,16.9426,-81.26831,13.40027,-19.50455,34.13391,21.80176,-0.4737854,35.36987,-20.67871,-31.92444,-21.13037,30.2887,-37.55798,1.321411,43.87817,27.56882,19.46716,-38.8855,44.94934,12.10632,-49.80469,-83.79364,-19.7052,106.4423,63.15842,13.31024,-72.23511,15.23438,4.35791,-24.49646,-9.635925,-3.520203,17.55981,5.667114,-0.9857178,-4.519653,6.222534,4.437256,-12.99133,20.47195,21.90704,-26.87073,-3.793335,-6.008911,3.00293,3.276062,0.3372192,-2.746582,-16.80756,-14.12964,16.85486,37.37259,32.04041,-41.46423,-0.3059387,9.777832,-15.09094,-30.01022,-18.34869,30.16663,4.593658,15.64484,-24.1394,-38.00507,31.79626,-11.2793,-64.86359,94.81201,-22.33276,27.45285,-94.96307,68.45703
knee,-5.143738,11.95221,-4.019165,-7.180023,7.917786,7.183838,-34.13239,80.9433,7.983398,26.7868,-25.8606,-9.130859,0.3303528,184.9335,-2.374268,20.05615,-254.4922,-9.875488,43.67294,159.0027,-77.52686,11.63406,-141.9571,-36.68518,-18.64319,-53.46375,30.79529,2.452087,-23.93341,37.78076,-12.89139,1.948547,-17.64832,-10.97717,14.39667,20.71838,49.21646,-90.90118,-2.905273,-27.21329,38.54218,35.11047,-20.95261,74.49341,32.80029,2.359009,-6.652832,13.54675,-18.65692,28.52478,-35.98633,16.42609,-52.92816,81.79932,-27.96631,12.64648,3.619385,-15.06729,19.76624,-19.08569,-4.458618,14.41803,-3.530884,-1.531982,3.858948,1.742554,-3.777313,-0.3112793,9.832764,-1.083374,25.11749,-19.87,26.71585,-11.77063,-45.26978,-2.996063,8.184814,-5.554199,13.73901,-18.98193,-3.683472,-22.23892,15.00549,-14.74304,23.29178,-12.05444,-4.364014,20.76492,8.746338,-29.81567,-4.545593,-3.143311,17.25464,-6.973267,-1.800537,12.73804,5.573273,1.954651,-9.973145,-10.81467,9.814453,1.379395,-4.759979,2.418518,-1.138306,-9.744263,21.04492,1.574707,-2.877045,-2.639771,8.972168,12.32376,-39.34631,18.11523,-151.6823,403.9703,-43.02368,151.6823,-403.9703,43.02368
knee,17.14478,-319.0842,178.7384,-14.78806,218.3975,-116.5375,-2.004242,-26.42212,-3.7323,-8.995056,78.83759,-27.63367,8.642578,48.27118,-30.83496,0.0,0.0,0.0,-47.37244,350.3052,-86.00464,47.37244,-350.3052,86.00464,-27.35138,331.6193,-224.2371,33.45871,-240.1245,128.537,-1.435089,-59.22546,55.70679,29.60434,74.89014,-118.9331,9.423065,-56.23474,52.67029,-43.69965,-50.92468,106.2561,91.99753,8.230591,-174.3622,-91.99753,-8.230591,174.3622,149.3111,-198.6298,-209.2133,-131.7055,81.82983,179.4189,-16.78772,107.5241,35.03113,2.189636,-50.67596,24.23706,-4.180145,43.54553,-18.36243,-8.856201,-23.526,35.15015,10.02884,39.93225,-46.2616,-23.703,-42.8833,103.4454,0.1449585,-3.898621,-16.49475,23.55804,46.78192,-86.95068,-22.74704,-48.60992,76.96838,11.31439,16.1087,-37.45422,5.277252,10.20355,-11.12061,4.994965,10.44159,-5.81665,0.8842468,8.720398,-16.99829,24.85275,23.55804,-34.43298,-3.295135,-2.963257,4.022217,26.54877,3.140259,-28.96729,-29.03595,-13.19733,32.71179,12.85706,1.49231,-16.59546,-31.65131,-8.894348,37.68311,77.38724,37.43896,-117.63,-57.23419,-19.40002,69.58923,-70.12558,162.6556,-81.00586
knee,-37.55798,1.321411,43.87817,27.56882,19.46716,-38.8855,44.94934,12.10632,-49.80469,-83.79364,-19.7052,106.4423,63.15842,13.31024,-72.23511,15.23438,4.35791,-24.49646,-9.635925,-3.520203,17.55981,5.667114,-0.9857178,-4.519653,6.222534,4.437256,-12.99133,20.47195,21.90704,-26.87073,-3.793335,-6.008911,3.00293,3.276062,0.3372192,-2.746582,-16.80756,-14.12964,16.85486,37.37259,32.04041,-41.46423,-0.3059387,9.777832,-15.09094,-30.01022,-18.34869,30.16663,4.593658,15.64484,-24.1394,-38.00507,31.79626,-11.2793,-64.86359,94.81201,-22.33276,27.45285,-94.96307,68.45703,26.8692,-38.237,15.02686,-37.21848,14.94446,16.50085,74.11499,-47.46704,-15.84473,-61.02524,-12.26349,44.06738,24.63379,-62.97913,-16.15601,32.341,30.12085,-13.17139,-0.1663208,-148.6603,-2.389526,2.604675,115.9592,-25.96436,-0.1358032,25.88043,8.996582,1.708221,6.015015,4.873657,1.402283,35.8429,4.293823,7.912445,-15.2832,14.41956,11.92932,27.07672,8.807373,-21.20438,-1.708984,-27.7771,92.35535,172.58,167.868,-92.35535,-172.58,-167.868,51.50146,182.5134,58.37097,-32.49054,-87.36725,-74.54834,3.636169,-8.091736,-39.84375,-9.04541,-51.58844,-0.4852295
knee,-9.184265,-7.672119,24.39575,-26.84326,10.41412,36.37085,-12.10938,29.06036,-26.66626,-14.41574,-6.411743,41.75415,-14.22806,16.72821,-21.68579,33.99811,-62.21466,51.57166,-130.6664,193.7561,32.17773,130.6664,-193.7561,-32.17773,-199.5972,123.9029,136.7218,194.2879,-133.5648,-122.7417,-6.130981,-18.67065,-3.201294,7.345581,14.81476,-8.517456,-2.918243,-8.032227,-2.780151,1.599121,-9.814453,8.935547,-2.233124,-9.477234,3.927612,19.87,-45.28046,30.49316,2.238464,26.62354,-12.96692,5.039215,16.05682,-1.712036,-19.50073,43.44177,-28.15857,14.80408,8.172607,18.71033,-15.52582,19.53735,-14.10217,-10.12192,27.79236,-4.751587,-1.652527,-15.04974,-6.82373,0.7781982,57.80182,-17.65747,7.104492,9.024048,-78.65601,15.97061,-108.3557,-28.15552,18.88123,-27.89612,99.89014,13.77411,-30.97687,-20.83435,-5.619049,-2.432251,17.00439,-38.3934,62.38251,35.37598,62.36496,-124.913,-37.18567,-32.79953,62.44507,47.75696,-21.12427,36.70197,59.14307,-1.273346,-20.75653,31.49414,-25.88501,40.01465,-56.95801,-3.539276,-2.861023,5.484009,4.949951,-1.419067,-14.39514,-8.800507,-6.469727,15.16418,13.60321,3.063965,-26.42822,-6.466675,-9.69696,13.0188
knee,-4.458618,14.41803,-3.530884,-1.531982,3.858948,1.742554,-3.777313,-0.3112793,9.832764,-1.083374,25.11749,-19.87,26.71585,-11.77063,-45.26978,-2.996063,8.184814,-5.554199,13.73901,-18.98193,-3.683472,-22.23892,15.00549,-14.74304,23.29178,-12.05444,-4.364014,20.76492,8.746338,-29.81567,-4.545593,-3.143311,17.25464,-6.973267,-1.800537,12.73804,5.573273,1.954651,-9.973145,-10.81467,9.814453,1.379395,-4.759979,2.418518,-1.138306,-9.744263,21.04492,1.574707,-2.877045,-2.639771,8.972168,12.32376,-39.34631,18.11523,-151.6823,403.9703,-43.02368,151.6823,-403.9703,43.02368,-49.58191,12.90436,51.63574,43.98575,-40.35797,-36.5448,-3.339386,-24.58344,0.9521484,1.493835,-104.4144,-7.675171,8.436584,119.5145,-10.1593,1.999664,-35.74219,-4.403687,14.27307,-80.34668,28.19214,-17.26761,153.0258,-21.99707,25.75684,-153.3554,19.35425,-25.90256,147.5418,-15.12451,-15.53497,40.96375,20.3186,8.945465,-19.07349,-14.73694,-14.74228,77.72522,27.47192,13.18512,-43.28308,-20.83435,7.928467,178.7262,-5.480957,15.41748,-73.60077,-48.82813,24.20425,-67.0929,-8.047485,-39.25781,-88.55133,45.90759,90.83557,8.67157,-117.7185,-46.63544,-69.36188,90.8844
knee,-26.07956,-46.00525,36.44714,26.07956,46.00525,-36.44714,-18.05191,-31.91986,-23.06519,12.49847,46.39587,-12.59766,2.445221,-8.587646,14.78577,2.46582,11.16486,-48.02551,4.568481,-18.93616,-16.04309,14.7316,-24.03717,25.83313,-18.65768,25.9201,59.11255,75.19455,-101.8204,-62.46338,-75.19455,101.8204,62.46338,114.4783,-252.6413,-95.4834,-82.79648,130.3558,111.1603,-23.32382,79.87518,41.89453,0.1304626,-15.19775,8.43811,-4.50058,-8.460999,17.0929,-3.170776,18.36548,-28.32031,-7.720184,-42.59644,41.97388,6.903076,90.29999,-96.75598,-14.03198,-95.22247,102.3499,1.644135,52.39105,-41.27502,8.110046,43.62488,-32.01904,2.259064,1.608276,-5.688477,4.86908,23.27881,-19.42444,-0.6408691,-2.84729,-3.567505,-10.43015,-9.057617,-21.00525,5.796814,-11.26709,14.27612,9.164429,1.800537,-55.79834,9.049225,-9.197998,27.33765,-8.666992,2.609253,19.58313,19.2543,8.529663,-61.65771,-12.20703,13.32703,13.24768,-8.477783,11.74927,4.666138,-23.85941,95.55969,-31.48499,-23.7709,37.2879,-31.83594,1.895905,-60.52704,74.68872,-8.489227,-33.5556,69.50378,15.9996,-37.32758,-11.50208,-23.49701,-2.876282,-3.192139,25.25177,-22.99957,-8.493042
knee,2.93808,-23.95325,-2.84729,9.145355,-85.56366,123.9349,-36.57074,82.27234,-28.6438,-25.28839,39.98718,-26.35498,-8.296204,-0.9506226,2.825928,-14.15863,31.8634,-8.203125,-0.4302979,0.2410889,-5.368042,-44.99359,-18.27393,47.88513,2.409363,-4.66156,-18.68591,65.50674,12.71667,-48.50159,4.064941,10.83069,-7.516479,4.080963,-5.519104,-2.111816,3.988647,-23.49854,3.536987,3.733826,45.99152,-20.10193,4.486084,-10.85205,-6.817627,27.005,58.255,-44.28711,-0.4852295,11.07025,-14.65454,-4.502869,-18.66302,13.93433,2.580261,-1.942444,-6.103516,-21.44165,-18.73016,39.0686,-9.90448,-9.371948,21.57288,64.36005,44.67468,-162.6953,-53.79486,-20.35217,119.339,-20.28732,94.35883,-32.55005,-27.06757,58.70972,-15.25269,-19.10477,13.96332,38.87634,32.97043,-136.4822,51.96533,-12.54044,21.02966,-4.821777,10.95047,-25.56305,6.750488,-23.92654,33.06427,1.495361,43.65082,-62.21161,-1.443481,-2.786255,-10.0647,0.378418,24.7406,-21.02966,141.7694,-4.376984,-8.004761,-65.48157,-0.4669189,23.3017,-43.52112,-7.118225,-3.231812,-20.14465,6.06308,13.27972,8.776855,-6.591034,-5.229187,-16.73584,2.527618,19.81964,-3.756714,-7.202148,-30.03235,-2.947998
knee,-63.26523,-70.40558,163.8672,30.40237,73.83728,-88.94348,15.64636,8.522034,-33.3252,10.57968,-4.96521,-16.99829,-0.3799438,1.376343,2.371216,7.624817,-0.1739502,-13.5437,-0.4547119,-4.396057,-9.332275,-3.794098,-12.57324,-30.94482,3.640747,8.778381,26.84937,-5.693054,-1.550293,-34.39331,7.313538,32.6767,-16.69617,11.26099,-9.509277,17.7948,-12.88147,-21.61713,33.29468,31.99463,63.95569,-75.6012,-19.75632,-33.69446,45.17822,-12.23831,-30.26123,30.42297,-21.49429,246.1395,-136.3464,-34.80911,16.88538,23.172,31.76193,-169.7189,131.8359,-9.879303,9.358215,-11.87439,34.42078,-102.6642,-6.787109,-40.81421,106.366,4.489136,31.0463,-70.63446,37.57019,9.767914,-35.73151,-42.05933,-15.59753,-2.796936,30.34668,-4.118347,-49.53156,42.21802,19.57474,31.87256,-55.09033,1.81427,-27.84424,17.48962,1.935577,21.91467,-26.22681,-3.608704,26.3855,-8.737183,7.336426,-37.48474,3.436279,0.4142761,17.58881,-20.72449,-7.750702,19.89594,17.28821,9.360504,33.28094,-38.39722,12.56332,-24.56055,38.04321,1.117706,-16.85333,-10.92834,-5.648804,-4.544067,4.244995,27.45895,-31.86493,-21.93909,-16.44592,6.652832,4.425049,-0.8560181,-9.210205,1.586914
knee,-1.263428,31.90613,29.29382,-28.21121,35.33325,-36.09009,58.97446,-70.99762,78.18604,82.15027,-92.96722,164.9658,-143.6317,147.2778,-183.4778,2.507019,16.68701,-59.67407,-19.46716,-15.43274,98.27271,-2.890778,19.45648,-55.15747,-14.74915,4.940796,18.59131,11.8248,-0.5081177,-30.37415,-13.56888,2.882385,16.52527,23.3017,-15.5838,-24.15161,-2.848816,-1.828003,4.412842,18.39828,6.072998,-28.1189,26.62506,-22.67609,-63.0249,-26.62506,22.67609,63.0249,14.93454,-5.244446,-52.771,-7.421875,10.90698,6.729126,2.852631,0.8529663,-14.328,-10.3653,-6.515503,60.36987,-23.33145,76.6037,-321.9666,10.16312,-46.36688,297.0428,-19.19403,43.37616,-33.05054,32.36237,-73.61298,57.97424,-89.73999,192.1646,12.9303,16.41693,-77.56653,48.32458,-42.2821,3.85437,59.11865,63.75732,-172.493,98.01025,13.3461,-73.01483,-86.40137,54.85153,-43.60962,-34.07593,41.44974,70.75653,-26.00708,15.30609,11.13739,-1.495361,72.11304,-46.7514,74.20044,-145.2187,135.5225,-144.6045,127.7489,-107.2098,121.2097,-73.66028,106.1096,-93.99109,-145.0462,274.5758,-182.8613,49.2836,-161.2686,104.4159,29.1275,-70.69702,28.93982,-10.60562,38.44147,-21.39587
knee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-317.8062,172.6593,-61.33728,327.6787,-263.3667,36.203,4.482269,30.45654,12.52747,-0.7461548,19.99207,7.070923,6.253815,27.93579,12.854,-5.73349,28.4729,5.853271,0.08087158,-0.1037598,-0.668335,-7.35321,108.6777,16.52222,-5.522919,-91.64581,-23.57178,-0.0213623,106.4835,2.301025,2.601624,-65.20233,-5.545044,2.928925,-12.38251,8.334351,5.142212,27.71301,-6.332397,43.33115,-27.57263,-66.64124,-21.96732,-86.56769,-17.6239,-7.21817,-9.7229,44.18945,26.03302,-76.70746,-48.37341,-21.26999,45.5658,67.42554,-9.706879,13.11798,3.289795,16.79459,-32.29523,13.61694,-6.217957,18.40973,20.96863,-25.95901,52.21252,-13.98926,-9.155273,-26.05286,127.5452,3.35083,39.9231,-134.6191,-45.75882,2.430725,97.7478,25.45319,-0.01983643,-61.39526,1.911926,-1.036072,-4.284668,-4.599762,0.7598877,8.251953,11.37161,-2.883911,-12.04224,-3.403473,-1.15509,21.4386,23.85788,-2.185059,-31.75354
knee,34.42078,-102.6642,-6.787109,-40.81421,106.366,4.489136,31.0463,-70.63446,37.57019,9.767914,-35.73151,-42.05933,-15.59753,-2.796936,30.34668,-4.118347,-49.53156,42.21802,19.57474,31.87256,-55.09033,1.81427,-27.84424,17.48962,1.935577,21.91467,-26.22681,-3.608704,26.3855,-8.737183,7.336426,-37.48474,3.436279,0.4142761,17.58881,-20.72449,-7.750702,19.89594,17.28821,9.360504,33.28094,-38.39722,12.56332,-24.56055,38.04321,1.117706,-16.85333,-10.92834,-5.648804,-4.544067,4.244995,27.45895,-31.86493,-21.93909,-16.44592,6.652832,4.425049,-0.8560181,-9.210205,1.586914,24.89471,-70.58868,-1.724243,-52.44446,117.688,24.68872,73.70377,-241.7572,-3.652954,-69.4809,230.159,15.802,2.249146,-7.188416,9.539795,-6.111145,17.01813,-16.3269,0.5355835,-2.69928,7.357788,-0.8171082,3.512573,-7.003784,-0.07400513,0.7095337,-4.013062,-0.403595,-0.4684448,-1.980591,-0.1983643,-0.1419067,-1.394653,0.5966187,0.8560181,1.672363,-38.79623,-19.2276,-49.20044,20.10193,7.975769,4.400635,10.65598,4.862976,7.955933,12.20093,0.5905151,10.61707,9.87854,-8.108521,-39.01978,1.777649,21.94366,9.274292,20.33539,-7.673645,-7.971191,-13.56812,0.7904053,32.50732
knee,-17.23251,104.2419,41.61682,11.90491,-112.0636,59.22546,-3.03421,-12.66174,6.829834,15.99579,-50.15717,15.65552,6.018829,-23.95935,11.87134,5.337524,-12.56714,24.89624,-1.77536,-7.518005,8.828735,-9.472656,-1.573181,11.50818,7.669067,5.122375,-57.30591,-70.10956,-8.685303,97.44568,33.82568,-2.919006,-76.68152,14.92996,-17.23328,-27.10571,17.73224,24.09515,-9.490967,-6.233978,-40.12604,-9.402466,10.73227,22.23053,-7.894897,4.200745,26.83105,7.006836,12.59155,19.5694,-47.43958,6.333923,55.01709,-17.59338,24.02725,-3.52478,-110.2905,-2.670288,-75.02289,138.1012,-7.376862,-18.31512,-1.721191,-1.177216,-18.96515,14.8468,-0.5249023,-15.84015,-3.652954,0.1930237,-13.97247,18.99719,-0.9986877,-13.5498,3.939819,11.66,-29.42047,82.58362,1.280975,-22.25037,51.77307,-30.50766,77.84424,-67.05322,-19.14063,23.20251,39.36768,-0.6134033,19.14673,-36.74316,-1.21994,3.231812,-3.421021,1.010132,-4.394531,1.049805,3.579712,-8.859253,2.79541,-7.915497,-15.94238,27.44141,-4.286957,1.527405,-13.28125,1.129913,20.88318,-36.026,-15.78293,33.80737,-40.31982,10.56976,0.8728027,-6.100464,3.481293,9.848022,-13.09814,1.622009,2.926636,-8.612061
knee,26.8692,-38.237,15.02686,-37.21848,14.94446,16.50085,74.11499,-47.46704,-15.84473,-61.02524,-12.26349,44.06738,24.63379,-62.97913,-16.15601,32.341,30.12085,-13.17139,-0.1663208,-148.6603,-2.389526,2.604675,115.9592,-25.96436,-0.1358032,25.88043,8.996582,1.708221,6.015015,4.873657,1.402283,35.8429,4.293823,7.912445,-15.2832,14.41956,11.92932,27.07672,8.807373,-21.20438,-1.708984,-27.7771,92.35535,172.58,167.868,-92.35535,-172.58,-167.868,51.50146,182.5134,58.37097,-32.49054,-87.36725,-74.54834,3.636169,-8.091736,-39.84375,-9.04541,-51.58844,-0.4852295,6.468201,-37.61597,-40.17334,19.48471,-71.91925,41.46118,12.3024,-8.938599,21.41418,-17.43088,8.416748,4.919434,20.6459,-14.40887,35.19287,-30.57556,59.34143,10.70862,-24.49646,29.65851,-17.0166,70.83817,-118.28,72.95227,-71.29517,95.35217,-47.86072,-6.748199,3.987122,0.8636475,-12.13837,0.8071899,6.87561,-73.89297,12.25128,42.70935,63.23853,3.625488,-51.81885,7.277679,-0.2182007,-6.09436,-1.470947,-0.2166748,1.538086,24.19128,2.69165,-19.16504,-28.06015,26.27258,35.16541,29.82864,-20.54443,-45.38574,5.618286,6.088257,-15.39917,14.58893,-2.236938,-10.5072
knee,-23.33145,76.6037,-321.9666,10.16312,-46.36688,297.0428,-19.19403,43.37616,-33.05054,32.36237,-73.61298,57.97424,-89.73999,192.1646,12.9303,16.41693,-77.56653,48.32458,-42.2821,3.85437,59.11865,63.75732,-172.493,98.01025,13.3461,-73.01483,-86.40137,54.85153,-43.60962,-34.07593,41.44974,70.75653,-26.00708,15.30609,11.13739,-1.495361,72.11304,-46.7514,74.20044,-145.2187,135.5225,-144.6045,127.7489,-107.2098,121.2097,-73.66028,106.1096,-93.99109,-145.0462,274.5758,-182.8613,49.2836,-161.2686,104.4159,29.1275,-70.69702,28.93982,-10.60562,38.44147,-21.39587,3.897095,-9.376526,5.767822,0.3379822,-0.2975464,-10.31189,3.75061,-20.08972,-5.39856,15.16647,-50.18768,53.62549,-5.821991,52.53906,-214.859,-0.08468628,-74.86877,69.56177,56.22482,-31.19354,62.2345,-25.69962,22.40601,54.87366,4.337311,-10.93292,-22.50366,5.39856,-33.3313,-19.60449,-15.3511,-40.57922,27.87781,-15.70587,38.61847,29.52271,11.83624,64.64233,54.17786,-15.13367,12.69989,-41.28113,14.41879,-16.28418,121.3593,-35.42633,-7.788086,-21.86584,0.9735107,4.881287,-83.60291,-15.41824,-14.56604,7.272339,-4.212952,-2.607727,-8.023071,-0.7675171,-1.626587,-2.783203
