label,Average_energy,Acceleration_mean(3-axis)_x,Acceleration_mean(3-axis)_y,Acceleration_mean(3-axis)_z,Acceleration_std(3-axis)_x,Acceleration_std(3-axis)_y,Acceleration_std(3-axis)_z,Acceleration_max(3-axis)_x,Acceleration_max(3-axis)_y,Acceleration_max(3-axis)_z,Acceleration_min(3-axis)_x,Acceleration_min(3-axis)_y,Acceleration_min(3-axis)_z,Acceleration_pv(3-axis)_x,Acceleration_pv(3-axis)_y,Acceleration_pv(3-axis)_z,Synthetic_acceleration_mean,Synthetic_acceleration_std,
knee,92.11781,0.4865068,1.534387,-1.931152,27.28559,59.57526,49.9042,66.90216,213.8031,124.3225,-115.8356,-144.5831,-154.7302,182.7378,358.3862,279.0527,61.74476,54.5715
knee,80.7404,-0.7134058,1.623917,1.37951,19.664,56.98424,43.39042,56.41022,171.254,127.3834,-54.75769,-213.3606,-119.8608,111.1679,384.6146,247.2442,53.21714,51.86125
knee,53.01351,-0.327282,0.2012639,0.04848461,14.19288,42.68496,22.89447,37.74109,122.6288,68.58215,-48.37494,-196.6431,-65.48462,86.11603,319.2719,134.0668,36.7911,34.5567
knee,53.85097,0.1995274,0.4812059,-0.3409587,16.10691,32.65742,33.01755,41.52679,116.9373,120.52,-53.83759,-83.21075,-147.2382,95.36438,200.148,267.7582,36.86995,32.51297
knee,50.77911,0.3163146,1.149559,-1.400794,13.38156,32.10479,26.46429,58.06274,87.7243,66.13464,-63.16528,-111.2717,-67.61169,121.228,198.996,133.7463,34.50692,26.88491
knee,100.5829,0.1946073,-1.337127,1.843261,26.6288,61.79192,68.17654,64.3631,182.0221,319.7876,-106.9656,-256.6559,-266.156,171.3287,438.678,585.9436,68.1373,67.36398
knee,55.08255,-0.5968287,-0.3962899,1.044503,12.5223,63.45733,23.28171,43.4967,391.5634,77.83508,-37.04071,-317.6849,-76.72729,80.53741,709.2483,154.5624,39.53835,56.24947
knee,55.80286,0.7440184,0.8721356,-1.620407,12.43244,37.63901,29.42038,46.16241,150.8148,111.2335,-41.65497,-119.2978,-71.19751,87.81738,270.1126,182.431,37.40585,32.27324
knee,61.13889,-0.2007104,0.8254439,0.3171158,15.16264,42.08237,39.3727,48.07434,188.0005,157.3395,-54.57611,-162.4435,-112.5397,102.6505,350.444,269.8792,41.9141,42.36826
knee,61.21989,-0.1003648,-1.412526,1.423073,14.64469,37.93749,33.00104,58.06274,105.8334,102.1088,-63.16528,-96.10901,-67.84973,121.228,201.9424,169.9585,41.59826,31.88109
reverse,32.63122,0.7227328,-1.648597,-0.5878447,17.27508,20.11213,14.68852,57.29523,65.448,46.34705,-48.37494,-76.62964,-67.42554,105.6702,142.0776,113.7726,23.58227,19.13482
reverse,27.36375,-0.1571083,0.3318022,-0.02281194,12.88069,17.54319,14.94011,42.45605,73.32764,57.08618,-42.39044,-60.02808,-81.10962,84.8465,133.3557,138.1958,18.1971,19.12809
reverse,43.38119,0.1201824,-0.1245881,-1.331902,20.98835,25.38779,23.05595,69.84253,126.0742,63.10425,-66.04309,-112.2345,-74.85352,135.8856,238.3087,137.9578,29.20574,27.66688
reverse,32.61051,0.4918667,0.174561,0.01560211,17.01593,21.00826,17.24191,61.75385,113.8123,53.7262,-63.25836,-80.76477,-97.88513,125.0122,194.5771,151.6113,22.2758,23.07019
reverse,42.31482,-0.6078909,-0.02834291,0.05710579,15.73985,31.43855,22.1534,55.97534,156.2805,85.19287,-55.97534,-156.2805,-80.03235,111.9507,312.561,165.2252,29.82066,28.94823
reverse,29.02745,-0.2994727,-0.04695906,0.0399017,13.45871,17.69279,15.31291,42.45605,73.32764,57.08618,-42.39044,-60.02808,-81.10962,84.8465,133.3557,138.1958,19.15421,19.02279
reverse,34.11499,0.7149887,-2.169037,0.2049642,17.93481,18.90966,19.56586,45.20264,104.3549,56.99768,-57.79114,-70.36743,-103.7811,102.9938,174.7223,160.7788,23.7305,22.45388
reverse,28.73078,-0.1787566,-0.102692,0.1016619,11.12557,16.5342,14.82037,27.25983,48.49243,33.53882,-29.76227,-60.7605,-70.41321,57.0221,109.2529,103.952,19.49916,15.383
