r_upleg_JNTa_x,r_upleg_JNTa_y,r_upleg_JNTa_z,r_upleg_JNTw_x,r_upleg_JNTw_y,r_upleg_JNTw_z,label,
-9.716797,4.785156,-1.654053,0.05809784,-1.083069,1.358948,reverse,
-5.633545,3.219604,-1.101685,0.9101868,-0.8076477,1.016235,reverse,
-16.05835,23.40088,4.598999,2.246017,-2.541962,0.004272461,reverse,
3.381348,-13.94043,-7.434082,2.027779,-2.44751,-0.8816528,reverse,
23.9624,-40.60974,-9.884644,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
0,0,0,0,0,0,reverse,
-481.2561,1021.353,-354.071,-347.5997,-77.04758,68.07953,reverse,
481.2561,-1021.353,354.071,0,0,0,reverse,
-17.08374,126.9165,13.84888,3473.176,-9.452972,25.09186,reverse,
7.015991,-88.98621,-2.914429,-42.40845,-4.438477,3.722534,reverse,
-3.091431,-12.12463,-11.66382,-22.24518,-4.086304,-3595.697,reverse,
-5.722046,5.886841,-7.263184,-19.12842,-8.798065,5.271421,reverse,
9.335327,-16.07056,2.432251,-7.369385,-5.231323,2.679259,reverse,
-13.13782,20.28503,-19.16809,-15.68604,-19.4191,7.569465,reverse,
9.25293,-14.20593,-0.05493164,-8.316345,-18.09448,5.997925,reverse,
6.140137,-1.980591,-38.99841,-5.11261,-39.82468,13.062,reverse,
8.169556,-9.985352,10.18372,-0.9075928,-33.44482,11.06881,reverse,
7.440186,-0.2380371,-52.43835,2.048035,-66.53473,21.85814,reverse,
-4.141235,-18.61572,47.41516,4.633484,-27.92267,7.456055,reverse,
-2.896118,0.4241943,6.835938,5.87738,-21.987,5.398016,reverse,
-4.53186,-0.1800537,2.252197,8.251343,-17.20886,3.366709,reverse,
-2.651978,-0.0793457,-2.865601,15.13245,-15.26123,4.010582,reverse,
-5.880737,0.5706787,-13.29346,24.52362,-7.556763,4.424191,reverse,
-6.738281,-3.610229,-14.99023,23.84094,-6.430511,3.305588,reverse,
-17.72766,-8.679199,-43.04504,27.5116,-1.105347,2.566767,reverse,
19.9585,10.20508,68.82935,12.19635,-0.4853821,1.122417,reverse,
-24.70703,-17.67883,-44.78455,-3577.205,9.40155,-1.448202,reverse,
29.05884,19.7876,73.97461,5.959425,3.68576,-0.6764793,reverse,
-14.27612,-9.396362,-24.53003,12.30316,8.869629,-2.414169,reverse,
1.452637,1.290894,6.536865,11.21019,8.78479,-2.676373,reverse,
1.876831,1.257324,2.734375,10.5751,7.088928,-2.482557,reverse,
-6.900024,-3.704834,-14.24255,14.47957,2.932281,-5.028982,reverse,
-5.389404,-1.086426,2.371216,7.826796,1.418304,-7.441587,reverse,
-19.104,-1.498413,33.17261,-34.01725,-6.007385,-19.73818,reverse,
9.500122,1.724243,1.083374,-27.58125,-4.378052,-15.99764,reverse,
33.26416,23.02551,4.403687,-0.1904142,-0.2781677,-1.964431,reverse,
2.734375,1.528931,2.209473,0.2815163,-0.1002502,-1.207199,reverse,
8.779907,-4.782104,11.96899,0,0,0,reverse,
-1.846313,13.05542,-8.563232,2.310771,0.5877686,1.32061,reverse,
26.19629,5.645752,70.79163,3.933563,1.483612,4.0906,reverse,
-3.805542,-10.35156,-19.99512,0.1477408,1.819916,3.271546,reverse,
17.99316,4.882813,19.9707,-4.638405,4.249878,5.927587,reverse,
15.52124,3.356934,23.88916,-6.553944,5.583496,8.184509,reverse,
-1.577759,-6.433105,-9.77478,3579.925,0.3684998,4.631939,reverse,
-18.15491,-4.016113,-27.3407,-13.34869,-0.06652832,2.988081,reverse,
18.89038,-1.275635,14.29138,-18.57269,-0.9352112,4.944525,reverse,
12.82959,0.5615234,13.70544,-22.80487,-0.7110596,6.449585,reverse,
-8.120728,-2.06604,-12.75024,-19.61517,1.41037,5.940008,reverse,
8.361816,4.693604,38.31482,-35.53619,5.821991,4.238434,reverse,
-66.28723,-8.053589,-102.5391,0,0,0,reverse,
137.8571,27.56348,319.1345,-77.5943,39.08539,3.953142,reverse,
-111.9263,-15.41748,-224.1943,-14.64661,26.4682,-6.202478,reverse,
-12.37488,-4.705811,-40.59143,-7.227478,16.77338,-4.615593,reverse,
-0.604248,-6.109619,11.42578,-4.220886,26.83228,-10.74267,reverse,
-12.95166,-1.330566,-65.77454,0,0,0,reverse,
19.55261,-11.70654,100.1648,1.626587,47.22153,-21.5281,reverse,
0.2288818,-23.67554,-17.29736,15.79315,44.63333,-22.16941,reverse,
-7.061768,-7.098389,-42.82837,25.75714,28.00674,-14.47543,reverse,
23.44055,-42.84058,27.13928,54.01306,46.65848,3579.185,reverse,
-19.72351,41.86401,-40.4541,39.88647,20.4332,-9.032593,reverse,
-17.36145,16.82129,-20.71533,35.7843,8.323059,-5.562744,reverse,
-13.92212,-1.171875,-7.156372,-3553.856,4.582825,-7.204285,reverse,
0.4821777,7.324219,-1.925659,33.24763,1.426086,-5.425415,reverse,
-9.109497,-10.42175,-8.26416,46.89094,0.1298523,-5.035095,reverse,
23.47412,30.90515,11.33728,0,0,0,reverse,
-47.52502,-67.24243,-9.933472,76.77484,-2.985992,-20.12421,reverse,
9.365845,-22.04895,23.30322,74.77243,2.892303,-26.75995,reverse,
2.526855,-57.82471,9.042358,98.14342,3.09906,-33.01819,reverse,
40.38086,95.64819,-15.32593,24.83906,10.17593,1.187134,reverse,
-4.748535,51.4679,-7.086182,0,0,0,reverse,
16.89758,-56.58264,5.438232,20.84507,12.76443,6.004944,reverse,
34.34143,-42.76123,-3.125,24.2535,23.58749,16.84448,reverse,
-9.039307,40.28015,-6.04248,7.548294,10.39032,8.29071,reverse,
-8.798218,11.86523,-0.8514404,5.942802,8.302612,6.717834,reverse,
46.44775,-62.73499,-12.59155,7.52243,3.635559,1.323242,reverse,
22.91565,-33.7677,-16.55273,9.944344,3.977661,1.068726,reverse,
-58.11462,68.6615,9.606934,5.113182,-3.438416,-5.180359,reverse,
-10.9375,11.17859,0.3112793,4.244919,-5.463562,-7.075195,reverse,
-17.66663,17.67273,3.479004,2.921181,-7.160034,-8.216248,reverse,
-0.2716064,-1.104736,-1.831055,2.899208,-7.634277,-8.714294,reverse,
-15.77454,47.29309,22.15881,0,0,0,reverse,
6.994629,-39.16016,-22.78748,1.905479,-7.307739,-7.789917,reverse,
-4.79126,-16.04004,-16.71753,2.733803,-16.35666,-14.82849,reverse,
-6.484985,23.94104,11.84692,1.511612,-13.98209,-11.42975,reverse,
-0.2563477,21.86584,16.03088,1.070099,-7.825623,-4.861755,reverse,
-1.223755,10.36377,6.744385,1.136513,-6.005096,-2.144165,reverse,
-1.620483,7.318115,2.34375,0.918541,-4.784698,0.3875732,reverse,
-1.068115,10.60181,4.522705,0.3060913,-1.416931,4.743958,reverse,
-0.03051758,7.321167,3.384399,0.8301926,0.7302856,6.31012,reverse,
-0.7568359,7.833862,2.67334,1.292419,2.655029,8.062439,reverse,
9.237671,-34.04541,-8.041382,0,0,0,reverse,
-43.70117,100.7111,19.42749,1.651535,5.385742,11.87775,reverse,
-19.92798,27.55432,-6.210327,1.623764,6.595306,13.05145,reverse,
-43.1488,34.04236,-10.44617,-2.8302,5.971222,11.26129,reverse,
35.62317,-61.48987,-8.477783,-4.58046,3.66333,7.103271,reverse,
19.47327,-27.14233,-1.364136,-5.338249,2.976685,6.135559,reverse,
-12.22534,17.92603,-5.53894,-7.371635,3.625946,7.830505,reverse,
3.338623,16.69312,0.7354736,-15.20256,5.682678,12.18964,reverse,
60.56824,-108.2947,11.87439,0,0,0,reverse,
-68.87817,171.3989,-21.20361,-45.87185,-4.305267,9.682007,reverse,
36.01379,-55.58167,4.379272,-44.05193,-10.3978,2.979431,reverse,
29.04663,-67.95654,11.14502,-26.1919,-9.39621,-1.64032,reverse,
12.14294,14.13269,-0.2990723,-44.30294,-17.55051,-3.809509,reverse,
-8.325195,-61.99341,5.978394,0,0,0,reverse,
7.699585,64.48975,-22.43652,-51.4872,-16.79321,1.539612,reverse,
-4.727173,-35.44617,16.62292,-23.99263,-7.175598,3.11676,reverse,
-1.611328,4.046631,4.473877,-26.47953,-7.356262,5.691833,reverse,
1.68457,7.229614,0.07629395,-33.47981,-9.632568,7.938232,reverse,
2.914429,39.51111,-6.176758,-64.49094,-13.73734,19.90936,reverse,
8.99353,-13.97095,33.98743,3525.775,-13.685,4.841614,reverse,
-15.03601,-45.2301,-26.86462,-23.82141,-5.43808,1.887512,reverse,
-0.9552002,-3.631592,-1.293945,-19.63562,-5.35965,1.412659,reverse,
-4.296875,-3.149414,-5.343628,-12.95898,-6.115265,0.4354858,reverse,
-0.8117676,0.2319336,-0.1190186,-12.60651,-8.209229,1.000366,reverse,
6.14624,-14.08081,7.073975,0,0,0,reverse,
-11.08093,19.40918,-9.80835,-15.01831,-17.75391,-3596.76,reverse,
16.36963,5.429077,-68.65234,-0.5581665,-35.31219,25.31477,reverse,
6.448364,-5.813599,7.617188,2.15332,-32.4472,23.90274,reverse,
-4.296875,-18.6554,3.875732,11.88812,-24.14139,17.87019,reverse,
-1.519775,-9.234619,-9.640503,18.7677,-23.89374,16.99337,reverse,
-7.385254,-6.860352,-1.101685,22.08191,-22.99042,12.27254,reverse,
-0.8087158,0.9124756,20.76111,13.013,-21.5802,6.384735,reverse,
-13.38501,-1.965332,1.00708,15.64178,-15.00763,1.981363,reverse,
-4.650879,-0.9765625,-0.3295898,-3583.373,-13.31726,0.2002811,reverse,
-60.69641,-5.621338,-40.06348,19.99933,2.967834,-10.86502,reverse,
81.00586,23.37646,96.33484,0,0,0,reverse,
-120.9015,-33.14209,-118.6737,27.15026,3.951111,-16.69859,reverse,
56.11267,18.62488,49.94202,9.713449,0.1132202,-9.835267,reverse,
43.09998,7.48291,36.30066,4.512267,-0.1679993,-2.966323,reverse,
-13.26294,-4.727173,-19.94934,7.224703,-0.3829956,-4.761977,reverse,
14.62708,-1.049805,31.87866,-11.19177,-2.71286,-7.020111,reverse,
5.69458,2.954102,5.593872,-8.21012,-1.916656,-5.068145,reverse,
-1.202393,-11.33423,13.31482,-29.69565,-5.410919,-11.75387,reverse,
3.326416,-4.144287,4.922485,3567.944,-5.002594,-11.70588,reverse,
7.18689,18.22205,16.8396,-15.57281,-1.882477,-5.926829,reverse,
5.319214,7.113647,-20.16907,0,0,0,reverse,
-2.822876,3.421021,34.44519,-10.66498,-1.194916,-3.961952,reverse,
4.46167,7.107544,-16.8335,1.157837,-0.269928,1.146619,reverse,
2.310181,-0.4638672,-8.743286,4.573364,0.1887512,2.633227,reverse,
9.750366,11.09314,-5.57251,16.75598,1.461792,8.831367,reverse,
11.87134,3.262329,3.286743,-3578.716,2.864227,11.84448,reverse,
58.5083,22.12219,15.71045,48.34242,9.785919,29.4064,reverse,
-40.64941,-31.29272,4.412842,12.57368,4.677429,11.67937,reverse,
1.724243,-7.122803,23.85254,-3.66147,3.577118,6.965256,reverse,
-45.15381,-8.126831,-50.55847,0,0,0,reverse,
49.5636,8.886719,51.17493,-4.486713,4.698639,7.779226,reverse,
32.98645,6.860352,39.82239,-8.244376,9.589996,12.71798,reverse,
-31.4209,-3.833008,-33.47168,-5.762978,9.89151,7.49279,reverse,
-51.12915,-11.91406,-57.52563,0,0,0,reverse,
59.53369,14.72778,102.887,-20.71697,19.33533,5.245075,reverse,
-2.862549,-2.807617,61.78894,3556.679,32.34283,-3.4865,reverse,
-21.06628,-11.87134,-21.19141,-40.23743,27.35825,-15.86067,reverse,
-26.28174,-11.13281,-60.4187,-22.13684,18.95737,-18.77285,reverse,
-6.781006,-8.053589,-30.3894,-7.991333,18.01987,-15.1293,reverse,
-1.727295,-14.65454,3.631592,-1.307678,25.26428,-18.91764,reverse,
3.973389,-17.26379,6.530762,3.54187,28.97629,-23.25813,reverse,
-4.788208,51.05591,-62.83875,0,0,0,reverse,
18.37463,-104.2297,85.92224,18.56354,42.12463,3562.764,reverse,
18.81714,-81.04248,-21.12122,-3525.902,47.82578,-49.71619,reverse,
-21.85974,128.1433,-52.00806,30.73286,12.51007,-10.9787,reverse,
-21.58203,-12.06665,-33.9325,71.86327,9.716187,3.254089,reverse,
6.25,69.19556,21.13953,0,0,0,reverse,
-6.118774,-40.34424,-0.5065918,34.9385,6.697388,-6.061707,reverse,
-0.4241943,-2.554321,-0.592041,35.83235,6.275787,-5.6427,reverse,
-3.634644,6.738281,-5.429077,33.62474,6.2323,-3.605347,reverse,
0.09765625,-5.734253,-0.5859375,36.51978,6.502228,-3.33313,reverse,
13.62915,-50.18921,-32.0343,64.65958,5.838318,-9.253235,reverse,
-3.549194,92.08374,39.14795,0,0,0,reverse,
25.3479,-130.4138,-54.23279,75.26773,3.862457,-10.72662,reverse,
32.93762,38.83057,15.89966,31.48499,0.8995056,-3.780823,reverse,
-10.47058,44.40918,24.95728,10.72918,3.260193,2.114563,reverse,
-47.81494,47.17407,13.37585,0,0,0,reverse,
58.65479,-50.80872,-10.8429,7.864189,4.856415,4.123535,reverse,
7.489014,1.318359,4.144287,3.314056,6.41922,6.215515,reverse,
36.7981,-18.573,9.533691,-0.3417587,10.42175,10.22369,reverse,
39.43481,-18.16101,3.747559,-4.027443,14.56421,14.37958,reverse,
-65.0177,36.46545,-1.055908,-2.355881,7.533569,7.015686,reverse,
-77.35901,49.75891,-5.526733,0,0,0,reverse,
60.70251,-43.98499,12.19482,-2.050285,5.226593,4.072266,reverse,
-11.96899,9.082031,10.81848,-0.7634354,2.657013,0.5343628,reverse,
-31.04858,19.54346,-10.65674,0.8994293,-2.727356,-2.805176,reverse,
-17.68494,15.3595,-12.35657,0,0,0,reverse,
19.93713,-16.52527,14.68811,1.20533,-3.55896,-3.423462,reverse,
-5.206299,10.26917,13.0127,3.985291,-11.13785,-7.635498,reverse,
-1.547241,2.658081,0.4638672,4.030533,-11.47598,-7.738953,reverse,
-22.53418,14.37988,-11.34949,3.141327,-9.840393,-4.905701,reverse,
-2.941895,1.071167,-2.850342,2.893791,-9.154358,-4.298401,reverse,
-14.64844,7.421875,-5.273438,3.07579,-9.580078,-3.196716,reverse,
26.94092,-19.2749,-8.691406,0,0,0,reverse,
-51.79138,40.82947,11.43188,3.646164,-13.61938,-3.69751,reverse,
12.81433,-8.059692,-6.082153,1.732712,-7.954712,-1.541748,reverse,
-26.55945,26.90125,-7.824707,0.08293152,-2.016907,5.446777,reverse,
-24.74976,23.90442,-7.894897,0.2759933,-2.764435,7.556763,reverse,
31.79321,-25.14343,-1.559448,-1.754837,0.3347778,4.505005,reverse,
4.519653,-2.902222,-2.676392,-2.626953,1.435547,3.903198,reverse,
0.289917,-1.68457,-8.291626,-4.224014,-1.462402,0.8389282,reverse,
2.471924,-3.28064,-2.618408,-4.29924,-1.92688,0.262146,reverse,
0.03662109,7.467651,0.2685547,-6.589813,-0.5969238,2.737732,reverse,
51.17493,-58.03223,25.24719,0,0,0,reverse,
-97.12219,133.0383,-49.95728,-26.17825,4.706573,15.64117,reverse,
27.91748,-19.4458,10.09827,-29.96803,6.013947,17.89551,reverse,
44.58008,-62.62207,25.68054,-18.52013,-0.5076599,5.301819,reverse,
11.59058,-8.044434,8.71582,-21.68331,-3.871765,1.634521,reverse,
3.69873,-4.6875,1.638794,-23.58509,-6.826019,-2.409363,reverse,
5.297852,-4.821777,2.941895,-28.73491,-11.64749,-8.844604,reverse,
2.572632,-6.951904,-0.869751,-29.60831,-13.12576,-11.07391,reverse,
2.200317,-7.876587,-0.4058838,-27.30452,-12.44003,-11.00708,reverse,
-8.47168,21.54236,-6.930542,-50.98679,-12.55707,-5.201721,reverse,
7.736206,-40.13062,9.088135,0,0,0,reverse,
-18.79272,70.51086,-18.573,-92.07427,-16.99982,3.720703,reverse,
-1.095581,-29.28772,17.05627,-39.29106,-3.031769,8.164063,reverse,
5.718994,-9.77478,6.25,-33.49891,-2.823334,3.610229,reverse,
-11.41663,10.84595,-8.270264,3567.947,-6.139526,8.25531,reverse,
-0.9918213,4.28772,-0.09155273,-36.01929,-7.961273,9.712219,reverse,
-2.935791,-8.514404,-19.61365,-23.65692,-13.64868,11.55426,reverse,
2.548218,1.379395,-10.91003,-20.49866,-18.10455,15.00458,reverse,
9.616089,2.233887,-73.66333,4.165649,-41.59897,-3569.232,reverse,
14.21814,-11.60278,4.724121,10.66956,-38.21365,28.59824,reverse,
9.27124,-34.41467,41.7511,19.40033,-15.69443,12.54275,reverse,
3.28064,-2.478027,-8.621216,20.01251,-20.78201,12.12067,reverse,
-6.75354,2.139282,31.51855,11.53809,-12.07993,4.959946,reverse,
-0.2960205,-3.707886,-24.25232,19.22699,-18.81866,6.874042,reverse,
-11.57532,4.364014,18.18237,-3587.117,-9.151917,2.653046,reverse,
-0.04882813,-0.7171631,-0.5523682,13.20541,-9.288177,2.353411,reverse,
-73.23608,-3.07312,-58.29773,33.41846,-20.22156,-7.991576,reverse,
33.39233,3.417969,51.62354,16.92206,-10.26749,-6.14357,reverse,
10.33325,2.636719,26.15662,5.291214,-3.340302,-6.654711,reverse,
1.531982,0.3509521,4.434204,3.220472,-2.136536,-6.762834,reverse,
-2.432251,0.7354736,8.532715,4.344864,-3.523865,-8.003507,reverse,
9.994507,-0.0213623,8.999634,0.8432198,-3.176117,-6.91134,reverse,
2.853394,-5.657959,49.53613,-36.05038,-5.278015,-16.47969,reverse,
2.380371,-4.486084,-0.04882813,-35.58068,-4.325867,-15.81599,reverse,
10.43701,3.442383,-17.38281,3583.263,-1.829987,-8.529992,reverse,
9.280396,4.644775,-18.69202,-5.262756,-0.5464172,-2.809344,reverse,
2.822876,-1.766968,3.945923,-5.438538,0.0001525879,3597.993,reverse,
13.63831,4.071045,-15.38391,5.415955,1.867676,-3594.942,reverse,
2.212524,1.205444,-2.755737,6.579895,2.460632,5.515029,reverse,
2.133179,0.2807617,-1.254272,-3592.48,2.911224,6.219116,reverse,
3.463745,3.24707,-5.117798,12.34758,3.276672,7.868234,reverse,
7.174683,2.642822,-3.897095,18.51224,4.397888,10.86159,reverse,
19.91272,0.1037598,12.74109,17.7961,5.91156,14.55963,reverse,
26.5625,0.04272461,12.78381,18.51198,8.17688,20.12142,reverse,
-15.83862,-2.432251,4.63562,10.21204,7.35199,15.10127,reverse,
-21.15173,-0.1800537,11.49597,-2.902317,6.422272,7.695255,reverse,
12.20398,4.953003,12.71973,-5.298481,12.23419,10.97787,reverse,
-18.94531,1.022339,-10.53772,-5.09511,12.31049,7.507753,reverse,
-2.316284,3.009033,3.637695,-6.173477,15.04974,6.934357,reverse,
-9.884644,8.14209,8.703613,-8.473835,22.6152,4.616861,reverse,
1.293945,0.8422852,3.314209,-9.662771,23.35602,4.181919,reverse,
-0.2105713,-0.6469727,78.78113,-42.02529,36.32614,-1.694403,reverse,
6.411743,-4.223633,15.97595,3555.692,38.76831,-6.963873,reverse,
-15.60059,-33.55408,-54.04358,-16.43982,21.66916,-18.36463,reverse,
4.092407,-3.335571,5.377197,-18.48602,21.93268,-22.6931,reverse,
2.075195,-18.89954,-18.69202,-2.038574,17.87445,-22.78145,reverse,
15.24963,-23.31238,21.65833,4.145203,24.06845,-31.60748,reverse,
-9.902954,14.41956,-37.48169,14.84344,12.24701,3576.589,reverse,
5.578613,0.7049561,-1.190186,15.10284,12.00226,-22.74323,reverse,
5.697632,-17.99316,13.12561,40.79437,11.5509,-31.44775,reverse,
11.41663,-11.84082,7.345581,-3549.722,10.04181,-35.55267,reverse,
-21.4447,37.63733,-37.54272,36.11794,2.572784,-16.11206,reverse,
-11.48987,13.36975,-15.32898,31.64288,-0.4560852,-8.319702,reverse,
-8.139038,11.8927,-19.39087,15.5243,-0.5557251,-1.426697,reverse,
0.869751,-28.43933,-3.717041,44.04818,-2.04361,-0.99823,reverse,
-2.404785,-14.57214,-0.07019043,47.46923,-2.453766,-5.676575,reverse,
-0.2990723,35.31494,4.470825,13.30112,-0.7441711,-5.369873,reverse,
-2.676392,-96.16394,9.375,63.05582,-5.585175,-29.15863,reverse,
-0.6774902,-19.21082,-6.082153,61.45714,-10.66391,-34.37469,reverse,
3.625488,69.45801,-5.221558,27.22351,-6.570892,-16.96625,reverse,
21.28601,-36.9873,-7.321167,30.34332,7.815094,-4.579773,reverse,
-16.23535,75.83313,3.079224,8.029175,2.008209,-1.164551,reverse,
27.89612,-52.27356,-8.053589,17.34131,22.87842,17.47925,reverse,
-6.970215,21.92383,-0.6317139,10.6686,19.32846,16.03485,reverse,
13.49182,-12.51526,-9.524536,5.227203,25.23636,22.95898,reverse,
0.3509521,-12.16431,-6.442261,3.651848,21.79428,18.44269,reverse,
-7.919312,3.317261,-1.257324,1.587257,12.17041,8.420715,reverse,
20.59021,-49.8291,-28.10364,2.758751,19.7757,13.44482,reverse,
-44.14673,76.29395,34.37195,2.833405,-2.33078,-6.880188,reverse,
0.04882813,0.177002,-1.611328,2.955475,-2.785492,-7.302551,reverse,
-6.912231,37.12463,16.19873,1.100273,-1.545715,-2.881165,reverse,
3.619385,-24.67651,-11.57532,2.842789,-4.073792,-7.459717,reverse,
-8.312988,32.41577,8.508301,0.39608,-6.02951,-4.555359,reverse,
-0.3814697,3.771973,1.757813,0.1622009,-5.723724,-3.916321,reverse,
-20.25452,30.72205,19.10095,1.217766,-7.163391,-1.554871,reverse,
-29.87366,34.46655,10.40955,2.824402,-16.19995,-3.571167,reverse,
2.224731,-1.38855,0.5737305,2.644768,-13.75717,-4.903564,reverse,
2.529907,-1.879883,-0.5523682,2.481499,-11.83426,-5.668335,reverse,
-3.820801,8.92334,0.2075195,1.577377,-11.84738,-5.404053,reverse,
1.00708,1.702881,-2.813721,0.7162857,-10.79788,-4.684448,reverse,
7.336426,6.799316,-2.072144,-1.244965,-9.56192,-2.610474,reverse,
10.83374,-5.12085,-4.272461,-2.537079,-7.354736,-0.65979,reverse,
18.86292,-40.56396,-8.059692,-1.033783,-3.062897,-0.2737427,reverse,
-5.435181,121.1731,-10.89783,-17.06318,-5.031128,15.1532,reverse,
3.97644,-56.08826,-7.180786,-12.55074,-2.852936,10.27191,reverse,
3.240967,-32.85828,-3.140259,-12.03346,0.1396179,8.79364,reverse,
2.905273,-18.20679,4.547119,-9.180946,0.4252625,6.487732,reverse,
-8.483887,26.02844,-4.153442,-17.56638,3.587494,12.03949,reverse,
-1.055908,5.178833,-3.372192,-20.44926,2.710724,12.435,reverse,
-4.434204,6.793213,-2.91748,-30.90256,0.01922607,11.89514,reverse,
5.679321,3.78418,-4.827881,-39.22359,-3.098297,10.67474,reverse,
17.62085,-84.91821,27.85034,0,0,0,reverse,
-3.775024,109.8053,-43.58826,-71.96104,-11.0585,11.04675,reverse,
5.429077,-40.14893,6.87561,-55.90322,-10.49561,8.893127,reverse,
-2.090454,-33.71277,-5.691528,-50.64106,-11.04492,6.610107,reverse,
-11.59668,-6.951904,9.9823,-32.0431,-6.593323,7.879333,reverse,
5.19104,-4.748535,17.17834,-32.81921,-5.253754,1.751099,reverse,
6.842041,-24.24316,15.24353,0,0,0,reverse,
-24.1333,56.65283,-27.60925,-54.51792,-9.757233,9.373169,reverse,
-20.0592,36.74316,-52.7771,3546.362,-23.70758,28.32336,reverse,
25.27161,-43.10303,32.05566,-22.76825,-14.49036,18.17169,reverse,
4.165649,-6.488037,-9.545898,-12.05444,-18.51944,-3579.808,reverse,
3.900146,-15.0177,-15.17334,8.562317,-23.35754,20.76074,reverse,
10.8551,-28.78723,73.04993,0,0,0,reverse,
-6.915283,8.688354,-55.72815,15.09247,-17.35672,12.68859,reverse,
0.6622314,-4.449463,-4.794312,18.55743,-21.86584,11.08057,reverse,
2.636719,-7.012939,24.03564,13.01941,-23.62686,2.193909,reverse,
1.696777,0.3265381,10.97717,-3590.094,-17.4057,1.044536,reverse,
2.380371,-2.053833,-20.51392,26.8231,-37.40341,1.590695,reverse,
0.2868652,-0.5249023,12.01477,22.16224,-30.79056,-1.196723,reverse,
-2.059937,2.111816,27.57874,4.065733,-7.353058,-0.9307671,reverse,
-0.3356934,0.7446289,5.792236,0.00603199,-1.947327,-0.5331755,reverse,
0.6561279,1.467896,-0.8666992,-0.08093357,-0.2577209,-0.2450562,reverse,
-2.774048,-5.993652,0.9887695,1.299934,0.03814697,-2.956018,reverse,
-30.92957,-84.49097,16.37573,18.17317,1.507721,-37.77813,reverse,
34.69543,91.18652,-15.85999,0,0,0,reverse,
-36.87439,-133.0566,41.30554,23.3498,7.550507,3548.819,reverse,
36.87439,133.0566,-41.30554,0,0,0,reverse,
-23.87085,-92.14478,43.17932,17.48765,13.87726,-34.49982,reverse,
13.30261,35.68115,-14.85901,12.05667,8.763885,-19.19006,reverse,
8.276367,14.0564,-11.56616,8.977213,4.9823,-10.36438,reverse,
9.066772,-17.37976,-1.889038,12.34748,4.424896,-7.059937,reverse,
7.58667,-3.979492,-11.33728,11.6673,2.417908,-2.211609,reverse,
-8.132935,51.02234,-8.483887,1.745148,-0.4138184,2.478943,reverse,
1.733398,5.889893,0.1953125,1.960754,-0.8088684,2.75116,reverse,
-7.962036,6.854248,4.760742,0,0,0,reverse,
10.51636,-2.209473,-8.050537,2.364254,-1.61499,3.155518,reverse,
-5.508423,6.835938,1.522827,0.8527946,-1.393433,1.012878,reverse,
-0.03967285,2.722168,-0.4547119,0.3235435,-2.044373,0.1220703,reverse,
2.825928,8.032227,-3.884888,-0.3503227,-4.143677,-1.188049,reverse,
0.05493164,-1.348877,0.2288818,-0.4790306,-4.202118,-1.123352,reverse,
-3.399658,-7.23877,1.05896,-0.7061386,-3.183136,-0.6240845,reverse,
-0.2990723,-0.491333,1.083374,-0.6733704,-2.7565,-0.390625,reverse,
0.06713867,0.1861572,0.3082275,-0.7135201,-2.52121,-0.1251221,reverse,
1.171875,0.2471924,-0.5554199,-0.41996,-2.523193,0.1174927,reverse,
-5.389404,-6.735229,8.743286,0,0,0,reverse,
11.63635,11.51733,-14.96887,-0.2179909,-4.776459,0.1724243,reverse,
0.6896973,-2.142334,3.997803,-0.08401871,-5.661163,-1.002808,reverse,
-3.082275,-2.697754,3.283691,-0.06353378,-4.183197,-0.74646,reverse,
-3.250122,-4.397583,1.763916,0.1533508,-2.831879,-0.3817749,reverse,
0.6835938,0.08850098,-0.6408691,0.1824951,-3.161469,-0.4238892,reverse,
-0.3295898,0.3356934,5.093384,0.05275726,-0.758667,0.5599976,reverse,
-0.6652832,-0.05493164,0.3723145,0.04356384,-0.6582642,0.5337524,reverse,
-0.1739502,4.089355,2.862549,-0.05094528,-0.4281616,1.020813,reverse,
-5.508423,-6.738281,-1.763916,0,0,0,reverse,
8.102417,10.06775,4.3396,-1.219597,-2.37854,0.1330566,reverse,
18.4906,23.66333,18.79578,-9.190979,-15.45792,-5.310364,reverse,
-15.34424,-20.23926,-10.45532,-5.838137,-9.660034,-4.73938,reverse,
-2.96936,-3.80249,-2.529907,-4.910946,-7.916107,-4.096069,reverse,
-2.459717,-0.2807617,-1.013184,-5.32774,-4.362793,-2.523499,reverse,
-1.538086,0.894165,0.2197266,-6.479797,-1.387329,-1.359558,reverse,
-6.027222,0.7629395,-4.031372,-6.635084,8.109894,3.521423,reverse,
-4.788208,-1.486206,-2.566528,-6.205339,14.0036,6.345215,reverse,
-21.91162,9.063721,-11.09314,-15.31995,34.40033,23.64471,reverse,
-15.07874,-0.9796143,6.317139,-24.25452,44.59991,29.98779,reverse,
43.52417,-17.66357,2.017212,0,0,0,reverse,
-23.46802,23.05603,-6.311035,-17.44347,16.17645,17.29126,reverse,
