l_upleg_JNTa_x,l_upleg_JNTa_y,l_upleg_JNTa_z,l_upleg_JNTw_x,l_upleg_JNTw_y,l_upleg_JNTw_z,label,
0.3845215,-49.57886,-18.44788,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
0,0,0,0,0,0,ankle,
-61.10535,936.4471,-630.3406,3379.755,-98.11676,-188.7814,ankle,
61.10535,-936.4471,630.3406,0,0,0,ankle,
-0.07019043,-60.5072,-38.98315,-119.2581,22.78824,-0.3448486,ankle,
2.719116,32.82471,19.91882,-46.77063,12.56165,3.276062,ankle,
0.1373291,-11.47156,27.58484,-62.11945,15.66422,4.129944,ankle,
15.91797,-70.25146,71.73462,-154.2636,45.07584,-0.09277344,ankle,
-3.872681,21.27075,-41.31165,-94.48761,37.56195,-11.34033,ankle,
41.21094,-88.15155,3.775024,-171.6895,165.4878,-115.1755,ankle,
-2.023315,125.1083,-26.297,-58.57391,270.596,-244.9527,ankle,
6.500244,24.56207,-26.58081,-12.53723,590.8452,-571.4655,ankle,
-21.44775,22.17255,-5.999756,13.97858,242.1048,-232.7193,ankle,
50.25024,4.440308,-33.34656,44.85931,241.4017,-221.1235,ankle,
-27.20337,16.03088,6.332397,25.91675,59.30511,-53.91907,ankle,
-6.484985,-3.617859,23.07129,18.62793,59.03015,-52.80838,ankle,
2.047729,-3.862,35.20508,11.56738,77.16431,-71.02707,ankle,
-20.18127,-14.31427,10.07996,10.50201,-3540.635,-54.09027,ankle,
-50.13733,-22.16339,17.36755,2.913208,20.48072,-20.93811,ankle,
-7.122803,-7.029724,12.34131,2.480774,18.85051,-19.9527,ankle,
-16.5802,-14.14795,23.10181,0.1800537,12.12083,-14.56528,ankle,
18.51501,27.09198,-43.11218,0.3302002,4.820995,-6.123505,ankle,
-61.36475,-38.71155,76.88904,-16.64612,28.63662,-27.12448,ankle,
51.08643,42.41791,-77.1698,-5.904541,11.3014,-10.13779,ankle,
-55.62744,50.13123,31.64673,-60.08667,20.67636,-22.68784,ankle,
-3.552246,46.46454,-25.76294,-82.92969,393.8954,-388.6235,ankle,
22.43958,-3.033447,-28.72925,51.3092,1220.754,-1208.275,ankle,
35.95886,37.65717,-68.70117,78.15674,94.97467,3503.92,ankle,
-5.630493,-0.8972168,-29.63257,82.94067,25.46417,-27.27448,ankle,
-11.0321,-28.84979,-77.20337,75.99915,12.0015,-22.8125,ankle,
-8.428955,-9.997559,-14.47754,81.58081,3.081818,-19.86176,ankle,
3.060913,-30.34668,35.54993,71.03149,-5.264282,-20.54626,ankle,
-11.99951,2.340698,-42.63916,116.1346,-12.79602,-19.57764,ankle,
62.91504,-45.15991,185.3485,0,0,0,ankle,
-78.36609,-38.62305,-247.9187,218.7732,-21.85013,-22.70721,ankle,
30.25818,-3.656006,233.5449,-3486.051,46.81046,9.794922,ankle,
26.26038,20.81299,24.7467,49.238,23.16437,10.97076,ankle,
-6.674194,3.451538,39.03503,32.38433,12.53738,4.444275,ankle,
-11.94763,-8.673096,18.39905,44.13672,18.8269,10.06989,ankle,
-19.13147,14.25476,38.5498,10.24277,-90.61325,-25.89172,ankle,
17.5293,4.492188,-31.69861,3.398666,-58.58261,-19.01062,ankle,
4.370117,43.43262,113.5376,12.37597,-24.47495,4.335327,ankle,
-9.317017,-5.01709,-0.5187988,13.17659,-24.21173,5.59845,ankle,
31.11267,-18.51501,-115.8386,4.359779,-2.853546,6.0495,ankle,
-3.811646,-7.13501,9.030151,4.335861,-1.625824,6.972046,ankle,
19.71741,-4.824829,-80.86853,0,0,0,ankle,
-38.78479,-19.21387,111.3861,6.052513,4.674683,14.80591,ankle,
26.27869,-16.08582,-55.36499,2.918224,4.579315,12.41669,ankle,
2.618408,7.565308,-23.14148,1.604805,3.00766,7.878723,ankle,
75.1709,-79.45557,62.70752,-29.94856,14.32022,25.48401,ankle,
-65.2832,107.1899,-95.58716,0,0,0,ankle,
132.4554,-274.3561,84.94263,-63.13575,26.7012,40.51941,ankle,
7.339478,143.161,-138.9862,-13.66177,12.57904,19.10675,ankle,
-73.44666,96.34857,8.703613,0.4389954,3.711548,6.426086,ankle,
42.52319,-1.359558,-40.13977,5.838594,4.306946,8.277283,ankle,
-15.56091,32.43256,9.365845,6.393356,3.931122,6.251221,ankle,
1.477051,18.50433,-2.227783,7.974243,3.956604,5.544128,ankle,
34.07898,49.10889,-17.40417,13.84457,9.320068,8.473816,ankle,
-38.04626,-4.86145,28.05786,11.75591,7.302094,5.961609,ankle,
-25.62866,-13.01117,21.38672,9.654503,5.241852,4.11499,ankle,
-65.19165,-45.9671,46.30127,0,0,0,ankle,
29.422,23.21625,-7.296753,5.159035,3.145294,2.176819,ankle,
-31.20117,-21.52252,22.88208,1.565943,-0.5635071,-1.146545,ankle,
-9.317017,5.862427,19.12537,3.220024,-2.158508,-3.589478,ankle,
-3.75061,7.913208,-3.039551,3.177557,-2.627106,-4.222107,ankle,
14.8468,-15.46936,-31.67114,0,0,0,ankle,
-45.4834,117.6834,73.62061,12.51395,-4.266663,-11.40533,ankle,
-54.73633,192.0227,-43.20068,35.72695,-8.044891,-28.65692,ankle,
39.25171,-215.8493,-59.95789,18.71935,-2.415314,-11.35651,ankle,
7.601929,-30.31616,-9.49707,14.98127,-1.928558,-9.255066,ankle,
5.160522,-38.65967,30.15747,-3.48114,-0.1481628,-10.26367,ankle,
-18.21289,-3.857422,-4.641724,-5.295334,-0.5302429,-13.82141,ankle,
27.59399,-23.2666,-0.2746582,-7.645626,-0.6300354,-12.75543,ankle,
2.966309,-9.924316,7.543945,-8.497047,-1.074677,-13.98071,ankle,
60.88562,23.83118,-8.181763,-22.25859,-11.19446,-21.46301,ankle,
2.810669,-3.094482,-6.271362,-25.90769,-11.50421,-22.00745,ankle,
-27.83813,-8.569336,20.70313,0,0,0,ankle,
32.4585,27.24304,-16.61072,-62.96722,-64.74976,-28.75671,ankle,
12.21924,0.7446289,-27.39258,-87.02032,-49.84573,-18.64471,ankle,
-26.8219,-20.41626,7.98645,3555.753,-0.5604553,-5.877991,ankle,
-10.18677,-9.603882,7.58667,-39.58557,4.338379,-3.839417,ankle,
-4.214478,-8.80127,-2.459717,-45.6781,8.056641,-4.290466,ankle,
-19.61365,-20.41931,-1.095581,-78.10486,19.44107,-6.955872,ankle,
-28.86353,-54.46777,21.75903,-124.6725,39.28574,-17.29675,ankle,
15.91187,-14.84985,66.31775,-122.3267,49.04633,-15.83252,ankle,
9.680176,25.57068,-13.93433,-74.31366,46.76651,-11.67511,ankle,
19.43054,75,-42.15698,0,0,0,ankle,
-15.6311,-76.40991,31.2439,-63.6145,55.11566,-13.93402,ankle,
3.277588,4.327393,-10.17761,-51.63208,59.00284,-19.62402,ankle,
17.95959,-19.05518,30.74036,-57.27142,113.1598,-63.76648,ankle,
10.25696,47.66235,-7.43103,-18.2843,131.4476,-116.5695,ankle,
9.848022,24.66431,-3.182983,7.958679,128.4322,-130.9683,ankle,
14.25171,0.1434326,6.018066,21.18561,127.2124,-128.6197,ankle,
-7.278442,69.34357,1.593018,30.85236,-8.347931,13.16162,ankle,
-32.68433,-50.67596,-48.80371,0,0,0,ankle,
49.5636,123.1735,57.53784,42.54852,-80.87692,113.194,ankle,
-14.51721,-12.52899,-35.59875,34.40674,-77.8891,114.9777,ankle,
-14.30664,23.70605,-47.58301,65.30548,-91.72653,141.5512,ankle,
34.61914,108.0688,-109.3475,159.6487,-93.68729,214.8712,ankle,
-55.35889,-242.4194,134.9915,0,0,0,ankle,
4.467773,129.0771,-147.9462,103.2977,-5.969849,69.53064,ankle,
-6.280518,-137.0972,142.6025,-17.8244,-13.68591,-9.945068,ankle,
-16.22925,-78.75671,69.91577,-100.7779,-27.17651,-53.02643,ankle,
10.53772,-44.42139,-3.131104,-133.4866,-21.05499,-54.87183,ankle,
-29.72717,-16.40625,-74.60327,-94.40216,42.8334,-93.24615,ankle,
10.37903,18.06335,-23.05298,-73.80554,67.10388,-104.5731,ankle,
-20.14771,97.4762,-52.7771,4.326782,-20.90347,-4.99054,ankle,
-7.93457,52.31934,-17.23022,41.75385,-82.80106,54.7998,ankle,
-18.78357,119.2719,-118.4174,173.0542,-157.305,118.5202,ankle,
36.98425,-59.35364,-0.958252,160.1147,-70.30518,39.76074,ankle,
36.73401,-80.17273,225.5981,0,0,0,ankle,
30.01099,44.6991,-117.3615,134.3225,-39.0007,29.42657,ankle,
-10.06775,-38.29956,88.87939,59.1452,-3.458862,7.705383,ankle,
2.438354,-6.268311,5.111694,51.37604,-1.439514,8.21167,ankle,
-12.24365,-8.831787,20.88013,-3558.955,16.4444,2.634888,ankle,
-1.773071,-5.181885,9.561157,43.1088,27.48505,4.230957,ankle,
0.1098633,7.15332,123.0713,0.3259325,2.077789,9.271851,ankle,
-0.8239746,-9.32312,35.89783,-14.82046,-8.114319,9.837952,ankle,
-1.538086,18.34717,-43.46924,0.255127,-6.385803,7.541809,ankle,
-1.358032,2.603149,-12.11853,4.991786,-5.854034,7.042542,ankle,
0.6835938,8.703613,-3.448486,6.71634,-3.244171,6.671753,ankle,
-5.438232,-13.60168,-107.0038,0,0,0,ankle,
7.391357,18.28613,179.2114,12.03541,-3.661499,12.15576,ankle,
-6.387329,-21.95129,42.6239,12.04253,0.5506897,12.63916,ankle,
-14.54163,-17.90161,-67.16919,14.50966,6.302185,12.01996,ankle,
-8.901978,-42.17834,74.23401,23.04765,10.35965,21.27106,ankle,
-2.008057,-16.95557,-135.7178,20.10515,5.603485,10.08057,ankle,
6.506348,11.71875,-33.81653,14.59317,4.295197,7.687683,ankle,
-13.48267,-45.30029,4.989624,11.8723,1.77002,4.484863,ankle,
3.314209,-5.465698,-25.39673,9.292898,0.7116699,2.869263,ankle,
12.2345,13.64441,-33.52356,10.81841,-1.57547,2.424927,ankle,
15.87524,106.1035,-5.435181,0,0,0,ankle,
8.456421,-112.709,-35.99854,5.108013,-7.650146,-0.4953003,ankle,
32.11365,103.7933,-8.920288,-13.85242,-10.37323,-5.198669,ankle,
-13.07068,14.03046,13.65356,-6.094599,-5.597382,-3.141479,ankle,
-5.340576,29.3457,-4.013062,0.3664398,-4.504089,-4.130249,ankle,
-6.005859,-4.873657,1.66626,-0.20051,-4.223633,-4.129639,ankle,
-10.5072,-7.467651,-9.924316,-2.738314,-4.554749,-5.614014,ankle,
-5.773926,-24.49799,18.74084,-0.5340004,-1.416016,-1.611938,ankle,
-3.872681,-19.98749,-6.030273,0.7459259,-0.1019287,0.138855,ankle,
4.000854,22.36633,30.82581,0,0,0,ankle,
-4.650879,-49.02649,-34.02405,3.929815,9.881439,3.649597,ankle,
14.24561,-38.89008,-32.60498,14.53053,31.87561,12.26288,ankle,
12.49695,136.4273,33.68835,18.34497,11.55502,3.049927,ankle,
-22.09167,-48.51074,32.94067,0,0,0,ankle,
36.56616,86.96594,-48.42224,15.61586,11.37054,3.049622,ankle,
0.4974365,45.22705,-11.96899,5.158939,5.615997,0.2947998,ankle,
7.369995,17.93518,-27.91748,-0.08291245,4.244385,-1.369019,ankle,
-9.863281,-20.92896,-2.993774,-4.553566,2.23175,-2.552795,ankle,
11.48987,-15.39307,6.04248,-6.12339,0.8908081,-4.838562,ankle,
19.63196,35.69641,-38.04016,-10.20475,0.8758545,-8.374939,ankle,
-20.3064,-30.98145,-10.3302,-9.541054,0.7035828,-8.653564,ankle,
-45.38574,-118.5211,133.6304,0,0,0,ankle,
42.25159,77.53601,-98.6908,-11.11109,-3.979492,-12.46948,ankle,
-21.55457,-60.34546,74.16382,-52.31005,-59.68796,-28.9032,ankle,
-20.38879,-19.04602,18.09082,-24.85023,-19.74762,-10.7196,ankle,
-44.57397,-43.99414,3.512573,-74.95474,-33.06107,-30.7373,ankle,
44.26575,45.84961,2.923584,0,0,0,ankle,
-108.1635,-94.93408,19.9585,3473.725,5.586548,-26.93848,ankle,
-27.32239,-67.35229,-23.46191,-136.5921,7.309265,-39.22913,ankle,
103.8452,124.3591,-32.88269,-46.80847,14.66522,-8.337402,ankle,
-0.8361816,-23.55957,32.33643,-75.05798,21.5033,-12.2818,ankle,
54.09546,56.57349,30.59387,-57.87445,24.84894,-5.311584,ankle,
-21.61865,4.91333,-26.54419,0,0,0,ankle,
42.63306,4.653931,36.09314,-79.17725,47.77206,-15.12451,ankle,
10.74829,12.92725,53.14941,-68.50372,58.92502,-9.303589,ankle,
-32.52869,-49.02039,46.8689,-49.74213,37.75558,8.346863,ankle,
-20.85266,31.43921,-136.1115,0,0,0,ankle,
4.837036,-62.41455,121.1304,-46.30768,33.57788,4.510498,ankle,
-19.22302,-31.11267,-27.85339,-38.37738,17.60101,4.42627,ankle,
-0.8300781,-11.17554,-2.722168,-45.53131,46.51917,-29.72015,ankle,
-3.369141,-12.70752,-5.749512,-49.62769,127.8273,-117.9028,ankle,
8.886719,29.80347,-22.71423,-25.8017,324.7989,-326.9543,ankle,
9.698486,87.60681,-62.09106,0,0,0,ankle,
1.965332,-76.10626,60.23254,32.14111,426.4468,-446.5176,ankle,
48.38562,143.5608,-44.16199,84.15955,-11.70044,-51.74637,ankle,
-50.80872,21.88263,-41.56189,-6.588135,-141.3611,137.3128,ankle,
0.4577637,-89.33716,25.49133,0,0,0,ankle,
-7.540894,99.29199,-35.29053,6.534729,-161.2573,153.5449,ankle,
-6.091309,-0.881958,-12.62207,11.24817,-179.5065,185.0549,ankle,
-2.633667,0.7720947,-11.56311,29.18121,-152.2575,156.6656,ankle,
-3.829956,-34.02405,3.030396,27.81982,-98.26462,106.7398,ankle,
-9.164429,-13.06152,-12.77161,34.39514,-81.33255,88.04932,ankle,
-43.20984,-29.04968,-59.61914,54.22424,-92.77725,97.72247,ankle,
72.47009,-23.04688,128.8361,0,0,0,ankle,
-76.01318,19.59229,-220.1111,96.16638,-83.26172,78.91937,ankle,
39.46838,-15.72266,69.82727,65.59265,-30.82718,18.82538,ankle,
39.12659,21.09375,49.24622,67.47162,-20.07477,13.11096,ankle,
6.149292,-12.03613,-16.68396,72.54761,-17.99362,9.979553,ankle,
28.68042,9.448242,43.60352,78.83484,2.572479,13.80981,ankle,
20.30945,-4.125977,-9.20105,96.86218,11.34018,22.60223,ankle,
7.415771,-14.22119,146.4294,60.01923,10.96115,16.48315,ankle,
-9.240723,-5.712891,25.97046,-3550.145,10.53268,18.99414,ankle,
-52.771,7.940674,-61.9873,63.32613,40.26535,11.47675,ankle,
-3.125,-6.256104,-27.09351,0,0,0,ankle,
3.692627,11.75537,64.84375,70.14069,-6.81076,4.598694,ankle,
-15.94849,2.124023,9.631348,10.15425,-78.73978,-27.76672,ankle,
5.511475,-0.7354736,-19.46411,5.206604,-24.58282,-6.054077,ankle,
0.3509521,4.669189,15.69519,6.720905,-6.455078,4.543457,ankle,
-14.63318,-8.084106,23.6145,8.657227,-3.920593,7.81311,ankle,
-33.3252,-20.24231,48.16284,11.94056,0.4129028,14.31335,ankle,
2.099609,-22.80884,-2.270508,-8.995209,3.631592,11.45477,ankle,
8.773804,-6.195068,-53.23792,-22.39094,4.893341,7.395935,ankle,
4.733276,-24.3103,-9.161377,-17.93155,4.664307,8.435364,ankle,
38.74512,63.82751,-77.81372,0,0,0,ankle,
-43.38684,-141.7114,81.69861,-20.82865,5.987854,13.18451,ankle,
50.97656,38.25989,-62.50916,-9.931192,1.530609,7.9776,ankle,
10.00061,13.3728,-24.68567,-6.471949,0.5305481,6.316223,ankle,
76.52283,-48.71826,-59.83276,-0.03156662,-3.872986,10.78491,ankle,
31.53992,-8.668518,-55.5603,1.789789,-4.281464,10.62103,ankle,
-62.53967,99.24927,68.16101,7.206221,-2.243958,-3595.906,ankle,
-2.764893,3.236389,-0.6561279,7.57762,-2.143707,3.702808,ankle,
-31.08215,11.75842,21.07849,6.95672,-2.488708,1.667426,ankle,
-6.195068,4.797363,2.157593,8.569002,-2.758484,1.295736,ankle,
-27.86865,22.95227,19.07349,11.08847,-3.414764,-0.3863502,ankle,
-19.51294,26.60522,20.047,15.11398,-5.482483,-1.827385,ankle,
-34.34448,67.82532,48.4436,9.904919,-5.841064,-4.40098,ankle,
-29.23584,60.98785,14.4104,13.86366,-8.701172,3592.883,ankle,
47.32056,-50.34485,-30.9845,-2.800579,-2.361603,-4.124146,ankle,
0.7568359,0.8071899,-13.61084,-2.656956,-2.374573,-4.405212,ankle,
-24.63074,83.17566,-3.729248,-4.210987,-1.615295,-7.730103,ankle,
36.99646,-105.5756,-29.40979,-1.671696,-0.3773499,-3.861084,ankle,
14.11133,-17.81616,8.346558,-0.838623,2.598724,-3.821411,ankle,
2.233887,-8.03833,-3.598022,-0.5276299,3.04306,-4.263611,ankle,
79.97742,39.69116,61.13892,-39.80307,9.35318,-6.793823,ankle,
-0.4577637,-26.06812,-9.539795,-36.90651,8.678589,-6.528931,ankle,
-15.93323,-34.37805,-75.46997,4.002352,9.451447,-4.023132,ankle,
-2.441406,-1.965332,-1.403809,3.878632,9.297028,-4.01947,ankle,
3.424072,-2.493286,-2.89917,6.806784,3.68515,-7.086182,ankle,
-33.6731,-16.97388,17.47742,2.63711,1.040649,-2.863159,ankle,
26.9043,11.90186,-31.30188,10.81939,2.581635,-7.530212,ankle,
-4.669189,-5.102539,-19.1864,16.70457,2.222443,-8.208618,ankle,
-17.94128,-17.94739,-43.70728,8.307381,0.6730652,-12.12341,ankle,
-8.612061,-5.706787,-22.33276,5.95789,-0.03143311,-14.34204,ankle,
-33.15125,-4.721069,64.04419,-25.38335,-20.08774,-23.56781,ankle,
-20.47119,-9.161377,35.97107,-57.2569,-36.79077,-29.2923,ankle,
-6.790161,-7.962036,13.1897,-62.26996,-19.12552,-22.13959,ankle,
-14.80103,-16.63208,11.45935,3528.998,-3.200531,-21.86798,ankle,
5.749512,-3.866577,1.638794,-66.63605,0.1412964,-18.0069,ankle,
-1.934814,-8.24585,4.980469,-69.58435,5.80307,-16.6864,ankle,
-10.3302,-33.11462,54.69055,-131.9986,23.25974,-9.643555,ankle,
32.46765,-6.402588,55.34363,-144.0051,42.38983,-0.3109741,ankle,
10.66284,-17.80701,-28.51868,-122.7026,54.19174,-19.24255,ankle,
37.93945,89.35852,-19.08875,-46.74438,24.43298,4.391479,ankle,
-1.132202,-4.35791,-4.928589,-47.48047,31.36246,-2.888794,ankle,
-7.873535,-6.280518,-21.45691,-30.1535,28.47977,-13.02094,ankle,
0.04577637,-3.78418,0,-32.09198,38.61511,-22.73071,ankle,
-13.1897,-21.63086,-18.42041,-25.94086,61.25854,-60.83588,ankle,
-1.031494,-1.348877,-2.55127,-23.6618,85.66986,-86.51062,ankle,
7.684326,2.510071,5.523682,-6.300049,151.4624,-151.124,ankle,
7.550049,-24.02039,11.91711,10.01526,213.7836,-214.1257,ankle,
21.74988,128.4775,-15.21912,24.45068,-67.98737,91.70532,ankle,
-0.5523682,-1.013184,-0.6164551,25.5011,-42.09656,66.88049,ankle,
1.217651,50.52795,-11.38,56.28876,-103.1517,146.4044,ankle,
3.683472,13.47046,-11.80115,71.39191,-61.08261,120.3183,ankle,
-23.21167,28.22571,-57.6355,110.6833,-52.26715,129.6533,ankle,
-3.076172,0.2227783,-53.35083,131.6241,-12.6413,123.4253,ankle,
-25.03357,-102.948,53.4668,28.84583,-22.69043,24.7113,ankle,
-35.672,28.15552,-111.8622,42.7652,-94.41315,18.26843,ankle,
10.20508,-87.57324,90.25574,-18.32855,-77.64481,-29.73083,ankle,
27.18811,-2.102661,75.16174,-23.35602,-22.29248,-17.00531,ankle,
-34.83887,-53.93066,-31.29578,-60.2417,-57.61261,-45.3714,ankle,
16.88843,43.77441,-1.303101,-17.51953,-22.60452,-26.31561,ankle,
19.46411,22.97058,19.32983,-6.723633,-10.92941,-11.2561,ankle,
0.04577637,50.95215,-64.73999,48.17505,-36.79001,0.9762573,ankle,
11.21826,-26.74866,62.22534,12.60345,-9.317932,-0.7266235,ankle,
82.13501,137.3566,-120.3705,169.36,-43.85254,52.62543,ankle,
-10.00061,-84.73511,64.45313,105.6613,-15.41656,29.03839,ankle,
-19.45801,-44.10095,48.84644,66.90918,28.79196,22.4115,ankle,
-8.242798,-10.45227,15.69519,-3550.895,24.23615,19.75861,ankle,
-21.97876,-6.912231,22.15576,19.33103,11.67145,6.503296,ankle,
12.97913,-1.907349,4.614258,31.1659,19.54895,12.52625,ankle,
-9.124756,11.47766,54.84314,1.567879,-3.17627,2.687378,ankle,
-1.150513,1.922607,12.30469,2.637415,-4.457397,2.901001,ankle,
-24.00208,6.994629,-14.37378,4.294596,-5.610962,1.048584,ankle,
-6.585693,25.61646,100.7935,11.08307,-14.21051,2.841187,ankle,
-21.521,-25.53101,-80.39856,9.992971,-6.915894,1.552734,ankle,
-1.010132,-4.156494,-15.61584,9.090738,-5.645294,1.306152,ankle,
12.30774,-14.56299,-41.82434,8.493404,-2.271271,1.323242,ankle,
-25.40894,-3.448486,32.77588,19.01567,-4.890747,3.022766,ankle,
-0.7141113,-9.802246,-10.48279,12.38883,-0.9919739,3.669739,ankle,
-0.3967285,-10.0647,9.130859,7.687016,1.601563,4.102783,ankle,
-20.02258,-31.42395,11.31287,11.60591,5.674744,6.773987,ankle,
-14.85291,-27.67334,-21.75293,13.39643,8.805237,8.354797,ankle,
37.42981,0.6256104,-8.175659,10.71041,5.686493,6.547241,ankle,
35.32715,13.21106,-10.54382,7.649975,2.322998,4.188538,ankle,
4.324341,37.51221,-19.30847,3.204613,0.9698486,1.711121,ankle,
36.05347,-130.0385,70.11414,-11.33329,-2.264862,6.304016,ankle,
-1.019287,16.16821,-46.56067,-6.745892,-1.997528,5.477905,ankle,
14.79797,-28.72467,-27.49023,-2.575855,-2.678223,7.231445,ankle,
-9.988403,54.86145,-19.58923,-2.705688,-1.373291,5.795593,ankle,
38.90381,-33.34503,0.3875732,-10.19762,0.7803345,-3587.205,ankle,
-0.1098633,16.72211,-17.08374,-9.449825,0.4121399,13.04409,ankle,
-44.48242,146.4752,42.43774,0.7866478,1.100159,4.448063,ankle,
-7.659912,10.85968,3.909302,0.3466988,0.4808044,2.841842,ankle,
-22.67456,-21.02966,-16.84875,0,0,0,ankle,
1.73645,61.8927,30.9021,-0.7551765,-1.412506,-1.931708,ankle,
-9.16748,14.84222,3.225708,-0.7796669,-1.73584,-3.446214,ankle,
-28.75671,98.18115,23.56567,-1.120243,-3.748932,-9.967976,ankle,
-19.20166,139.3631,-28.94897,23.85471,-8.541565,3581.591,ankle,
22.48535,-81.5918,-88.3728,19.6217,-7.042694,-15.23407,ankle,
32.90405,-232.6874,59.6283,0,0,0,ankle,
-0.03051758,129.6295,-69.12842,13.21003,0.2500916,-9.789124,ankle,
21.3623,-50.33875,10.17761,-0.4055214,1.487732,-8.692322,ankle,
-8.499146,-52.66724,36.79199,-3.447189,0.7902527,-3.814392,ankle,
13.75427,8.831787,-16.11023,-4.860306,1.815491,-5.123901,ankle,
20.27893,12.57629,-27.04468,-7.354469,3.710327,-7.148743,ankle,
-46.86584,-48.03162,65.31372,0,0,0,ankle,
72.4884,50.82703,-137.3901,-11.75547,-2.484894,-19.53705,ankle,
-9.405518,-7.516479,20.61768,-26.13228,-16.72546,-31.6452,ankle,
-67.95044,-41.13159,88.44604,-59.99564,-64.37454,-42.06696,ankle,
6.069946,-3.674316,7.501221,-46.50788,-39.89243,-21.12122,ankle,
-21.59119,-18.50586,0.2288818,-52.70634,15.62012,-11.81458,ankle,
3.57666,-1.623535,1.705933,3557.213,13.09021,-10.92072,ankle,
-6.64978,-15.28931,5.661011,-67.47375,16.17294,-9.428406,ankle,
-0.3051758,-11.2915,0.02746582,-68.83545,16.20407,-10.26215,ankle,
-28.88794,-58.35266,31.98853,-127.6425,40.95581,-6.558228,ankle,
2.096558,-60.99548,48.0072,-167.9395,57.14447,-27.88422,ankle,
45.59021,102.1088,-23.21167,-68.16406,22.94067,-1.637268,ankle,
4.968262,65.44495,-43.58215,0,0,0,ankle,
0.7659912,-79.76685,38.84888,-81.91101,30.07462,-0.2328491,ankle,
-0.7659912,79.76685,-38.84888,0,0,0,ankle,
14.83154,-28.88184,10.60791,-41.81702,10.51865,12.53937,ankle,
4.205322,28.38745,-9.884644,-16.25488,-0.3819275,10.81482,ankle,
-0.2319336,2.758789,1.882935,-12.70508,-0.2737427,4.743652,ankle,
17.53845,6.04248,5.096436,-19.55872,0.6030273,-0.2548218,ankle,
8.493042,-10.36072,9.020996,-31.70105,15.23209,-19.65057,ankle,
-31.44836,-3.997803,-8.276367,-12.67853,13.85559,-17.48383,ankle,
5.352783,-8.081055,-0.7080078,-19.49432,38.81439,-44.25446,ankle,
-18.74084,14.13269,-7.739258,0,0,0,ankle,
26.26648,-27.19727,-0.09155273,-29.88251,103.0319,-109.7577,ankle,
-14.18457,6.033325,-11.21826,-16.89972,112.829,-115.9024,ankle,
-8.786011,8.268738,0.4394531,-6.260986,102.9201,-102.8656,ankle,
-12.77771,5.984497,-3.167725,3.435669,92.89413,-89.03076,ankle,
-9.020996,13.8382,3.869629,9.706421,-1.064911,7.287598,ankle,
-19.85779,37.65869,11.92627,27.9657,-184.0294,197.1658,ankle,
-6.762695,-2.716064,-13.09509,38.78845,-124.4304,138.4714,ankle,
-12.06055,-0.7995605,-20.7428,53.22327,-94.81628,113.0698,ankle,
1.034546,-9.725952,-18.94226,57.13867,-51.74927,64.88678,ankle,
56.14929,-31.3446,51.02234,0,0,0,ankle,
-92.7124,56.81152,-142.2058,114.1446,-44.71207,45.36865,ankle,
21.58203,20.0592,-74.3988,140.2521,-25.20248,-20.27985,ankle,
20.578,-46.63391,43.85986,98.38165,-15.74921,-20.16022,ankle,
35.27527,1.409912,136.0229,61.52924,-8.842316,-3.228455,ankle,
2.734375,-5.86853,-4.830933,69.74152,-9.91806,-2.950745,ankle,
13.39111,-3.155518,44.27185,84.53979,5.844574,12.38525,ankle,
5.57251,-17.71545,-1.797485,-3525.792,7.861481,14.83978,ankle,
-15.71655,-16.30859,0.6072998,60.33063,21.9751,16.00647,ankle,
9.295654,11.40137,-1.528931,0,0,0,ankle,
0.7171631,-16.72363,15.20386,57.0396,13.84491,19.15924,ankle,
33.81958,-23.74573,100.0641,60.80434,-52.52121,3.141785,ankle,
-14.18762,41.57715,-42.86804,12.5861,-10.07309,3.947144,ankle,
-3.317261,5.789185,-13.76038,5.493946,-3.894501,4.320679,ankle,
-9.152222,2.905273,15.52124,4.871445,-2.245636,5.36377,ankle,
-9.030151,3.55835,25.91553,4.843273,-0.8056641,7.369385,ankle,
-10.89783,-7.012939,13.43689,3.770142,0.9674072,8.455505,ankle,
-10.53162,-22.41211,47.88818,2.454319,2.167511,8.344116,ankle,
28.47595,-83.40454,64.57825,2.48251,2.622223,11.63116,ankle,
-29.97437,-99.54529,1.174927,2.207336,2.820435,13.67554,ankle,
24.07837,199.0143,-227.1545,0,0,0,ankle,
19.21692,-157.9041,98.41003,-15.52841,-0.5897522,6.331177,ankle,
35.70557,-43.09387,-47.55249,-28.70337,-3.097687,6.443787,ankle,
-5.270386,126.0208,-59.39331,-9.973049,-3.185883,3.556519,ankle,
-12.77466,30.2948,-7.147217,-6.516781,-2.359467,2.536926,ankle,
8.09021,27.16217,-6.594849,-4.264622,-3.233643,2.19635,ankle,
6.121826,-2.203369,-10.37903,-4.942951,-3.774261,2.311401,ankle,
-21.55457,-1.043701,0.5950928,-4.37212,-3.113708,0.7617188,ankle,
