hips_JNTa_x,hips_JNTa_y,hips_JNTa_z,hips_JNTw_x,hips_JNTw_y,hips_JNTw_z,
-1.843262,15.55176,-8.508301,-1.47377,3.313751,-5.087442,
-2.018738,-7.626343,-6.259155,-2.418346,4.014435,3591.476,
1.054382,-1.78833,-7.305908,-3.634949,3.321075,-13.28125,
8.003235,0.8544922,1.785278,-3.427143,2.138824,-13.86536,
1.681519,27.98767,23.349,0,0,0,
5.026245,-40.0177,-33.09631,-4.737244,2.0401,-20.46814,
36.83929,-25.97961,-2.828979,-6.566887,3.218994,-24.44519,
15.16571,-27.15454,-18.98499,-8.127098,4.359436,-31.14319,
-57.03125,93.15186,54.91028,0,0,0,
57.14722,-104.895,-36.43188,-6.758842,6.216278,-12.99042,
-44.77386,71.56677,30.74646,-1.517754,2.357941,-0.1467896,
-12.37335,33.32825,5.685425,0,0,0,
10.69031,-39.34631,-4.937744,-1.818657,2.182617,0.5923462,
-6.268311,2.798462,2.761841,-1.804008,1.228638,1.633606,
-3.094482,-9.729004,-0.7507324,-2.050896,0.4136658,-2.095337,
0.2212524,-6.814575,-1.242065,-2.217865,0.0177002,-3.819885,
-1.017761,31.40259,6.411743,-1.091251,-1.54129,-6.047668,
-0.2838135,4.428101,1.208496,-0.837326,-1.781158,-6.105957,
-0.2471924,17.26074,-3.451538,0,0,0,
-4.602051,-15.69824,14.74609,0.009822845,-4.256134,-8.771973,
0.9643555,15.78369,-10.31189,0.2161598,-1.380005,-1.081543,
-1.637268,0.1373291,2.197266,0.3194427,-2.033844,-1.593628,
-15.52429,27.39868,-8.251953,1.612358,-2.704773,3.191223,
-8.74939,15.89661,-7.592773,2.414551,-2.971039,6.225281,
29.54865,-43.51807,9.213257,0,0,0,
-24.10431,43.29224,-18.74084,1.858177,-1.540985,4.663086,
-1.228333,4.754639,-5.075073,2.038708,-1.482086,4.854736,
-2.154541,9.893799,-7.254028,2.36145,-1.105957,3.952637,
1.637268,-0.6988525,1.501465,2.640991,-1.372528,3.633728,
25.84991,-57.24182,29.56848,0,0,0,
-43.56232,104.3549,-42.5354,6.441689,-3.816681,6.124878,
19.05365,-41.88843,24.7345,6.211586,-3.210602,6.59729,
-4.592896,8.047485,-6.845093,7.65646,-3.884125,7.856445,
13.05847,-23.10486,19.76624,6.405544,-2.816925,8.834534,
5.665588,-12.03003,6.903076,5.383644,-2.185974,8.22937,
-2.064514,-1.690674,8.673096,4.976597,-2.134857,9.171143,
0.1068115,-1.742554,1.373291,4.630299,-2.046509,9.17511,
4.312134,-13.38501,-1.382446,2.216644,-1.149445,5.725098,
-7.577515,17.03491,11.41357,3.869514,-2.286682,12.57721,
4.187012,-10.48584,-1.013184,0.8791542,-1.689606,12.79633,
-0.9979248,-0.213623,9.707642,1.175213,-2.17453,16.60461,
21.42792,-11.7981,-26.61133,-1.156979,-0.3303528,12.09076,
1.771545,-8.43811,7.659912,-1.014442,0.05050659,-3593.528,
9.210205,6.90918,-4.119873,-2.245579,-1.032104,4.964534,
9.950256,1.96228,3.536987,-3.370171,-1.620178,6.908885,
5.282593,7.15332,-6.787109,-3.426876,-0.7876587,3.965073,
-7.539368,-7.745361,-0.3356934,-2.59552,-0.5989075,2.989033,
17.54456,10.36987,-3.57666,-5.314426,-1.260223,5.093751,
37.79297,3.692627,5.023193,-9.175301,-2.199249,8.558657,
-51.7868,-17.96265,-15.24963,-4.231339,-0.7299805,4.185076,
-10.04639,-2.313232,-3.713989,-3.359184,-0.4447937,3.434315,
-1.234436,-0.8850098,-5.249023,-3.656216,-0.4206848,2.84852,
-0.2029419,-0.567627,-6.796265,-4.327278,-0.4281616,2.447987,
-11.41663,-2.862549,5.386353,-2.992744,-0.4660034,0.06900787,
-3.697205,-0.8239746,0.08239746,-2.831287,-0.52948,-0.803504,
-8.940125,-2.508545,-29.64172,-6.361294,-1.031647,-4.449553,
-10.68726,-2.825928,2.484131,-5.977612,-0.8699036,-5.682456,
-12.19482,-1.739502,-3.622437,-6.890163,-1.044159,-5.469599,
7.814026,1.913452,26.33057,-3.229542,-0.5567932,-1.346121,
-4.714966,-0.06103516,0.5432129,-3.674049,-0.63797,-0.8479548,
-2.371216,2.493286,11.9873,-3.356705,-0.5900574,0.9500599,
-11.94458,-0.4455566,-6.069946,-4.831829,-0.9490967,2.2719,
13.62152,0.9674072,5.319214,-3.066311,-0.7685852,2.968819,
-1.246643,-0.3387451,-0.7324219,-3.228445,-0.826416,3.17656,
-22.48383,-3.256226,7.10144,-7.508831,-3.629608,8.555646,
13.6734,0.0579834,0.6378174,-5.386267,-2.592621,6.266198,
27.29034,1.696777,6.80542,-2.281437,-2.147217,0.01290321,
-2.462769,-1.00708,2.685547,-3.065119,-2.884827,-0.05699635,
5.255127,-0.2380371,35.86731,-1.566458,-2.162323,-1.945782,
-0.3204346,-5.92041,3.866577,-1.715403,-2.323456,-2.074313,
5.097961,2.694702,-25.16174,-1.234722,-2.518158,-2.462387,
2.507019,3.765869,-14.17542,-0.9096909,-2.432861,-2.476149,
6.387329,4.733276,4.504395,1.752844,-3.665009,-2.640958,
-1.387024,1.202393,-2.06604,2.050018,-2.523193,-1.545167,
11.16638,9.118652,-32.41272,3.524408,-1.075745,-1.935282,
-7.775879,-6.988525,7.818604,1.899719,-0.2011108,-0.9540248,
9.382629,0.5737305,2.423096,3.842649,-0.1461792,-2.625606,
-0.07171631,-0.3234863,23.32764,4.306288,0.1593018,-3.800426,
5.883789,0.4638672,8.050537,5.32114,0.3988647,-5.013347,
0.5462646,-0.5615234,5.938721,5.180702,0.5987549,-5.205038,
18.57147,1.934814,15.79285,8.173971,1.663055,-6.177665,
45.20264,4.577637,35.98938,15.56704,3.963928,-8.984276,
-39.10522,-5.633545,-32.74231,8.8974,2.524567,-2.874398,
-14.04877,-1.843262,-10.58044,6.608467,2.251892,0.5403889,
7.551575,2.911377,13.92822,9.286938,3.531342,2.060476,
-21.46301,0.2746582,-7.354736,7.028446,3.175354,3.157195,
7.414246,3.118896,17.67273,10.42521,4.6492,5.519755,
-12.38708,-3.601074,-15.67993,7.554569,3.323212,5.020746,
-1.945496,-0.2929688,-1.068115,7.243557,3.201141,4.919662,
-16.68396,5.474854,56.99768,18.90881,9.149323,11.92521,
2.073669,-4.431152,30.63049,15.90153,7.896271,10.18778,
-24.48425,-6.12793,-103.7811,5.95377,2.215424,-0.3546476,
-10.91766,-2.334595,10.07385,8.424854,3.123474,-1.131468,
-0.9613037,-5.706787,-16.43372,4.816322,1.177063,-5.734015,
2.639771,-2.139282,0.7720947,4.665184,1.152191,-5.581734,
-22.72949,-10.66284,-2.1698,5.891476,-0.3637695,-13.13588,
19.3573,3.186035,-5.020142,3.690701,-0.6095886,-9.536891,
-57.79114,-46.08765,-6.933594,5.787659,-2.531891,3572.457,
36.58752,8.898926,17.73682,3.694592,-2.009888,-20.49622,
37.70905,32.13501,-10.18372,1.296883,-0.7629395,-7.688599,
-18.17169,-27.57568,-3.262329,1.256065,-1.387939,-14.02222,
26.83411,21.82312,-6.060791,-0.6888962,-0.04440308,-5.134277,
2.775574,-0.3234863,-1.171875,-1.013184,0.1390076,-4.300842,
3.93219,-16.4093,-1.577759,-1.959343,0.4466248,-4.891052,
5.093384,9.222412,-0.2624512,-1.710758,0.4725647,-2.739258,
7.850647,-20.55054,-0.213623,-3.445454,1.41983,-3.16925,
22.29309,-70.36743,-4.370117,-8.760738,4.26178,-5.152893,
-13.52386,53.08228,0.7598877,-5.176601,2.167358,-3.429565,
5.174255,5.773926,0.8331299,-6.433144,1.377411,-5.359802,
-6.732178,25.82703,0.7415771,-3.939953,0.6971741,-4.189758,
3.657532,5.511475,-1.11084,-3.556976,0.2500916,-5.888367,
13.57422,-21.45996,-3.881836,-6.004391,0.2624512,-9.863586,
-10.9314,21.40503,5.935669,-4.418716,-0.2130127,-7.003174,
10.26154,-13.56506,0.2197266,-6.082554,-0.12146,-9.138489,
6.991577,-2.740479,13.78479,-6.292229,0.5258179,-6.744385,
22.79053,-14.36768,2.746582,-8.899288,0.9555054,-8.860168,
-57.51038,54.96826,-4.293823,-1.758289,1.066132,2.090454,
1.799011,-3.039551,3.05481,-2.405243,1.424408,3.002319,
-13.41248,14.4165,-3.918457,-0.484581,0.2159119,2.989197,
0.3829956,0.06103516,-0.5126953,-0.4570007,0.1991272,2.806396,
-6.993103,3.704834,2.688599,1.405258,-1.273193,0.4824829,
1.23291,0.06103516,-1.751709,1.614285,-1.373138,-0.3445435,
-8.526611,18.84155,-3.387451,7.123814,-6.122437,-10.0351,
-2.552795,5.749512,-1.382446,8.461514,-7.43515,-12.45789,
-2.227783,4.336548,-5.355835,7.020092,-5.190887,-7.721863,
-2.502441,6.176758,-4.464722,6.506977,-3.888092,-4.801636,
-1.397705,0.491333,-1.879883,5.040646,-2.221375,-0.9854126,
-15.34729,21.02661,-7.376099,5.581741,-1.049194,3.723145,
-7.345581,12.65869,-1.733398,6.140862,0.8613586,9.002686,
11.9278,-17.05322,4.525757,4.361649,2.088928,9.990234,
-34.47723,52.70691,-18.17322,6.790714,6.696777,25.54443,
2.735901,-3.62854,-8.258057,5.436211,8.430786,29.39178,
23.45276,-26.62048,2.764893,4.134731,6.494293,22.6059,
33.36639,-32.22961,10.73608,2.898731,3.487701,12.88055,
8.312988,-15.72876,8.361816,1.663494,2.084808,8.298035,
9.474182,-2.838135,2.908325,0.7710838,1.084442,6.379089,
4.771423,12.20093,-4.550171,0.8331108,1.098938,8.88092,
-0.09307861,-13.84888,11.52649,0.1183319,-0.05264282,5.140686,
1.18103,-0.604248,0.1159668,-0.6148529,-0.3115845,5.618896,
6.367493,19.94019,-0.1922607,-5.632553,-2.182007,11.87195,
8.573914,-5.386353,-0.05493164,-6.766624,-2.677765,-3586.363,
-7.945251,-23.35815,0.4638672,-5.067177,-1.972961,6.027654,
-0.06866455,-3.219604,1.187134,-4.771671,-1.860504,5.699087,
18.29071,4.907227,-25.6897,-6.989231,-2.516022,8.101295,
-5.451965,-8.309937,10.29358,-5.212402,-1.833801,6.020823,
21.34705,1.11084,9.503174,-6.946125,-2.695313,7.650852,
-13.48724,-6.332397,4.257202,-4.849548,-1.885223,5.320628,
27.53296,-0.7598877,-23.51379,-10.68758,-5.09964,8.90841,
-12.16125,-5.822754,23.05298,-8.279171,-3.954315,6.849508,
-27.6413,-2.297974,-5.316162,-5.584126,-2.922668,2.430458,
-11.04126,-1.080322,-14.52026,-6.274586,-3.635712,-0.06346226,
-7.949829,0.4272461,0.6835938,-4.650726,-3.140106,-1.992421,
-1.53656,-1.889038,-12.19177,-6.019135,-4.369659,-3.921432,
-4.208374,1.409912,11.23657,-4.160137,-2.63031,-3.459902,
-1.315308,-0.06408691,3.656006,-4.297428,-2.507629,-3.933511,
-14.16473,-4.071045,-24.59717,-8.19437,-3.880768,-5.944459,
-7.817078,0.1647949,-0.881958,-8.111267,-3.262329,-4.843965,
-1.577759,1.705933,7.635498,-7.757263,-2.757721,-3.732934,
-2.319336,6.384277,29.95911,-5.766201,-0.8132935,0.1575732,
8.190918,-1.040649,1.959229,-3.959503,-0.4721069,0.3980041,
-14.06555,-2.539063,-17.0166,-6.384811,-0.3375244,1.968105,
10.3241,0.7202148,4.153442,-4.532604,-0.1768494,1.690905,
3.421021,-0.01831055,-3.900146,-4.096928,-0.0604248,1.951177,
-10.55756,-3.137207,-19.15894,-6.815014,-0.1237488,3.235416,
1.008606,-2.615356,-10.30579,-7.994232,-0.2024841,3.6906,
-8.47168,-4.382324,-16.73279,-10.66376,-0.3230286,4.811926,
27.57111,11.64246,63.89771,-2.990494,-0.4101563,0.2485704,
-5.523682,-1.251221,-3.851318,-4.649401,-0.7069397,0.229435,
6.918335,2.55127,16.74194,-2.194681,-0.7559204,-0.9518814,
-0.2349854,-0.7873535,0.1678467,-2.241888,-0.7719421,-0.9602833,
3.179932,0.03051758,4.666138,-0.9908199,-0.6459045,-1.43652,
1.057434,0.03051758,-0.1190186,-0.6977272,-0.5589294,-1.351824,
16.89606,3.747559,9.729004,2.469082,-0.8654785,-2.178016,
5.175781,0,-2.377319,3.319454,-0.6163025,-1.579094,
8.551025,0.3173828,-6.466675,3.865738,0.184021,-0.9241867,
0.05187988,-0.8117676,-1.602173,3.735008,0.3178406,-0.7241011,
2.46582,1.306152,12.03918,4.102602,0.3552246,-1.458986,
15.59448,2.905273,18.41125,6.343594,0.5291748,-2.714422,
-9.765625,-1.391602,-13.0127,4.798174,0.5781555,-2.851589,
20.82062,2.514648,10.71167,7.585506,1.018524,-5.061667,
9.481812,1.470947,5.862427,9.845791,2.01416,-5.333178,
26.01776,3.00293,14.5813,14.28555,3.153381,-6.898542,
-19.50531,-0.4211426,-3.274536,12.42525,2.891998,-4.168701,
-35.62469,5.032349,16.68396,11.18261,3.502502,1.858289,
-14.57825,-5.981445,-23.0896,7.7458,2.639465,2.227905,
-3.929138,-1.144409,-2.648926,7.879868,3.024902,3.602574,
1.092529,3.210449,19.17114,11.62374,4.382782,5.114912,
-16.30554,-5.978394,-29.11987,6.966686,2.47879,2.528751,
-10.82306,4.956055,31.49414,14.50106,4.420776,1.666605,
-16.38336,-3.662109,8.547974,13.33447,2.697449,-5.080144,
-3.030396,-4.876709,53.7262,17.20648,2.953796,-8.011426,
1.925659,-5.57251,-97.88513,5.627861,-0.7019043,-8.238433,
0.5218506,-2.362061,2.185059,5.861568,-0.7775879,3591.292,
-14.09912,-3.839111,-16.98914,6.110706,-2.227478,-13.74512,
13.37585,0.1831055,-4.833984,4.073353,-1.615753,-9.575195,
-0.9963989,-6.204224,-4.486084,3.596687,-2.541656,-10.21729,
-13.96027,-15.87524,3.057861,5.437851,-4.408264,-16.51917,
7.691956,-15.625,-1.71814,3.636665,-5.396881,-18.14728,
2.43988,-11.40747,11.60889,3.629875,-6.055145,-20.01495,
7.261658,4.589844,-6.018066,1.893234,-3.820953,-14.87457,
12.75787,26.86462,-9.326172,0.1513672,-0.8995056,-5.612488,
-6.573486,-13.65356,-1.669312,-1.105385,0.1678467,-5.15625,
2.772522,5.831909,-2.160645,-1.668129,0.9934998,-2.423096,
3.022766,3.234863,-0.4486084,-1.607285,1.543427,-0.9701538,
-3.128052,-14.37378,-1.531982,-2.445831,3.030243,0.105896,
13.414,-4.052734,3.091431,-3.162079,3.55545,-0.5334473,
17.33398,-53.71399,1.11084,-6.840782,7.441254,-2.047424,
2.294922,44.35425,-3.387451,-4.249325,3.861694,-2.922974,
21.97113,11.12671,-2.22168,-5.269737,2.848511,-7.311096,
-8.183289,16.16211,1.956177,-3.689537,2.160797,-5.761719,
6.604004,3.207397,1.916504,-3.764,2.453003,-6.853027,
12.0575,-8.389282,-0.5981445,-5.28101,3.345947,-8.822021,
-13.34991,9.747314,1.126099,-4.777985,2.765198,-6.280518,
-5.996704,4.122925,-0.7080078,-4.134827,2.529297,-5.032959,
6.942749,-25.06714,-4.019165,-10.39316,8.544159,-2.65625,
-12.29401,16.76025,0.3601074,-6.782131,5.577545,-1.945801,
-28.74146,16.6687,0.9796143,-2.218418,2.242889,1.358032,
-1.449585,-6.817627,-1.467896,-3.169441,3.170776,1.86676,
-1.908875,7.043457,6.582642,-0.773716,0.3359985,0.02746582,
-2.256775,-5.361938,0.402832,-1.03981,0.4512024,0.0201416,
1.858521,18.32886,-1.669312,0.8517075,-1.791229,-2.634277,
-3.463745,-0.6134033,0.08850098,1.31916,-2.718201,-4.000244,
-18.15186,38.63831,-2.728271,6.268826,-8.499603,-6.183472,
-4.051208,6.054688,-2.700806,7.405663,-9.970703,-7.415161,
-2.488708,-0.4150391,-2.359009,5.326424,-4.63501,0.7232666,
1.799011,-2.075195,-1.391602,4.83633,-3.635254,1.832886,
-25.56458,24.30725,-6.448364,6.2327,-3.584747,7.042847,
16.49017,-19.36035,2.844238,3.87064,-1.781921,6.21521,
-3.500366,4.486084,-3.076172,4.013653,-1.042328,8.323364,
-11.84082,13.75122,-7.284546,4.868946,-0.1734924,12.66205,
38.29498,-41.96777,14.05945,1.666737,-0.04165649,4.345398,
-63.25836,113.8123,-55.36194,6.214504,1.264954,32.53845,
61.75385,-80.76477,30.70679,1.722164,0.6663513,13.76282,
31.52008,-23.29407,12.07275,-0.5990601,0.4829407,7.441711,
8.740234,8.19397,-7.241821,-2.076111,1.066132,10.67078,
-0.06713867,-13.62,9.216309,-2.936134,1.233215,8.303833,
2.175903,-1.412964,0.3417969,-3.470955,1.576538,9.421692,
4.266357,-1.989746,6.567383,-6.080589,3.456116,14.63531,
-7.948303,-7.528687,2.648926,-5.260086,2.529297,10.48828,
7.580566,12.48779,-12.99438,-15.08619,5.145874,19.82819,
-5.062866,-13.51929,5.148315,-10.84661,3.288422,13.48755,
-10.12573,-2.72522,-12.2467,-6.161118,-0.6364441,1.300964,
5.963135,0.5126953,5.072021,-7.837029,-0.819397,1.677246,
-16.19568,-11.52649,24.7345,0,0,0,
46.77124,24.54224,-16.3269,-11.67305,-2.478943,1.111755,
-24.64905,-14.37378,9.155273,-4.718895,-1.074677,-3597.685,
7.453918,1.68457,-1.45874,-5.73164,-1.358185,4.045599,
9.609985,4.302979,-18.77136,-9.152622,-2.518005,12.0738,
12.08954,-3.527832,-16.76025,-12.48459,-3.840179,21.74465,
-33.73718,-12.5,18.36243,-5.745621,-3.069305,7.828581,
-17.53845,-0.1281738,25.79956,0,0,0,
9.637451,-2.386475,-25.61951,-4.770603,-3.519287,4.954028,
-7.209778,-1.489258,2.828979,-3.097687,-4.093628,-2.466235,
-1.338196,-1.104736,-0.06713867,-3.19849,-4.485321,-3.64017,
-1.089478,4.980469,22.85767,0,0,0,
-10.7193,-7.958984,-33.08105,-4.509754,-7.122345,-11.8208,
-60.7193,8.233643,-9.436035,-5.077305,-9.129333,-11.69495,
71.4386,-0.2746582,42.51709,0,0,0,
-46.14868,2.285767,-14.64844,-2.370396,-2.982025,-0.6793642,
2.436829,0.6408691,8.935547,-1.728401,-0.947876,3.82947,
-4.194641,-0.3570557,-10.01282,-1.157131,0.09933472,5.545816,
-1.445007,-0.970459,-2.822876,-1.101227,0.2966309,5.896161,
9.164429,-1.147461,-2.856445,-1.435375,0.6239319,4.29909,
40.18707,-0.4516602,21.40503,0,0,0,
-41.85638,-1.751709,-20.94421,-1.904392,0.9173584,3.253393,
-24.62463,-10.62927,-5.175781,-4.431973,2.496643,0.9353065,
54.56085,10.65674,27.14844,-0.6700325,0.8601379,0.4378605,
-2.902222,-0.6011963,0.27771,-0.8330727,1.069183,0.5437946,
-7.829285,1.556396,33.14819,-0.2118874,1.544495,2.363677,
0.541687,-2.618408,6.097412,-0.01132965,1.560364,2.705927,
22.10999,3.387451,-40.55176,0,0,0,
-10.23254,-1.480103,22.21375,0.4198265,1.764374,3.489656,
15.45258,1.861572,-2.713013,1.10157,1.712494,3.062229,
38.4491,4.940796,-5.136108,2.908497,1.711578,2.271876,
2.149963,-0.8850098,-13.85193,2.965469,0.7543945,0.7283926,
-45.81909,-4.437256,-0.5126953,0,0,0,
82.02667,4.983521,-10.7605,5.466328,0.08102417,-1.191745,
-49.53461,-2.496338,19.08875,2.563076,0.3938293,-0.5554485,
9.547424,0.6347656,2.243042,3.40044,0.4905701,-0.7523727,
6.051636,1.831055,0.1678467,5.65527,0.4403687,-2.30926,
13.31787,2.182007,7.601929,8.553352,0.7183838,-4.774494,
21.04645,4.086304,14.47144,13.96082,1.252594,-9.838772,
-82.45544,-11.22131,-32.8125,0,0,0,
56.61926,12.87231,44.15588,12.13104,1.551056,-6.879759,
-38.36823,0.2349854,5.79834,7.955742,1.635132,-2.64642,
0.3723145,1.400757,13.26599,10.20218,2.957001,1.023493,
-18.62335,-14.50806,-63.22021,0,0,0,
15.16266,20.53833,110.1959,18.20843,7.560425,7.928603,
-21.02509,-16.4917,-59.65881,8.359718,3.543549,2.320013,
5.862427,-4.046631,-50.53711,0,0,0,
-38.05237,-10.02808,147.7448,16.86493,4.937744,-5.142925,
6.355286,-12.54272,-44.30237,12.79486,2.163086,-8.376737,
0.2624512,1.800537,-74.38354,7.118893,-1.847992,-13.51971,
-9.100342,-14.18152,-0.3875732,7.696877,-2.895508,3581.623,
23.48328,17.02881,-16.82739,3.120422,-1.396179,-8.361511,
-11.60736,-6.45752,1.074219,3.217773,-0.6137085,-8.100281,
-8.38623,-9.503174,2.95105,3.537636,-0.1889038,-8.746033,
-17.27753,-16.17737,-20.23621,1.291466,3.289948,-1.614685,
0.4074097,-10.12573,20.12634,1.053123,3.866882,-0.831604,
18.51501,-1.18103,-3.564453,0.3390503,3.341064,-2.598877,
25.19684,29.24805,-8.19397,-0.2223206,1.566925,-2.456055,
6.681824,-1.119995,-1.708984,-0.9985733,0.9803772,-5.098877,
8.076477,-9.063721,-2.523804,-2.283897,0.4550171,-9.847717,
2.923584,14.45313,-2.587891,-2.430916,0.06561279,-8.535767,
7.531738,-8.850098,-4.434204,-4.219933,-0.1261902,-13.53668,
11.24878,-19.98291,-2.139282,-8.158054,2.614899,-15.82733,
10.17761,-18.08472,-6.481934,-10.92619,4.291382,-19.20441,
-7.322693,13.63525,1.837158,-8.40786,4.116058,-12.73651,
0.3692627,-8.135986,3.292847,-8.537807,6.120758,-6.951904,
-7.337952,19.70825,3.274536,-5.579414,4.377441,-3.537903,
1.568604,-0.07324219,1.525879,-4.96315,4.427185,-1.452026,
11.22131,-20.92285,-4.241943,-6.978264,5.914154,-1.514587,
-8.280945,19.12231,2.182007,-5.147247,3.515778,0.3033447,
-1.341248,4.754639,-0.7202148,-4.692554,3.231049,0.1898193,
16.14227,-11.77979,-14.56909,-7.60519,4.160156,-0.375061,
-14.0152,21.8689,6.820679,-4.821434,2.655334,-0.6307983,
-24.77417,43.86597,10.43396,-0.6931114,-0.3433228,-2.892761,
-0.09613037,-0.4974365,0.5432129,-0.6068611,-0.3178406,-2.668457,
-1.829529,19.4458,4.705811,1.385574,-2.080383,-5.825806,
-0.3143311,-7.009888,0.6011963,1.121197,-1.545868,-4.179382,
-3.077698,8.392334,3.036499,2.880478,-3.287354,-5.350647,
-2.175903,12.59155,1.385498,4.524193,-5.044556,-7.709656,
-32.52563,30.22766,3.192139,9.365139,-9.144897,-4.013672,
-23.16742,37.71057,-4.632568,14.81922,-14.35974,-6.192322,
38.11188,-76.9989,-3.451538,3.89101,-3.030548,1.750488,
-38.22784,48.80676,-4.724121,9.718895,-6.775665,7.554321,
38.83514,-50.32043,2.157593,3.517799,-2.177734,3.444214,
-32.55768,49.61853,-7.74231,8.584003,-3.54248,13.56171,
-0.1571655,14.27917,-2.624512,9.931602,-3.369446,17.69653,
26.62811,-36.20605,5.950928,5.963459,-1.549683,12.04498,
7.513428,12.34131,3.543091,7.158241,-1.168365,14.2984,
7.106018,65.448,3.808594,14.53083,-0.965271,28.6554,
13.54828,-76.62964,-1.657104,6.468697,0.09140015,13.55804,
3.782654,-42.65442,2.127075,1.351051,0.473938,3.755188,
15.74402,36.83472,0.3479004,3.851089,2.388,15.1944,
-8.314514,-37.40234,0.5767822,-0.4288864,1.841125,7.538147,
1.766968,-0.3875732,-0.06713867,-0.5818176,1.959381,8.061523,
5.024719,0.01220703,-10.39734,-5.757713,2.778015,12.97668,
-4.095459,-5.758667,1.394653,-4.799385,1.809387,9.342346,
22.80121,9.472656,-26.25427,-17.69291,2.40509,-3577.913,
-9.136963,-12.76855,11.8927,-12.52592,1.432037,15.24301,
-11.45935,-2.89917,-11.026,-10.5032,-0.8404541,9.482937,
-4.322815,-1.754761,17.79175,-6.73542,-0.6263733,6.022449,
-2.381897,1.095581,6.500244,-6.957054,-0.9934998,4.982629,
5.316162,-0.5645752,0.2166748,-9.810772,-1.474762,6.969643,
-6.921387,1.77002,-22.69287,-6.489811,-1.502838,2.596483,
6.057739,-0.08544922,-15.38086,-9.589462,-2.273407,3.832536,
-1.844788,-4.84314,-20.80994,-12.58993,-6.363678,-1.777043,
1.342773,-3.448486,8.151245,-12.30902,-6.326141,-1.636691,
-6.140137,-4.595947,3.121948,-10.96617,-6.128998,-3.080969,
-6.936646,3.33252,27.60315,-5.103359,-3.115234,-2.373047,
-4.911804,-4.040527,-0.7202148,-6.878338,-3.946991,-3.029733,
-1.631165,1.577759,14.11743,-4.750652,-2.591705,-1.984506,
-11.83472,0.05187988,-5.661011,-5.593338,-2.731018,-1.60769,
0.3845215,3.421021,4.824829,-3.822823,-1.709747,-0.7225275,
-19.29779,2.017212,-3.240967,-4.92054,-1.87912,-0.6374407,
-48.37494,2.334595,-12.36267,-8.459759,-2.740479,-0.5792761,
33.13904,0.3967285,13.60168,-4.90469,-1.297607,-0.3939104,
24.15314,1.351929,10.57129,-2.297325,-0.2049255,-0.3645992,
-7.699585,-0.2044678,-3.082275,-2.858467,-0.1919556,-0.6822729,
16.08887,-0.579834,3.887939,-1.490803,-0.02868652,-0.6188107,
-8.250427,-0.8880615,5.74646,-1.858292,0.2032471,-0.6900454,
9.301758,-1.599121,12.96082,-0.8586502,0.4797363,-0.2010441,
0.239563,-1.248169,0.1861572,-0.8298874,0.4881287,-0.1738358,
-9.033203,-4.824829,7.992554,0.02744675,1.852875,1.374784,
8.84552,1.290894,-5.914307,0.02225876,1.27121,0.9457445,
10.466,4.830933,-2.416992,1.009579,0.7415771,1.032114,
3.636169,1.190186,-4.28772,0.7397079,0.4394531,0.6781483,
5.725098,1.263428,2.124023,1.46101,-0.007324219,-0.09665012,
0.1098633,0.02746582,-0.604248,1.385193,-0.02227783,-0.1156569,
11.65314,1.989746,3.683472,2.398453,-0.4907227,-1.311445,
-2.366638,-0.3631592,-4.125977,1.691246,-0.4176331,-1.091518,
47.68829,10.51025,-2.618408,5.808277,-1.771851,-5.121689,
-2.607727,-1.776123,-2.935791,5.248795,-1.700897,-4.826646,
-10.9787,-2.06604,-15.17944,4.132748,-0.4562378,-3.370016,
-26.75629,-5.53894,3.973389,1.659317,0.02975464,-1.243362,
57.29523,5.075073,-3.744507,7.820015,0.2783203,-5.376384,
-43.03436,-5.175781,19.7876,3.945885,0.2174377,-2.449949,
5.232239,1.019287,1.63269,5.073586,0.6466675,-2.430406,
-6.77948,-0.4089355,-1.504517,4.477959,0.7772827,-1.722395,
27.40784,5.651855,13.79089,10.17218,3.110046,0.4619074,
-9.065247,0.2471924,0.2105713,9.586239,3.545074,2.573607,
-8.734131,0.4943848,24.80164,10.1227,4.06723,3.972006,
-33.14819,-4.974365,1.629639,5.073109,2.377167,3.136861,
-3.781128,-1.495361,-0.3967285,4.902744,2.431946,2.628155,
-8.80127,-3.271484,-3.439331,4.500542,2.64679,1.064682,
-1.539612,-1.818848,46.34705,6.381359,3.650208,0.9446788,
-27.72827,-4.272461,-8.679199,7.401314,3.269501,-4.246655,
1.345825,-7.629395,-10.27222,6.031303,2.444458,-5.576487,
-24.09973,-27.41089,-13.63831,6.924229,2.112427,-12.85265,
-0.7629395,-35.41565,36.04736,9.773273,2.883759,3581.571,
46.07849,48.45581,-67.42554,2.237988,0.3895569,-5.45166,
-0.894165,-13.42468,12.04224,3.143215,0.5776978,-7.931824,
0.2410889,23.52295,-30.48706,1.316833,0.500946,-4.07135,
1.785278,-0.01525879,0.08239746,1.213512,0.46875,-3.869019,
-12.35809,-15.05737,-8.337402,0.604496,0.941925,-5.982971,
9.945679,11.24573,11.14807,0.1350021,0.6497192,-3.882751,
-1.516724,-23.92578,0.5065918,-0.9453011,0.9127808,-9.865723,
-1.704407,-27.36816,0.9368896,-1.607552,1.198883,-13.94653,
14.65607,5.126953,-18.15796,-3.450394,1.05957,-12.14203,
6.144714,30.51758,-5.92041,-2.873611,0.6033325,-6.604004,
3.622437,-11.23657,-9.820557,-4.825554,1.864624,-6.538086,
-0.1739502,8.139038,-0.2197266,-4.53722,2.120209,-4.336243,
