r_shoulder_JNTa_x,r_shoulder_JNTa_y,r_shoulder_JNTa_z,r_shoulder_JNTw_x,r_shoulder_JNTw_y,r_shoulder_JNTw_z,
9.863281,1.626587,-2.157593,0.6584167,-0.1075745,1.070252,
31.72913,29.77905,21.5332,-3.125381,-0.2372742,2.234484,
-11.76147,-4.13208,-0.668335,-2.981987,-0.2922058,1.709043,
3.411865,26.4679,3.857422,-5.02964,-0.7054138,1.290721,
21.22803,29.35791,19.25354,-8.114243,-0.5064392,1.459347,
67.82837,80.38635,68.11523,-16.85059,0.1582336,1.672345,
-59.17358,-89.77051,-30.24597,-9.74432,0.3623962,0.9559929,
-91.24451,-81.32324,-70.34607,0,0,0,
79.53796,63.11035,85.64148,-11.09571,1.636505,1.29953,
-35.99854,-34.11255,-43.21594,-6.597767,2.102356,2.02505,
-12.77466,-10.38513,-5.657959,-4.453583,1.386108,1.326256,
7.440186,3.082275,4.644775,-5.366402,1.82785,2.08427,
0.7629395,-0.9552002,-0.7568359,-5.399399,1.855469,2.211192,
30.77393,18.64319,-7.000732,-8.821602,4.68689,5.661652,
15.0116,2.069092,0.1098633,-10.28589,5.816803,7.072403,
-46.22803,-19.31152,-16.25977,-5.505505,3.560486,4.286997,
-13.83667,-6.518555,-11.6333,-4.120617,2.927551,3.504496,
-13.57117,-4.022217,-8.874512,-3.110867,2.319794,2.940578,
-11.11755,-11.59973,3.00293,0,0,0,
9.423828,15.07263,-8.270264,-4.45631,3.421631,4.449563,
-10.64758,-6.228638,-0.604248,-2.917442,2.397461,3.213029,
-13.8855,3.289795,10.79102,-4.634228,1.553802,3.64749,
-11.27319,2.359009,4.598999,-7.153778,1.815796,5.352073,
13.62915,-6.344604,6.854248,-4.429131,-0.05599976,2.018094,
12.7533,-8.148193,-13.36975,0,0,0,
-18.72253,11.20605,30.85327,-6.936569,-0.6936646,2.540884,
10.12878,-7.009888,-10.65979,-3.125973,-0.5128479,0.9284687,
-7.196045,-0.6134033,30.67322,-3.941307,-1.006165,0.4403782,
-5.938721,-8.129883,36.98425,-4.31488,-1.523895,-0.391531,
21.72852,4.547119,-87.85095,0,0,0,
-21.61865,0.1708984,100.9857,-9.162922,-2.967834,-3.207369,
11.74316,2.243042,-52.78015,-5.32423,-1.763763,-2.422957,
6.945801,-1.556396,-36.68213,-1.106224,-0.7023621,-1.450162,
2.096558,3.152466,-4.51355,-1.571388,-1.148682,-2.895241,
6.634521,-0.006103516,-22.79968,0.02983093,-0.2438354,-1.380663,
0.4638672,-0.982666,-0.3448486,0.03229141,-0.2507019,-1.415401,
-1.483154,-1.470947,-12.93335,1.241379,-0.08544922,-1.364183,
6.991577,-5.117798,-36.65466,3.776703,-0.1097107,-3.190255,
-3.887939,-7.60498,16.24451,6.379356,0.2059937,-2.842269,
0.4211426,-1.062012,0.7659912,6.306152,0.1994324,-2.772951,
-0.3814697,-3.097534,-7.296753,8.022366,-0.1182556,-2.81642,
-1.904297,0.006103516,4.733276,7.700291,-0.2598572,-2.290983,
-4.406738,6.375122,21.97876,4.350777,0.01190186,-1.043906,
1.931763,-9.750366,-27.81677,8.463936,-0.004577637,-2.00839,
-7.116699,2.441406,9.832764,6.915951,-0.7592773,-2.347393,
0.3723145,-0.4943848,1.339722,6.712227,-0.7669067,-2.288318,
-25.90637,-15.39307,-19.53735,12.91346,-2.128448,-5.133059,
-12.25281,-13.1897,-11.30981,16.61079,-3.063049,-6.947608,
7.96814,11.06567,35.48889,11.89922,-1.747742,-3.969132,
6.207275,8.984375,23.51074,8.454475,-0.8500671,-2.006775,
-4.638672,-2.960205,-6.796265,8.551292,-0.917511,-1.28527,
-1.464844,-1.852417,-2.816772,8.319721,-0.9439087,-0.8391893,
-7.553101,1.446533,-3.442383,7.293777,-0.4870605,-0.02318025,
15.43884,12.18567,12.34131,3.894653,-0.1525879,0.2152431,
-116.9373,-65.25574,-30.47485,14.36424,-1.310272,-0.8877361,
12.88147,-4.992676,31.02112,10.82527,-1.620483,-1.915994,
38.47961,14.17542,-1.580811,7.32029,-1.242523,-2.157013,
26.5564,18.79272,-4.290771,4.257088,-0.8049011,-2.262002,
1.928711,-3.118896,3.851318,4.143066,-0.8914185,-2.433876,
3.256226,2.79541,15.43884,3.566513,-1.016541,-2.776456,
1.99585,-2.697754,2.267456,3.44677,-1.002045,-2.775674,
9.335327,9.790039,6.747437,2.249527,-0.1716614,3598.307,
-29.54102,-30.11475,12.7655,2.316284,-1.249084,-3.526917,
0.6774902,2.911377,14.63013,-0.04032135,-2.933655,-4.827881,
4.577637,-4.58374,1.095581,-0.4713058,-3.341827,-5.159912,
39.13269,44.43359,-2.960205,-2.09362,-4.422302,-5.227966,
3.659058,2.020264,-3.164673,-1.971397,-3.952942,-4.668579,
6.8573,4.669189,15.36255,-3.816452,-5.053558,-6.237488,
-1.18103,-3.143311,2.670288,-4.236221,-5.317535,-6.570435,
1.773071,3.29895,9.896851,-5.565491,-6.017914,-7.803955,
-3.115845,-5.151367,10.73608,-6.978111,-7.010193,-9.193115,
-14.28528,-9.689331,47.24731,-12.50584,-9.524994,-13.66455,
-6.90918,-10.61401,19.08875,-15.45616,-10.30319,-15.27222,
2.508545,0.3326416,5.123901,-16.89386,-8.880615,-13.0838,
27.84119,33.54797,-77.80762,-7.449303,-2.937164,-4.183655,
6.420898,6.008911,-10.18677,-6.481743,-2.390289,-2.487793,
3.00293,2.496338,-3.756714,-6.176033,-2.178192,-1.694641,
4.037476,2.615356,-6.097412,-5.498886,-1.858063,-0.9500122,
9.448242,2.877808,10.43701,-7.334461,-2.3172,0.3823853,
10.2417,7.922363,-22.70508,-4.33794,-1.644897,1.333618,
13.05237,5.615234,-0.4333496,-4.578934,-2.012634,2.40387,
-30.2948,-8.474731,-26.41907,0,0,0,
23.21472,10.59265,-0.8605957,-0.9778214,-0.5812073,1.5979,
-15.81726,-5.130005,-15.24658,1.592579,0.4902649,0.5377197,
-7.434082,-3.549194,-3.900146,2.432747,0.838623,0.2322388,
0.03967285,0.1922607,-3.427124,2.840824,0.9762573,0.2789307,
-1.635742,3.872681,-17.93213,5.168571,2.157135,1.299744,
-0.0579834,0,-0.9063721,5.242138,2.250519,1.447449,
16.38794,39.19373,-86.05652,15.7093,8.834381,10.36652,
2.801514,0.7171631,-10.29663,15.77446,9.783936,11.92749,
-17.49878,-45.88928,138.6261,0,0,0,
16.56189,41.88232,-83.73108,8.319016,5.564117,8.348999,
14.57214,28.76587,-45.30334,11.34739,9.059906,13.58368,
-7.110596,-21.73462,45.05005,6.468201,6.165009,9.2276,
-9.844971,-21.9574,42.16309,2.805557,2.833405,4.26178,
8.416748,13.34534,-23.66943,4.214592,4.445496,6.66626,
21.42639,24.54224,-12.0697,4.392586,5.25116,7.887878,
33.78906,30.09644,-28.50952,5.18959,7.037048,10.53192,
-43.4021,-62.10938,81.61926,1.167145,1.477966,2.37793,
9.16748,3.686523,1.870728,1.059608,1.278687,2.176514,
9.197998,8.813477,9.729004,-0.3082657,0.5258179,1.932373,
-52.77405,-45.33081,12.85095,0,0,0,
58.49609,46.38062,-8.984375,-0.862999,0.2355957,1.864014,
43.65845,24.77417,16.54968,-2.561417,1.348724,4.506226,
9.216309,1.016235,22.3053,-4.734192,2.479095,-3594.107,
-5.114746,-10.03418,7.717896,-5.254059,2.605286,5.818336,
0.01831055,-7.800293,2.685547,-5.411606,2.524872,5.634356,
-35.28748,-11.31592,9.637451,-5.201569,2.532959,3.820614,
-1.922607,-3.890991,-2.789307,-5.111847,2.484131,3.601429,
-5.844116,-1.5625,-23.17505,-4.979515,2.769928,3.321288,
-1.644897,-0.4333496,-0.2288818,-5.097961,2.69455,3.123136,
-61.57532,-37.13379,-23.71826,0,0,0,
67.98401,45.63293,25.72021,-6.188984,3.09082,3.336537,
10.62927,6.799316,-9.655762,-8.831329,4.651794,5.075955,
83.29773,38.67188,41.38184,-20.01598,10.25406,11.20293,
-128.775,-69.14063,-31.79016,-6.938477,2.758942,3.022714,
-8.422852,-6.646729,-5.175781,-5.215664,2.029419,2.220492,
-6.921387,-1.293945,1.574707,-5.523415,1.693878,1.893258,
2.032471,1.766968,5.844116,-6.791611,1.952057,2.201219,
-11.19385,0.3509521,9.024048,-7.552357,1.633301,2.341423,
-4.647827,-3.686523,-3.314209,-6.576977,1.250763,2.014785,
-26.9165,16.8335,39.35547,-13.00934,0.5706787,3.546796,
22.93396,-29.28772,-72.96448,0,0,0,
-24.9115,27.22473,78.59192,-13.96797,0.4129028,3.922253,
1.101685,-13.21106,-49.64294,-6.075954,-0.8261108,0.8754253,
-16.77551,4.144287,9.432983,-8.626785,-1.584167,0.7455301,
10.47668,-8.685303,-19.62891,-4.967842,-1.332397,-0.1308203,
11.14502,-5.606079,5.288696,-2.734184,-1.108398,-0.4270267,
-5.566406,-2.374268,19.03381,-3.245735,-1.696777,-0.8621311,
-2.761841,-3.475952,10.59265,-4.036579,-3.232727,-1.525836,
9.991455,-1.092529,-11.25183,-3.320408,-4.785767,-2.129622,
6.555176,0.2105713,-13.11035,-2.240276,-3.982697,-1.589379,
10.74524,2.865601,-29.30603,0,0,0,
0.1037598,-0.9399414,3.842163,-0.1165962,-2.274475,-0.6652451,
0.4150391,1.107788,-3.808594,0.3338623,-1.578674,-0.5673647,
0.4669189,0.8789063,-2.993774,0.7709122,-1.435699,-0.6367636,
-0.9857178,-1.046753,2.960205,0,0,0,
-2.081299,2.749634,-18.81409,2.476654,-0.5807495,-1.328964,
3.112793,0.9246826,-42.43774,4.434757,0.3434753,-3.079352,
5.532837,-6.536865,-35.47058,6.901817,0.6518555,-4.839101,
-0.2685547,-3.631592,73.49243,3.592854,0.3681946,-1.632161,
0.8789063,-1.132202,-2.697754,4.01556,0.4197693,-1.794081,
13.31482,-1.147461,-7.165527,4.682846,0.446167,-0.7481766,
-20.4895,8.773804,33.09326,0,0,0,
