hips_JNTa_x,hips_JNTa_y,hips_JNTa_z,hips_JNTw_x,hips_JNTw_y,hips_JNTw_z,label,
-31.30569,46.32568,-90.75317,-12.93854,4.780731,7.33037,ankle,
15.81497,-49.60327,12.83264,-10.38619,2.897186,5.095158,ankle,
-10.75668,29.9408,-203.1677,-34.12807,2.060089,12.3002,ankle,
20.85037,-83.3313,165.2466,-23.87025,1.192627,5.545654,ankle,
56.49414,-4.458618,-6.643677,-8.525124,-10.35828,-3.806715,ankle,
-4.549408,-12.87842,47.58911,-5.032697,-6.911011,-2.88291,ankle,
5.990601,-6.213379,37.79907,0.8085012,-7.631836,-4.698601,ankle,
21.52863,-12.62817,-20.29724,1.848025,-10.87219,-6.843863,ankle,
-30.94177,7.397461,90.19165,5.424237,-5.364532,-4.797859,ankle,
9.134674,-6.640625,11.54785,8.34908,-7.913818,-6.983833,ankle,
7.90329,-3.460693,34.86938,15.23579,-6.088257,-6.661735,ankle,
-5.239868,-7.305908,1.577759,15.32561,-5.930939,-5.926876,ankle,
-9.574127,6.134033,31.69861,14.23025,-5.59906,-3.667035,ankle,
-17.76123,6.030273,5.734253,6.888485,-2.766876,-0.8904171,ankle,
-5.46875,-9.902954,27.24304,9.273205,-3.569183,-0.7120562,ankle,
-4.331207,5.932617,-44.21082,6.375313,-2.362976,-0.1734686,ankle,
-10.18372,-23.39172,19.3512,6.397924,-2.870941,-1.214967,ankle,
-3.554535,-0.01525879,-32.23877,3.777227,-2.000427,-1.324329,ankle,
-19.72885,-40.22217,10.41565,1.523285,-2.698517,-3.766298,ankle,
-48.5527,-119.6167,12.60681,-2.756214,-4.94339,-9.953575,ankle,
40.83786,74.27368,-72.02148,-4.13763,-3.277588,-7.950845,ankle,
33.7265,70.49866,-21.88416,-5.07762,-1.997528,-6.60768,ankle,
10.28366,-24.24316,-12.54272,-7.692413,-2.617798,-10.63499,ankle,
13.4407,30.23682,-3.253174,-5.481367,-1.479187,-8.111996,ankle,
12.35428,-20.75806,-13.07983,-7.763348,-1.750488,-11.80966,ankle,
-1.361084,26.79443,6.63147,-5.222921,-0.7244873,3591.938,ankle,
1.499176,1.757813,-2.493286,-5.070581,-0.6376648,-7.981873,ankle,
-2.719879,-8.432007,-29.63867,-9.839697,0.4943848,-6.738892,ankle,
-5.914307,17.63306,15.75012,-6.684456,0.4049683,-4.700012,ankle,
-26.79749,49.93591,26.05896,-2.911015,-1.268158,4.306946,ankle,
2.217102,-1.263428,6.637573,-1.566982,-0.9619141,3.540039,ankle,
2.097321,25.21973,12.43286,0.09867668,-2.009277,5.847778,ankle,
2.593994,-1.629639,-2.185059,0.1950741,-1.902618,5.508728,ankle,
10.11734,40.77454,7.006836,2.091475,-3.243866,-3591.603,ankle,
3.238678,-21.0022,-7.406616,1.762762,-2.28241,5.70088,ankle,
24.12186,182.663,17.43164,7.307186,-4.15329,14.44669,ankle,
2.19574,-34.93652,-59.56421,6.800013,-3.426361,12.12134,ankle,
-12.29019,-93.96973,-7.928467,4.325209,-0.4762268,3.999603,ankle,
-16.55426,-76.76697,29.1748,1.470289,0.3385925,0.3177738,ankle,
23.19717,72.77832,-65.83557,5.098495,2.575836,-4.372184,ankle,
-14.74304,-76.37024,47.81494,1.583338,1.813507,-5.241613,ankle,
7.279968,4.302979,-25.47913,0.4458332,2.592163,-9.248449,ankle,
-1.721191,-9.686279,-2.676392,-0.5500031,2.437897,-9.543581,ankle,
11.39069,2.935791,-45.96252,-6.165752,6.112061,3582.683,ankle,
-10.23026,-15.90576,43.54858,-8.19561,6.118011,-13.99261,ankle,
-22.17712,3.927612,21.64917,-9.836454,8.587952,-8.340149,ankle,
-16.96548,-4.803467,48.33069,-5.904112,6.313782,1.845703,ankle,
0.4852295,-3.378296,3.991699,-5.859942,6.73172,2.828064,ankle,
-11.20834,-5.804443,11.89575,-5.889654,8.139191,5.746155,ankle,
-8.180237,-6.402588,8.456421,-8.160043,11.41678,8.243103,ankle,
7.754517,-10.21729,7.830811,-8.151307,12.49542,-3589.178,ankle,
3.166962,-3.356934,-6.936646,-6.097398,9.07608,9.829136,ankle,
-13.56354,-12.23755,4.864502,-5.094838,7.190552,14.54187,ankle,
-10.24399,-36.76147,39.26086,-5.228515,9.371338,20.4959,ankle,
36.48682,41.70837,-12.35352,3.838692,-1.076813,2.554107,ankle,
-4.742432,-21.14258,25.16174,6.915512,-1.083069,2.117038,ankle,
14.22043,23.70605,-24.45679,7.481103,2.033539,-7.594151,ankle,
1.053619,-0.3417969,-5.126953,7.219663,1.959991,-7.443981,ankle,
9.143066,1.174927,13.91602,9.739671,7.983856,-19.19971,ankle,
0.6309509,10.68115,-27.80151,6.059194,6.041565,-13.79951,ankle,
0.6500244,27.22778,-10.09827,7.086029,6.33316,3588.396,ankle,
2.101898,13.3606,0.2990723,8.572273,7.476349,-13.04596,ankle,
15.94162,10.49194,-18.66455,7.790146,-2.10495,1.480713,ankle,
-2.004242,-13.93433,-12.74414,4.76635,-5.314178,6.717529,ankle,
22.57996,6.661987,-14.19678,6.974468,-9.608002,9.81842,ankle,
2.672577,-13.21106,-4.455566,6.5242,-9.384308,-3591.814,ankle,
30.793,-9.173584,5.532837,9.475403,-11.82098,8.573367,ankle,
-29.08783,-11.63635,12.98828,5.574036,-6.128693,3.454355,ankle,
-28.23105,-47.03369,45.29419,7.539444,-7.232361,6.7528,ankle,
-41.9075,-15.72876,9.344482,4.885721,-4.076691,6.426508,ankle,
-16.44897,11.09924,-12.90283,2.911234,-2.96814,6.088033,ankle,
-82.85446,31.51855,-16.57715,-4.854374,0.05020142,7.221196,ankle,
35.67734,19.37256,-33.70972,-6.314611,1.438446,3.983531,ankle,
16.17584,23.9563,-27.50244,-7.811346,2.982788,1.566887,ankle,
-14.03503,17.79785,-42.44995,-13.57159,5.234222,1.253219,ankle,
65.74478,16.13159,-15.75623,-12.06168,5.572815,0.6019354,ankle,
22.01462,39.83154,-93.53333,-19.37822,6.976776,1.407509,ankle,
65.7486,-4.101563,-29.53186,-20.39555,4.908905,2.767611,ankle,
13.77869,-41.21399,70.22705,-18.60134,5.14389,0.3151894,ankle,
-25.68588,-35.60791,57.45239,-2.454777,-6.329346,-3.421125,ankle,
-16.54816,-11.57837,30.16357,-0.2023697,-5.372467,-2.622738,ankle,
-22.74323,-5.255127,39.35852,4.407897,-6.821747,-5.043383,ankle,
-0.7385254,-2.536011,5.743408,6.396508,-8.44162,-6.415887,ankle,
-8.963013,-1.654053,20.88623,9.124317,-8.417664,-7.341945,ankle,
-6.30722,-0.01220703,13.07373,11.40283,-9.060669,-8.298203,ankle,
-20.9053,8.270264,55.05981,11.17332,-9.361725,-1.654551,ankle,
-16.05453,-9.515381,11.17859,12.50031,-10.44022,-1.351839,ankle,
0.8934021,-5.352783,-17.91992,8.71707,-7.41272,2.467057,ankle,
9.654236,-0.08544922,-23.95935,4.692898,-4.220276,5.878217,ankle,
-9.050751,-4.962158,-0.3326416,3.856592,-2.806549,7.066002,ankle,
-5.156708,-12.27722,29.79736,2.534676,-1.253052,6.874704,ankle,
-6.183624,-8.69751,-18.36853,1.572886,-0.02304077,6.964774,ankle,
-2.501678,-2.542114,-29.85535,-0.01699448,1.807404,6.338916,ankle,
2.33078,-68.86597,30.63049,-5.981951,2.808075,1.492467,ankle,
19.69757,-22.59521,-15.25269,-7.962179,2.32254,-3.868952,ankle,
39.35242,-69.88525,-13.08289,-9.659109,2.378845,-9.295936,ankle,
38.15384,67.53235,-24.93286,-5.337667,0.8728027,-9.691153,ankle,
29.42047,-48.36121,-31.36597,-6.70845,1.629333,-14.10153,ankle,
-15.39917,68.80798,-7.925415,-4.037342,1.61377,-10.60528,ankle,
17.01736,-11.57837,-24.36829,-4.594841,2.214508,3586.565,ankle,
-38.93051,82.01599,36.23962,-2.240601,1.448212,-7.450256,ankle,
20.25757,-7.058716,-10.08911,-2.70947,1.799316,-10.51544,ankle,
-69.02237,51.95007,34.65576,0,0,0,ankle,
121.2608,-3.869629,0.8911133,-2.705035,-0.1072693,-18.68988,ankle,
-103.1799,7.849121,4.333496,0.1745081,-1.689453,-6.378174,ankle,
-2.048492,1.867676,1.763916,0.4186773,-2.42157,-7.626648,ankle,
-7.889557,0.7965088,3.677368,1.153154,-3.802338,-9.184265,ankle,
-7.701111,-0.3112793,1.272583,1.604924,-4.415283,-9.232788,ankle,
-18.36624,13.36365,16.10107,3.009272,-4.476318,-3.319702,ankle,
17.9245,-19.69604,-28.03955,0,0,0,ankle,
-24.10736,31.72607,38.00049,3.854909,-4.540863,-1.107178,ankle,
-44.44656,236.2061,123.3612,13.54719,-5.097809,22.09534,ankle,
16.4505,3.607178,-104.7516,13.42529,-3.226318,20.33234,ankle,
52.10342,-271.5393,-56.61011,0,0,0,ankle,
-86.79352,337.6587,-76.22986,15.51702,3.353424,25.96802,ankle,
36.31897,-193.7195,-14.59656,13.06503,5.342102,-3580.242,ankle,
50.47455,-143.9392,90.82642,0,0,0,ankle,
-11.27625,49.9054,-62.91504,7.444105,4.345856,9.835493,ankle,
12.7388,-18.95447,3.570557,5.312099,4.167023,5.488527,ankle,
38.69781,1.28479,-46.86584,-0.2141285,6.052094,-8.87364,ankle,
-9.622192,-18.74084,34.33838,-2.57884,4.973602,-9.831188,ankle,
-30.53818,-13.49487,71.87195,0,0,0,ankle,
21.46606,5.047607,-34.96399,-6.58268,3.222961,3587.634,ankle,
-10.66895,-0.7751465,2.89917,-7.609015,3.21579,-9.625244,ankle,
-10.79712,-4.272461,32.06482,0,0,0,ankle,
-56.48117,11.18469,-29.23889,-22.84632,8.328705,-12.3465,ankle,
10.29205,-11.39832,41.81824,-10.40712,2.976227,0.5007935,ankle,
-38.59329,-26.01013,31.72913,-22.71289,1.916656,16.45172,ankle,
84.78241,26.22375,-44.30847,0,0,0,ankle,
-53.52631,-64.02283,32.65686,-18.32639,0.9025574,-3582.294,ankle,
39.69421,30.71594,-27.09045,-6.89158,-1.034546,13.37872,ankle,
-2.030945,-8.764648,40.59143,-2.922549,1.414795,11.60412,ankle,
1.493073,-11.08704,34.27734,1.211638,3.759613,8.154418,ankle,
3.373718,-16.45813,18.72253,6.928205,11.03638,-2.665882,ankle,
10.99625,69.6167,-99.15771,0,0,0,ankle,
-16.32462,-169.1223,204.068,20.02448,32.36038,-32.27921,ankle,
20.37659,21.49048,-53.3905,18.47468,29.86023,3559.127,ankle,
6.691742,92.98706,-98.09265,6.929674,10.29572,-15.25909,ankle,
6.745911,14.85596,-4.852295,5.297699,6.210785,-12.91443,ankle,
6.881714,13.32703,2.514648,4.539814,2.929688,-7.043152,ankle,
1.964569,16.76636,-0.9307861,3.057671,-0.9596252,0.04150391,ankle,
-13.40027,8.499146,-27.66418,1.513357,-1.638336,3.085022,ankle,
0.4905701,12.74414,-5.984497,1.749573,-5.436859,12.995,ankle,
-11.24878,5.69458,-12.17957,1.268644,-3.984833,16.10168,ankle,
-11.14655,12.60681,-11.6333,1.746473,-4.835052,29.50073,ankle,
-4.135132,-4.6875,2.151489,1.504745,-2.592621,-3579.518,ankle,
-7.402802,6.759644,1.275635,0.5768871,1.499786,5.107156,ankle,
20.50705,-31.92139,4.718018,0,0,0,ankle,
-55.92422,115.1489,-31.03027,-0.8109188,2.116852,4.5154,ankle,
22.28699,-36.60889,-13.82446,-2.88394,-1.093597,-1.431265,ankle,
7.667542,-12.38708,-14.44702,-4.272518,-2.962799,-1.761167,ankle,
1.525116,-2.563477,-10.57739,-4.755821,-3.16803,-0.9378505,ankle,
-36.32736,121.1212,-290.1123,-28.51542,-15.10147,17.47843,ankle,
57.37915,-110.7666,147.3816,-17.63195,-9.480591,10.24925,ankle,
34.55658,-42.93213,128.418,-7.907314,-5.111847,10.3728,ankle,
-1.582336,-8.044434,12.77466,-6.617541,-4.353027,8.458304,ankle,
24.26987,-3.845215,-13.88245,-0.8005047,-6.351624,6.200266,ankle,
-14.43405,-13.33618,30.35583,0.4444456,-4.190826,3.513274,ankle,
1.074219,-5.154419,47.3053,6.653905,-6.621857,-2.102299,ankle,
-8.958435,-3.671265,7.104492,5.587802,-5.149231,-1.97422,ankle,
-4.574585,3.512573,47.85767,13.72178,-7.912292,-7.855244,ankle,
2.646637,-3.05481,18.17322,17.21011,-9.415588,-9.547205,ankle,
6.770325,-2.932739,2.29187,16.12502,-8.455811,-8.10173,ankle,
-16.76254,1.745605,-28.52783,8.624582,-4.358673,-4.010181,ankle,
-10.10284,-0.2655029,9.512329,9.311085,-4.454346,-3.933012,ankle,
-5.405426,-2.22168,12.18567,11.3978,-5.237427,-4.40665,ankle,
-16.05377,-2.111816,-13.24158,7.274094,-3.148193,-2.38131,ankle,
-20.28427,-24.19739,82.92847,9.060965,-3.720398,-2.515454,ankle,
-15.17563,-25.58594,-18.09692,3.396854,-2.293549,0.7686114,ankle,
-22.23969,-31.95496,-6.964111,0.2411079,-1.817017,2.623739,ankle,
1.117706,-65.71655,-8.538818,-3.576097,-2.376556,2.76696,ankle,
73.3551,22.15576,-76.65405,-7.504492,-1.58371,0.7427788,ankle,
22.08786,-60.10132,-28.06702,-10.27215,-2.253265,-1.868181,ankle,
18.71262,36.76147,-28.89709,-8.199406,-1.823425,-4.476593,ankle,
-6.506348,13.36975,-20.38269,-7.511177,-1.580963,-4.621184,ankle,
47.42432,-20.55054,-47.76611,-11.31351,-1.501007,-13.2374,ankle,
-34.71756,73.47717,27.14233,-7.50927,-0.8909607,-9.029051,ankle,
-0.2746582,19.10706,-6.454468,-11.10985,-1.265106,3587.337,ankle,
15.09323,-7.821655,-27.26135,-13.67424,-1.612701,-15.70923,ankle,
-77.09122,75.59204,99.51782,-3.732648,-1.575623,-0.5145264,ankle,
-6.764221,-0.06713867,-2.935791,-5.184922,-2.633057,-0.1992798,ankle,
-2.909851,10.14709,14.88647,-2.211871,-3.115845,2.209778,ankle,
10.91309,-3.393555,-0.1342773,-0.9957457,-1.429291,1.021423,ankle,
-39.41956,35.26611,28.18604,-2.192016,-7.090759,4.669495,ankle,
22.77603,-8.972168,-4.766846,-0.064044,-3.710785,2.277832,ankle,
-19.02161,126.3977,84.75952,6.355214,-7.143097,4.904785,ankle,
6.855774,58.92029,-20.20569,9.415598,-7.80304,5.005798,ankle,
16.02249,-29.81567,-52.00195,10.09998,-4.212189,-3590.801,ankle,
13.21335,-58.66699,-30.84106,8.174343,-1.426086,9.603374,ankle,
5.610657,26.76392,-17.20276,12.26143,-0.7110596,14.29226,ankle,
5.529022,-67.5354,-2.374268,8.545904,0.3283691,9.965901,ankle,
10.00595,11.16943,-4.232788,11.09643,1.692047,8.226106,ankle,
0.7720947,-44.48853,12.60376,6.909027,2.021637,1.550841,ankle,
33.99048,26.47705,-20.45593,8.747864,2.444305,-16.96674,ankle,
2.324677,-24.43237,-6.448364,4.374695,1.165619,3572.384,ankle,
-12.43439,-11.23047,-6.158447,2.14982,1.200867,-25.71136,ankle,
-21.3089,-22.79968,-19.2688,-4.451551,2.243805,-16.23932,ankle,
-9.924316,-10.92529,16.69922,-3.641005,2.127838,-7.762451,ankle,
-11.13434,-5.319214,-7.296753,-7.635078,5.911865,2.764587,ankle,
-1.475525,-0.6103516,24.34387,-5.791311,4.646912,3.171082,ankle,
-27.17514,12.44812,23.28186,-10.1876,9.789734,15.00153,ankle,
12.23145,-8.203125,1.690674,-7.926607,7.536926,9.508667,ankle,
-8.850861,3.829956,8.291626,-22.01372,20.63812,7.777405,ankle,
14.52408,-17.66968,-0.8605957,-15.21036,14.34799,5.142822,ankle,
3.397369,-7.992554,5.221558,-6.448598,6.988831,-7.750549,ankle,
-3.560638,-15.12451,7.10144,-9.203048,10.0264,-11.28387,ankle,
-7.470703,-3.726196,-0.4150391,-2.61106,3.605042,-6.846619,ankle,
3.757477,-4.47998,0.6103516,-2.510042,3.638611,-6.828003,ankle,
-6.365204,-36.57837,84.26819,2.081618,-0.8859253,-1.121216,ankle,
12.25433,7.870483,-31.0791,2.62908,-1.435242,0.2282715,ankle,
12.21695,18.10303,-0.2075195,10.57778,-1.273499,9.237671,ankle,
-0.5020142,-26.42517,20.53223,18.64272,-1.668701,14.6524,ankle,
9.939575,95.3186,-106.8054,6.861658,5.335236,-2.102356,ankle,
4.280853,33.63037,-39.86511,8.127098,10.47668,-7.329102,ankle,
7.322693,-11.69434,-4.501343,4.901361,6.936035,-8.719177,ankle,
5.136871,-3.515625,-23.52905,5.734596,8.137512,-11.55426,ankle,
-4.988098,-33.25195,24.47205,5.197639,4.94339,-9.155579,ankle,
12.48779,-27.28271,36.6272,7.16116,3.108368,-10.75897,ankle,
-60.23331,15.71655,79.80347,6.59503,-0.04821777,-1.765137,ankle,
-32.72247,-18.06641,105.8929,8.195629,-1.773376,2.790222,ankle,
-4.11911,-60.99854,22.62268,8.708792,-2.311249,2.080383,ankle,
36.21216,14.22119,-120.9229,2.711363,-1.337891,-0.6997681,ankle,
1.920319,1.171875,-0.3875732,3.319407,-2.485809,-2.991028,ankle,
17.90009,72.63184,-43.2251,1.440449,-2.223969,-4.190369,ankle,
-0.7507324,1.913452,-1.565552,1.384821,-2.324219,-4.073792,ankle,
-11.3121,95.56274,-69.64417,-1.817217,-5.552521,0.4815674,ankle,
4.122162,-15.30457,-19.80286,-4.104967,-2.508545,8.036804,ankle,
2.526855,-14.7583,-17.14478,-6.547756,0.3248596,15.33722,ankle,
48.24371,153.949,-322.7692,-29.55905,0.5688477,-3536.557,ankle,
-0.4096985,-197.4548,363.5529,-10.15677,1.269379,19.26448,ankle,
16.2735,3.00293,-13.52234,-13.28142,1.226654,24.11246,ankle,
-18.11447,-14.5813,15.07263,-5.743971,-1.591187,9.880095,ankle,
1.428986,-5.053711,3.213501,-5.330276,-1.50177,8.934712,ankle,
-11.80878,-5.163574,7.098389,-0.9799004,-4.515533,3.833365,ankle,
-5.771637,-4.876709,10.9375,0.1701736,-3.746185,1.647325,ankle,
-16.27274,-3.216553,24.68872,3.444538,-4.836273,-0.1914501,ankle,
-16.9426,-3.991699,26.651,8.529024,-8.945465,-1.765842,ankle,
14.72626,6.402588,-25.46387,1.046495,-0.9140015,-0.2181911,ankle,
-3.220367,0.2746582,4.373169,1.527166,-1.053467,-0.3355265,ankle,
3.55835,0.06408691,-5.142212,0.7907867,-0.6980896,-0.213213,ankle,
2.604675,0.1464844,-3.878784,0.1655579,-0.2348328,-0.06711483,ankle,
-3.69873,-2.719116,7.461548,-4.442472,1.45813,-5.810041,ankle,
-0.8262634,-9.448242,13.47046,-15.42355,6.103668,-18.4415,ankle,
1.525879,-2.749634,-2.55127,-12.80874,5.739136,-15.20422,ankle,
-3.639221,-1.068115,-2.618408,-9.565368,5.134125,-11.52122,ankle,
3.850555,-2.825928,0.680542,-9.408774,5.283813,-10.03333,ankle,
-1.71814,-19.0918,7.244873,-14.12875,8.954315,-7.318117,ankle,
5.471039,8.395386,-18.67981,-10.31164,5.73761,1.890426,ankle,
1.351929,-53.67432,8.422852,3578.139,8.89267,31.36742,ankle,
-1.475525,12.04834,-9.490967,-12.854,4.47525,21.20333,ankle,
-20.14084,15.65247,-27.83508,-6.073303,-2.983398,26.23963,ankle,
6.103516,7.41272,11.5509,-3.031311,-1.889801,16.68505,ankle,
-0.9986877,-26.86462,58.44727,1.378174,-0.544281,9.215336,ankle,
1.65329,6.356812,-11.62415,2.564392,1.554565,2.818871,ankle,
18.05573,-6.640625,14.19067,5.965271,10.28244,-17.6272,ankle,
2.770233,-6.5979,-7.040405,6.417847,10.91415,-18.98036,ankle,
45.32928,-130.365,85.54993,-3584.719,63.36365,-72.18382,ankle,
20.80231,78.68652,-85.29663,12.3488,42.73331,3554.009,ankle,
-47.51663,100.2991,-33.1665,4.971581,15.15671,-9.039307,ankle,
-6.121063,11.35254,0.4943848,4.929943,13.9241,-3.180237,ankle,
-10.59875,58.11768,8.569336,3.209116,-4.186401,2.517395,ankle,
1.475525,6.57959,-2.001953,3.188188,-5.715027,2.941589,ankle,
5.396271,65.1886,18.06946,4.047396,-17.90314,3.821716,ankle,
-1.576233,-14.76746,-19.02771,2.864761,-15.72937,2.377014,ankle,
-35.97488,-47.17102,1.358032,2.207713,-27.0015,11.2912,ankle,
-15.89203,-47.3114,0.3082275,1.78853,-21.47308,11.11908,ankle,
-2.809906,-9.155273,-11.04431,0.3996658,-13.36823,9.039001,ankle,
-4.573822,-9.436035,-17.41028,-2.655377,-3.313141,-3592.656,ankle,
17.45377,33.21533,-0.2838135,-2.564793,-2.587433,1.948189,ankle,
-9.034729,34.06372,-10.98633,-4.514165,-4.123993,-0.3411308,ankle,
11.11984,0.8178711,0.08239746,-4.128697,-2.449341,-0.5499268,ankle,
1.528168,19.28711,-10.6842,-5.393472,-1.752777,-0.9859449,ankle,
-12.76321,72.21069,-50.85754,-13.6792,3.102264,5.91776,ankle,
24.48959,-76.58081,38.0127,-7.657514,4.711304,6.294686,ankle,
-42.65366,176.1169,-212.7472,3566.257,20.34851,26.05238,ankle,
52.78015,-184.9518,176.181,-7.59552,5.167542,12.36281,ankle,
3.509521,-10.38818,2.426147,-8.554993,5.818787,13.59523,ankle,
1.932526,-1.757813,-8.798218,-3.315735,-4.850006,13.9177,ankle,
1.583862,-20.00122,24.10889,-2.3172,-3.362579,9.560227,ankle,
-8.235168,-6.570435,1.226807,2.884827,-12.00455,8.560724,ankle,
3.554535,-9.265137,20.03784,2.044067,-8.214722,5.717125,ankle,
-19.07959,-2.69165,37.98523,8.02124,-14.66202,0.9103966,ankle,
-6.804657,-7.302856,-1.208496,13.56445,-23.55042,0.8433151,ankle,
22.04437,0.982666,38.14087,4.583435,-3.647308,-2.997141,ankle,
-1.416016,-2.880859,-1.382446,4.465332,-3.560181,-2.853041,ankle,
3.567505,-4.797363,24.0509,5.941772,-2.948608,-2.712116,ankle,
-0.07095337,-5.984497,-1.803589,-3594.435,-2.076569,-1.999578,ankle,
-3.271484,-0.4302979,11.38916,4.704313,-0.7051086,-1.015348,ankle,
-1.570129,-3.436279,-1.119995,4.450148,-0.4508972,-0.7111645,ankle,
-12.4855,-22.92786,27.14233,4.175954,1.186981,-3.883066,ankle,
-27.93427,-97.96448,88.8092,5.730594,3.476105,-8.742161,ankle,
23.18878,48.35205,-114.4562,1.341518,2.226715,-6.096535,ankle,
5.944824,-12.63123,-25.10986,-1.192974,3.123779,-9.664283,ankle,
20.68176,28.86963,-24.69482,-1.235422,1.602631,-7.385054,ankle,
18.43262,-29.13818,-10.10132,-1.920336,1.582947,-10.70223,ankle,
9.109497,28.24707,-9.631348,-0.9725213,0.9960938,-7.712941,ankle,
42.18903,-29.99268,-13.31787,-0.4767573,1.081238,-10.74654,ankle,
-73.66486,107.428,18.90869,0,0,0,ankle,
279.7882,-209.3567,-16.13464,8.217151,4.359589,3566.873,ankle,
-125.8057,124.9603,-1.507568,6.587791,1.998138,-16.409,ankle,
-84.52988,53.25623,14.60876,4.057434,-0.9689331,-18.82294,ankle,
11.02219,0.09460449,-1.342773,4.928091,-1.482086,-22.96997,ankle,
-57.12662,19.56177,-3.808594,-0.1250958,-8.11264,-21.65253,ankle,
-13.9595,7.409668,4.922485,-1.16159,-9.021759,-17.789,ankle,
-9.388733,4.074097,3.262329,0,0,0,ankle,
-39.61334,17.84058,14.4104,-4.499149,-14.04678,-6.943054,ankle,
-62.15744,67.27295,49.08142,-4.50079,-17.70065,6.186218,ankle,
-64.41803,120.52,26.69067,-2.007308,-24.13651,24.10645,ankle,
166.1888,-205.6335,-90.1825,0,0,0,ankle,
-136.7928,306.6223,43.02979,7.263541,-16.41769,35.3241,ankle,
101.8417,-202.6733,-53.32336,3.831444,-3.427429,12.78839,ankle,
6.425476,6.991577,-18.0542,6.061108,-2.614594,17.28485,ankle,
3.352356,5.053711,-25.03662,7.598758,-2.793121,-3579.826,ankle,
22.39227,-44.66553,7.720947,7.390776,-1.173248,17.30823,ankle,
11.93237,-5.929565,-25.75378,8.727717,0.7540894,15.35475,ankle,
11.41281,-18.18542,-32.94983,10.42857,4.107666,11.18261,ankle,
-7.611847,-42.92908,54.29382,5.148935,3.914795,-1.935539,ankle,
-12.95242,-4.284668,50.07324,0,0,0,ankle,
12.89749,-6.933594,-52.89307,0.9319782,3.398285,-10.52933,ankle,
14.27307,1.177979,10.15015,-2.262211,6.839752,-26.12503,ankle,
-17.31796,4.217529,29.0802,-1.807084,3.326569,-10.36389,ankle,
-0.3990173,0.4638672,0.03051758,-3.060651,4.643097,3589.086,ankle,
2.49939,0.4364014,-5.941772,-6.907644,7.78595,-8.125916,ankle,
-11.95297,0.6378174,19.57397,0,0,0,ankle,
13.40485,1.309204,-26.55029,-14.27876,13.00629,2.720337,ankle,
-2.902985,4.391479,0.4333496,-12.27283,8.815155,5.323486,ankle,
-0.02975464,6.616211,-6.420898,-13.56348,6.147003,-3589.917,ankle,
-33.37708,-10.5957,54.4281,-7.139423,1.468811,1.484693,ankle,
-1.313782,-12.07886,8.084106,-10.17054,2.074738,2.407453,ankle,
24.21875,10.35767,-29.97437,0,0,0,ankle,
-47.68295,-59.60388,100.0397,-9.766769,0.07644653,3587.98,ankle,
35.4126,-3.387451,-6.82373,0.1823488,-0.2308655,-15.16052,ankle,
17.47437,-104.3427,104.0894,3.271734,-0.4302979,-25.6012,ankle,
32.83005,-23.4375,-66.65649,5.538783,3.506622,-18.69629,ankle,
10.23407,88.07373,-75.33875,6.27703,8.382111,-1.932678,ankle,
-0.6225586,26.45264,-17.0929,7.476252,11.81824,7.702332,ankle,
-47.64557,76.24512,-38.21716,0,0,0,ankle,
45.40253,-72.9187,30.88379,8.64428,14.37073,12.59247,ankle,
-14.92767,40.63721,11.09924,11.33064,11.22849,16.81854,ankle,
-4.292297,-0.9033203,-1.043701,11.93251,10.51346,17.43744,ankle,
-26.18256,33.18481,-40.93933,0,0,0,ankle,
55.83725,-110.3516,71.67358,30.75242,14.44992,-3552.893,ankle,
-64.31808,103.6987,-78.70789,-0.4848194,-1.373901,5.785139,ankle,
8.480835,6.652832,7.034302,0,0,0,ankle,
-21.42792,12.59766,-17.0166,-2.427464,-1.175232,4.554207,ankle,
-7.566071,11.73706,-5.987549,-3.59272,-0.9268188,3.218031,ankle,
-8.898926,41.50085,23.42224,-2.193041,0.9320068,-3.77573,ankle,
-6.811523,34.10645,-10.0708,-3.106356,1.153717,-11.13021,ankle,
-5.993652,16.96777,-21.92688,-3.936434,0.9759521,-16.60736,ankle,
-15.82031,4.86145,-26.29395,-5.443473,1.143341,3583.593,ankle,
29.62875,-28.60413,-22.47314,-11.14401,1.558685,-2.911377,ankle,
3.643036,-19.12842,2.706909,-9.673429,1.340179,-1.652832,ankle,
9.222412,0.7202148,-14.34021,-11.6449,1.886139,-3591.337,ankle,
-9.817505,25.6134,-63.62,-17.26606,2.269745,14.30622,ankle,
19.79752,-44.49463,53.13721,-8.556153,-0.9590149,16.6608,ankle,
8.254242,-16.09497,10.26917,-8.229174,-0.9017944,15.5692,ankle,
-17.53845,0.9063721,-60.52551,2.030557,-22.14218,36.57065,ankle,
31.07834,-30.41992,34.55505,2.88391,-17.48306,26.34794,ankle,
-19.32678,-8.868408,107.2266,6.817828,-11.9162,9.33814,ankle,
-11.11374,-2.935791,27.50549,9.731686,-13.34808,6.897888,ankle,
16.92657,0.4608154,18.24341,8.128037,-8.701935,1.286459,ankle,
1.450348,-0.6958008,-4.776001,6.627951,-6.880188,0.762167,ankle,
6.807709,0.6072998,-3.747559,6.079133,-4.957581,-2.105894,ankle,
4.944611,-3.363037,12.16431,9.073911,-6.465759,-4.996386,ankle,
-6.124115,5.993652,42.77649,11.36854,-6.459351,-13.92836,ankle,
-5.250549,-9.973145,2.984619,12.01208,-6.594543,-15.3069,ankle,
-18.67218,-4.107666,2.432251,10.88809,-5.562897,-13.2404,ankle,
