hips_JNTa_x,hips_JNTa_y,hips_JNTa_z,hips_JNTw_x,hips_JNTw_y,hips_JNTw_z,label,
-212.7197,16.97083,-59.42078,-6.255794,4.117279,1.724787,sidetoside,
-69.18945,15.12909,5.807495,0,0,0,sidetoside,
19.0918,-26.43127,-62.71057,-13.24689,4.892731,4.698715,sidetoside,
-12.59155,2.577209,32.724,3590.217,2.855225,2.830429,sidetoside,
-47.26563,11.24573,36.1969,-5.054932,-0.1004028,0.2305412,sidetoside,
-58.77686,18.41431,42.79175,-5.003357,-1.071167,-0.5424023,sidetoside,
46.46606,0.328064,-20.10498,-1.958923,-0.6498718,-0.38311,sidetoside,
-32.70264,19.7876,15.87219,-1.527405,-1.500549,-0.3866005,sidetoside,
-29.95605,13.96484,14.43176,-1.401672,-2.18277,-0.4251289,sidetoside,
23.65112,-7.943726,-69.71741,1.49292,-3.018188,-2.895975,sidetoside,
8.972168,-3.004456,-7.873535,1.907349,-3.25592,-3.342342,sidetoside,
-32.56226,-17.25922,-103.3386,3.212891,-2.148438,-7.633772,sidetoside,
32.42798,-13.26141,-4.925537,2.527771,-0.5886841,-6.6957,sidetoside,
-10.0647,-9.065247,-47.04285,3.214111,-0.1202393,-9.451504,sidetoside,
-40.58228,-16.28723,-98.07129,4.916687,0.4351807,-15.42165,sidetoside,
24.04785,3.192139,63.04932,-3595.955,0.2044678,-11.77171,sidetoside,
-61.52344,-14.51111,-101.7242,6.238917,0.1379395,-17.43898,sidetoside,
-39.77051,-3.320313,7.879639,9.019997,-0.3820801,-16.54856,sidetoside,
-48.62061,-7.058716,-38.50708,11.47786,-0.8483887,-18.52855,sidetoside,
80.22461,17.59644,137.7045,8.46024,-0.6866455,-10.81311,sidetoside,
60.16846,18.00537,160.5896,7.509401,-0.3585815,-1.193634,sidetoside,
73.10791,9.947205,49.04175,4.957318,0.1655579,1.093822,sidetoside,
54.77295,8.712769,53.10059,4.438014,0.7997131,3.901908,sidetoside,
13.98926,7.823181,47.53113,5.956883,1.838531,6.773963,sidetoside,
17.66968,8.19397,18.78967,3.589549,2.836151,7.561741,sidetoside,
0.6286621,-1.017761,-2.523804,3.229432,2.77832,7.200718,sidetoside,
197.7417,43.81409,299.0814,2.276926,9.49295,18.01892,sidetoside,
-74.08447,-23.02094,-135.0159,1.16034,6.368561,11.95252,sidetoside,
-35.57739,-19.3573,-141.1346,-2.137456,2.630615,3.517642,sidetoside,
-10.52246,-2.850342,-11.63025,-1.966753,2.409668,3.211679,sidetoside,
2.435303,-4.948425,-14.90173,-4.456453,2.490845,2.761693,sidetoside,
-39.37988,-6.011963,-39.88342,-3.192687,1.677246,1.796393,sidetoside,
17.58423,-5.830383,-44.02771,-4.274449,2.317505,2.813993,sidetoside,
41.22314,-2.099609,0.994873,-6.163335,3.350525,4.103279,sidetoside,
-18.78662,-11.45782,-165.274,-7.842498,7.29538,13.80859,sidetoside,
57.65381,-11.86676,-78.87878,-12.28522,11.21017,21.55501,sidetoside,
-139.8193,17.37671,140.4358,-2.486477,3.322754,6.370087,sidetoside,
51.67847,-7.765198,-112.5336,-5.603027,8.583679,16.49883,sidetoside,
-65.85693,9.858704,116.9678,-1.989841,3.195801,5.67091,sidetoside,
-15.68604,4.702759,-76.18713,-4.42133,8.654785,12.12497,sidetoside,
-8.587646,5.24292,-4.394531,-4.873617,10.3949,11.11066,sidetoside,
-7.116699,1.216125,68.56079,-2.733091,6.554565,4.76366,sidetoside,
3.222656,-1.724243,9.646606,-2.385624,8.200073,2.845459,sidetoside,
4.730225,0.4226685,-18.2251,-3.203738,17.24731,0.4115105,sidetoside,
-5.157471,-3.427124,43.47534,-0.7793258,7.959595,-0.1135254,sidetoside,
-2.13623,-2.584839,27.36206,0.670623,2.028198,-0.319519,sidetoside,
-22.44873,-0.3753662,-36.79504,3.368689,7.409363,-0.8974266,sidetoside,
7.098389,-1.119995,25.58594,2.683711,2.468262,0.1219368,sidetoside,
-2.496338,-1.66626,-1.376343,2.884231,2.611084,0.1507187,sidetoside,
-80.32227,-2.954102,4.400635,6.050575,0.9854126,0.9003258,sidetoside,
26.61133,2.404785,19.49463,4.499874,0.774231,0.3431892,sidetoside,
-126.0681,17.26685,158.7311,12.07536,2.380066,-2.837257,sidetoside,
60.66895,-6.747437,-48.09265,8.443219,1.743164,-1.984158,sidetoside,
-33.95386,8.642578,61.72791,6.882205,-0.6921387,-2.553864,sidetoside,
60.82153,-5.697632,-58.62427,4.435663,-0.4934692,-1.687775,sidetoside,
17.68188,-1.242065,21.64307,4.268794,-1.091003,0.1608467,sidetoside,
-40.44189,3.483582,58.57849,6.021147,-1.607056,0.3803444,sidetoside,
51.64185,-10.36682,-89.54773,2.925816,-1.276245,3.511429,sidetoside,
-43.55469,0.8880615,49.5575,4.299598,-1.911011,5.356522,sidetoside,
50.15259,1.132202,-108.6731,1.155601,-1.724243,12.54877,sidetoside,
3.363037,-0.3158569,-5.380249,1.014433,-1.668701,12.51833,sidetoside,
30.74341,-3.179932,-97.24731,-1.019015,-1.532898,10.03376,sidetoside,
36.9873,-1.823425,-19.9707,-1.544337,-0.7440186,4.044151,sidetoside,
32.51953,-0.9643555,-69.5282,-3.48681,-1.470032,3.66766,sidetoside,
10.86426,0.328064,23.96851,-3.141909,-1.258545,1.616154,sidetoside,
41.61377,-1.184082,-37.13379,-4.815078,-2.008972,0.5046463,sidetoside,
-5.969238,-0.1358032,44.58313,-3.86229,-1.63269,-0.3472328,sidetoside,
21.74683,-2.883911,-15.71045,-6.552963,-2.463684,-1.971245,sidetoside,
68.47534,-7.420349,-68.03589,-13.78678,-4.723511,-5.687351,sidetoside,
-36.18774,9.87854,113.4705,-8.845489,-3.015747,-4.890804,sidetoside,
-23.32153,7.598877,86.6333,-5.219395,-1.837158,-4.499454,sidetoside,
27.88696,-0.3417969,12.90588,-7.177238,-2.713623,-7.77998,sidetoside,
-58.24585,-3.335571,8.157349,-4.468002,-1.889343,-6.446667,sidetoside,
48.13232,-4.556274,26.8158,-6.304168,-3.022766,-10.43716,sidetoside,
-13.75122,-5.397034,9.417725,3595.917,-2.492981,-8.73312,sidetoside,
0.1586914,-1.367188,0.4150391,-4.082031,-2.519836,-8.724537,sidetoside,
180.8899,-8.8974,106.1096,-8.129883,-10.22522,-23.10845,sidetoside,
-91.88232,3.283691,-51.3916,-5.753784,-6.931458,-15.71321,sidetoside,
-9.70459,-25.88501,-3.738403,-3.137512,-8.228149,-5.884991,sidetoside,
-65.80811,12.62512,-38.30261,-1.85791,-5.431519,-2.993584,sidetoside,
-55.71899,7.791138,-21.05713,-1.209412,-6.875,2.863579,sidetoside,
-6.420898,1.635742,-3.866577,-1.107178,-6.435547,2.874365,sidetoside,
-19.04297,21.89636,4.571533,-0.9405518,-8.318634,7.853918,sidetoside,
-10.7605,4.08783,-26.96838,-0.5041504,-5.443268,5.96014,sidetoside,
4.742432,31.19659,-38.55286,-0.2990723,-8.884888,7.72028,sidetoside,
-17.44385,-14.15863,-7.70874,-0.133667,-6.975098,5.599833,sidetoside,
-18.21899,54.21906,-36.76147,0.6204224,-2.591248,-1.717997,sidetoside,
-0.3601074,-30.71442,26.22681,0.4232788,-0.3503418,-2.140627,sidetoside,
-7.415771,180.0613,-133.3221,2.997131,-0.333252,-12.16091,sidetoside,
12.28638,-106.6666,78.88489,2.048645,0.5133057,-7.214994,sidetoside,
11.74927,8.360291,-30.80444,3.143921,1.08551,-8.451376,sidetoside,
6.640625,-30.41992,10.56213,3.062744,1.192017,-6.972055,sidetoside,
3.546143,-20.55664,-131.3171,7.697449,2.764282,-10.05089,sidetoside,
14.45313,-70.3186,10.10437,7.576904,2.612,-6.751566,sidetoside,
15.82642,-67.13867,-23.80066,-3592.147,2.635803,-6.222687,sidetoside,
-26.74561,-38.68103,138.3179,3.802583,1.225128,-2.279549,sidetoside,
-3.460693,-16.25977,2.89917,3.719274,1.051483,-2.766275,sidetoside,
-13.10425,-50.90332,4.263306,3.564147,0.5792236,-4.317822,sidetoside,
-2.349854,-67.61017,-40.85083,4.961133,0.6866455,-6.34809,sidetoside,
-39.4043,-18.01453,9.017944,5.088129,-0.06912231,-9.299493,sidetoside,
7.904053,77.75116,47.12219,4.4523,-0.4682922,-7.345552,sidetoside,
-1.159668,68.37769,42.42554,6.058135,-1.682129,-7.765746,sidetoside,
-13.80615,-35.69031,-7.852173,8.568239,-2.497406,-9.97726,sidetoside,
12.25586,150.3632,100.0031,2.385626,-0.7203674,3.072865,sidetoside,
-13.58032,12.51831,27.67639,3.458328,-0.9564209,5.153973,sidetoside,
15.93018,54.27551,16.0614,1.728206,0.03646851,7.511873,sidetoside,
0.9277344,-4.260254,-2.957153,1.635866,0.04653931,7.126007,sidetoside,
-5.627441,46.04797,50.9552,1.384315,1.152039,11.92122,sidetoside,
11.74316,-40.12756,-44.73877,0.672636,0.9439087,7.898726,sidetoside,
-3.424072,-4.165649,41.01563,-1.386285,2.892761,6.836653,sidetoside,
-5.859375,9.190369,39.93835,-2.533765,4.139099,7.529383,sidetoside,
12.09106,0.01831055,-51.73645,-3.706188,4.145203,0.8513737,sidetoside,
11.2793,-32.07245,-68.56689,-2.713904,2.532959,-2.317438,sidetoside,
-9.185791,6.356812,12.41455,-4.057946,3.865967,-3.670368,sidetoside,
-1.757813,-14.65302,-11.67603,-3.620353,3.502808,-3.398228,sidetoside,
-9.014893,11.31287,16.69617,-5.914342,6.582336,-2.988863,sidetoside,
8.215332,-25.3479,-29.69971,-3.952038,4.823608,-0.725317,sidetoside,
-9.802246,1.690674,-12.59155,-8.483138,11.93146,12.01823,sidetoside,
4.608154,-16.52069,-24.25537,-7.979406,11.474,16.50715,sidetoside,
2.044678,-7.933044,-9.533691,-6.982009,9.714966,16.20161,sidetoside,
3.100586,-25.59814,-55.33142,-5.708537,7.763367,25.05599,sidetoside,
13.77563,2.507019,7.836914,3595.788,5.306396,18.87266,sidetoside,
13.0188,-0.9872437,-0.5004883,-3.297119,3.782654,15.68089,sidetoside,
0.5126953,-10.92224,-22.75085,-4.893494,5.329285,21.85005,sidetoside,
-13.03711,11.37848,32.9834,-3.209534,3.190613,12.18164,sidetoside,
0.8422852,-6.047058,-3.845215,-4.267883,4.861145,11.12089,sidetoside,
2.148438,6.033325,32.75146,-3.224182,4.937439,-0.6937218,sidetoside,
-0.6530762,-0.6851196,1.477051,-3.185425,4.859314,-0.7178116,sidetoside,
9.362793,2.203369,30.05066,0.489502,2.691345,-8.48938,sidetoside,
-2.960205,4.689026,-1.345825,0.6610107,1.704712,-6.576176,sidetoside,
1.446533,0.9231567,-1.773071,2.229919,0.5718994,-5.083904,sidetoside,
1.367188,-2.59552,1.596069,3.018494,0.4013062,-5.642109,sidetoside,
-2.496338,-0.7827759,-5.426025,5.051575,-1.266479,-2.893791,sidetoside,
-0.9277344,-2.011108,-2.426147,6.634827,-2.316895,-1.51886,sidetoside,
-25.71411,9.136963,23.79761,-3587.873,-5.947571,2.253838,sidetoside,
-2.624512,-3.045654,7.336426,13.72309,-6.627808,2.453671,sidetoside,
-22.14966,-1.428223,30.67932,11.93664,-5.266724,0.9162712,sidetoside,
-19.80591,0.5828857,25.42419,9.723878,-3.83728,-0.5184364,sidetoside,
-17.90161,-3.817749,20.50476,10.1009,-3.786621,-1.650944,sidetoside,
-1.324463,-0.6134033,-1.473999,8.782144,-3.178101,-2.28075,sidetoside,
-14.47144,-6.159973,11.59973,9.219022,-3.49762,-2.269974,sidetoside,
-12.3291,-6.886292,4.904175,8.991232,-3.634949,-2.015648,sidetoside,
-11.90796,-8.657837,17.0166,13.07643,-6.885376,-1.230049,sidetoside,
47.85767,11.62109,-54.56543,10.27902,-6.445313,-0.04096985,sidetoside,
0.1098633,-6.803894,-41.35132,9.41987,-7.237854,0.1336861,sidetoside,
53.46069,12.92877,-90.73792,1.811857,-3.152771,0.4680252,sidetoside,
17.54761,6.060791,-35.34546,1.173077,-4.357605,0.2345467,sidetoside,
34.77173,22.50824,-1.846313,-0.9517765,-3.016968,-0.3560638,sidetoside,
11.88965,20.05157,-32.50427,-2.287016,-3.979797,-0.8300591,sidetoside,
-12.00562,24.42932,25.27771,-3.490934,-2.592468,-1.257133,sidetoside,
14.50806,33.50983,-39.19983,-6.283588,-3.852234,-2.155628,sidetoside,
-46.25244,-86.45172,126.4008,0,0,0,sidetoside,
105.8655,307.2617,-265.0055,-28.13081,-9.63562,-8.796921,sidetoside,
-88.95264,-237.2559,239.1479,-7.40201,-1.565857,-2.47057,sidetoside,
-1.043701,4.740906,10.69031,-8.308821,-1.461487,-2.824764,sidetoside,
-14.94751,-31.8512,13.82751,-9.627557,-1.57074,-3.669338,sidetoside,
-12.20093,-32.64008,11.91711,-9.38098,-1.448212,-3.849335,sidetoside,
3.326416,-49.646,11.65161,-7.933669,-1.478119,-4.449673,sidetoside,
7.952881,39.39056,-22.229,0,0,0,sidetoside,
-6.829834,-54.01917,25.41809,-7.644897,-1.671753,-4.829845,sidetoside,
11.1145,-34.06525,-1.751709,-7.698506,-6.040039,-10.36273,sidetoside,
-4.46167,-3.366089,-5.453491,-5.975194,-5.694885,-9.317923,sidetoside,
0.177002,91.4505,-18.21289,0,0,0,sidetoside,
-17.68799,-141.1072,1.913452,-0.3607756,-7.442017,-9.596682,sidetoside,
3.668213,63.5498,-15.35645,2.016943,-8.118591,-7.972651,sidetoside,
14.01978,77.55737,13.44299,0,0,0,sidetoside,
-42.68188,-35.16541,-22.19543,2.448386,-6.335449,-4.089775,sidetoside,
-1.300049,9.410095,-1.843262,2.890418,-6.247559,-2.651091,sidetoside,
-26.50146,2.383423,-7.473755,6.695759,-10.26428,1.283808,sidetoside,
-10.78491,4.475403,8.795166,5.590255,-7.980042,0.9296894,sidetoside,
81.26831,18.89648,22.71729,0,0,0,sidetoside,
-132.4463,6.097412,-3.933716,4.025755,-3.873444,0.4407978,sidetoside,
8.032227,8.666992,9.567261,3.702931,-3.108521,-1.478062,sidetoside,
124.4141,-14.7644,-5.633545,0,0,0,sidetoside,
-297.9858,58.11157,18.11523,8.388929,-5.415497,-10.49918,sidetoside,
180.835,-36.80267,-34.26208,3.032365,-1.327515,-5.951719,sidetoside,
-105.1392,-14.79492,-166.8304,5.216327,-0.4174805,-11.89877,sidetoside,
222.29,-6.513977,182.9773,0,0,0,sidetoside,
-185.0281,-7.30896,-217.2699,4.655461,0.03585815,-9.450226,sidetoside,
74.50562,-18.47534,-17.32483,2.528229,1.062469,-2.049332,sidetoside,
14.71558,-17.63,-46.2677,3.084216,1.577148,-1.872845,sidetoside,
22.08862,-13.51013,-9.674072,3.28867,1.899872,-1.489506,sidetoside,
-25.50659,-26.95465,-24.47205,3.884492,1.6008,-3.222065,sidetoside,
99.22485,83.87909,315.0085,0,0,0,sidetoside,
-219.6594,-161.3998,-563.5742,10.19772,2.235107,-11.84676,sidetoside,
44.74487,55.96313,194.3634,9.678197,0.9921265,-12.92523,sidetoside,
102.9846,66.65649,255.6366,4.329815,0.06759644,-4.537807,sidetoside,
-0.5065918,9.538269,77.04468,5.175028,-0.5726624,-2.92845,sidetoside,
30.88379,22.0871,30.20935,5.354042,0.03463745,0.07897377,sidetoside,
38.3667,24.19128,33.47473,4.910393,0.7081604,3.333867,sidetoside,
4.382324,7.713318,6.12793,2.857819,0.821228,3.391151,sidetoside,
8.624268,54.36707,65.34424,4.520836,2.410278,9.244986,sidetoside,
-9.014893,-12.04529,2.859497,2.502298,3.276062,7.590494,sidetoside,
-10.05249,27.35291,67.26074,1.740532,6.266785,10.45638,sidetoside,
-3.912354,-18.54858,-36.61804,0.2491665,4.783325,6.05207,sidetoside,
-7.336426,-23.16589,-63.29651,-2.452545,2.330933,-2.079148,sidetoside,
20.49561,-52.70996,-68.8324,0,0,0,sidetoside,
-37.20093,93.07556,121.5302,-10.02178,6.632385,-8.551388,sidetoside,
32.42798,-68.29529,-94.58008,-7.51483,4.584808,-4.416165,sidetoside,
13.64136,-18.53485,-30.08118,-6.616526,4.501801,-1.332388,sidetoside,
-1.043701,-1.470947,-6.887817,-6.706247,4.736328,-0.1639605,sidetoside,
2.209473,-17.74445,-231.192,-23.99917,21.71005,32.16639,sidetoside,
-1.812744,4.223633,91.90369,-15.61644,13.07693,20.05636,sidetoside,
45.59326,11.7218,26.58386,-10.6702,9.504089,22.30519,sidetoside,
-7.275391,-1.751709,18.6615,-9.351788,7.890015,18.81804,sidetoside,
-6.890869,-2.34375,-18.30139,-13.98691,11.72455,24.18711,sidetoside,
-15.93628,0.869751,45.17212,-9.42882,7.572021,15.43129,sidetoside,
3.753662,-0.004577637,34.375,3588.346,10.58472,10.08987,sidetoside,
-6.677246,0.5233765,15.73486,-8.922729,8.062744,6.729221,sidetoside,
-24.79858,-4.60968,38.47656,-11.82343,16.14594,-6.300716,sidetoside,
-10.55298,-1.686096,15.97595,-13.35663,19.75159,-10.59622,sidetoside,
17.41943,-5.487061,-2.34375,-8.227539,17.37732,-11.95259,sidetoside,
7.208252,1.925659,-13.40637,-2.240295,8.735046,-7.293224,sidetoside,
-9.783936,-3.323364,-5.505371,-0.4049683,8.139648,-5.542393,sidetoside,
-8.410645,-5.470276,-3.683472,1.031189,8.98407,-4.972687,sidetoside,
-23.0957,4.370117,6.515503,2.470398,4.644775,-0.6242752,sidetoside,
-30.82886,-6.739807,9.463501,4.671936,4.891357,1.500225,sidetoside,
-3.619385,4.074097,22.49451,9.40155,0.6057739,5.417747,sidetoside,
-8.483887,0.189209,20.89233,13.22327,-1.567383,8.166161,sidetoside,
-36.55396,-2.116394,41.81213,16.45691,-2.796631,9.078674,sidetoside,
10.18066,12.1521,-4.006958,-3590.005,-3.447571,3.825645,sidetoside,
-14.84985,-1.353455,37.92725,12.97716,-4.489441,4.205818,sidetoside,
46.36841,2.081299,-26.51978,9.674546,-3.455505,2.341518,sidetoside,
2.746582,0.1190186,-3.952026,9.11756,-3.21228,2.039642,sidetoside,
-45.88623,-7.720947,90.86914,14.80485,-5.506287,1.642265,sidetoside,
48.87695,6.518555,-68.90869,10.34222,-4.253235,0.5757904,sidetoside,
30.24902,8.477783,30.40771,16.05957,-8.412476,-1.081848,sidetoside,
-9.771729,-0.3845215,33.58765,20.46991,-11.29059,-2.090816,sidetoside,
42.43774,-10.89325,-198.7488,4.745188,-4.704895,-1.039562,sidetoside,
7.897949,-3.399658,-13.47656,6.390228,-6.954346,-1.398754,sidetoside,
31.14624,8.009338,-40.94238,1.995354,-4.734497,0.01945496,sidetoside,
-20.99609,2.680969,32.77283,0.9037209,-2.169189,0.001049042,sidetoside,
118.6462,5.833435,-147.403,1.144228,-9.837036,1.307793,sidetoside,
-48.35205,3.291321,71.01746,-0.6015015,-4.807434,1.168995,sidetoside,
100.2441,-3.321838,-118.7836,-5.914907,-9.497375,-1.25349,sidetoside,
25.01831,-3.390503,-24.60938,-7.866745,-10.49316,-2.089291,sidetoside,
-50.78125,6.185913,91.00647,-6.925573,-7.191467,-5.337372,sidetoside,
-61.02905,2.325439,78.68958,-4.951668,-3.945313,-6.016121,sidetoside,
19.18945,4.330444,5.316162,-7.323928,-5.257568,-10.10265,sidetoside,
-55.06592,-4.356384,48.04077,-5.079408,-3.292236,-7.746696,sidetoside,
37.25586,1.437378,3.790283,-6.920214,-4.501038,-10.43157,sidetoside,
-24.26147,-5.241394,15.98206,-4.609036,-3.021851,-6.875963,sidetoside,
54.87061,3.445435,24.52393,-7.436857,-7.182312,-7.567749,sidetoside,
-25.76904,-4.586792,16.41541,-5.794325,-7.286682,-3.254499,sidetoside,
-3.643799,-6.658936,1.257324,-5.00906,-7.1698,-1.903715,sidetoside,
-7.830811,-5.895996,0.3387451,-1.352811,-6.848297,3.96409,sidetoside,
-41.37573,2.319336,-10.52856,-0.6751251,-4.520111,2.630463,sidetoside,
-16.90063,-4.885864,23.68164,0.07935524,-6.452332,3.762255,sidetoside,
-14.27612,2.090454,-11.17249,0.1424313,-4.717407,2.514181,sidetoside,
-27.94189,-14.78882,45.82214,1.108427,-7.143402,1.439152,sidetoside,
-2.22168,8.699036,-13.85498,0.9890938,-5.374451,0.1136398,sidetoside,
-41.13159,-1.075745,175.1038,3.988476,-13.52402,-8.365641,sidetoside,
11.38916,1.994324,-73.50464,2.68249,-9.444275,-6.039124,sidetoside,
-42.60254,4.075623,-83.09631,1.896901,-4.51355,-6.584082,sidetoside,
-42.42554,-4.049683,42.28821,2.823434,-6.720123,-10.00381,sidetoside,
26.35498,28.17383,-66.68396,1.974797,-4.107819,-7.391987,sidetoside,
-2.270508,-0.9719849,0.994873,1.997061,-4.173737,-7.53026,sidetoside,
-49.87183,28.91083,-29.02527,2.472773,-4.945831,-9.292603,sidetoside,
44.2627,-10.35614,-19.76318,1.64856,-3.274994,-6.226397,sidetoside,
-82.8064,-19.15283,-163.3057,1.876917,-4.365997,-6.817112,sidetoside,
-104.6082,-5.65033,-122.4426,2.611208,-6.531677,-9.760609,sidetoside,
161.792,-25.95367,53.48511,0.442853,-1.0849,-3.605165,sidetoside,
-39.99634,-19.65179,-121.6125,0.1481628,-0.3552246,-4.28225,sidetoside,
77.70386,-8.734131,93.25256,-0.1108646,0.5361938,-4.499407,sidetoside,
-9.515381,-17.12952,-49.33472,-0.2078962,0.904541,-5.889726,sidetoside,
4.699707,6.175232,29.35486,-0.163188,1.091461,-6.441946,sidetoside,
-46.1792,-22.84851,-100.6134,-0.1765156,1.950531,-10.723,sidetoside,
79.88892,44.89899,184.4635,0.8588076,2.728271,-8.209848,sidetoside,
25.28076,15.21759,49.96338,1.718044,3.968201,-9.256339,sidetoside,
28.10059,25.62408,82.97729,2.696309,5.24353,-5.76655,sidetoside,
50.57983,32.78656,153.183,1.965003,3.041382,3.70519,sidetoside,
46.55151,30.73578,101.1658,2.958212,5.283508,8.370058,sidetoside,
-1.275635,-8.430481,-15.84778,1.970329,4.350128,8.761334,sidetoside,
1.965332,0.3738403,5.575562,1.92318,4.502716,9.051497,sidetoside,
61.95679,18.85681,98.90747,1.502695,8.389893,16.89647,sidetoside,
-69.14673,-30.70526,-106.3263,-0.07513046,6.32843,10.80545,sidetoside,
-63.85498,-27.74811,-101.8524,-1.485481,4.451752,5.120869,sidetoside,
55.896,62.30469,285.8368,-6.970162,18.88519,20.5922,sidetoside,
-74.07837,-58.84094,-328.4637,-3.844643,5.547943,0.7510376,sidetoside,
-3.778076,6.488037,16.33911,-5.299129,7.619934,0.9886742,sidetoside,
-33.26416,-14.68201,-22.70203,-5.01215,7.315216,1.286545,sidetoside,
2.545166,-1.794434,-2.587891,-4.667406,6.720123,1.092443,sidetoside,
-0.9399414,2.069092,13.76038,-6.806927,10.13977,5.850229,sidetoside,
10.10132,-4.855347,-12.52441,-5.276761,7.683716,4.924459,sidetoside,
-1.434326,4.724121,3.729248,-9.686623,12.88269,17.42784,sidetoside,
-21.59424,12.86316,37.55188,-21.33725,25.26947,38.84394,sidetoside,
40.66162,-23.0072,-75.97046,-4.40074,4.714355,8.444786,sidetoside,
-5.682373,5.259705,-5.801392,-9.176134,9.391785,18.07978,sidetoside,
6.585693,-3.369141,-17.77344,3592.081,8.016663,13.24989,sidetoside,
5.36499,-4.832458,4.333496,-3.471069,3.528748,5.0387,sidetoside,
-7.250977,0.9292603,-13.14087,-7.3349,8.079529,8.192768,sidetoside,
-13.68408,-3.659058,10.72083,-6.021423,8.407898,1.046543,sidetoside,
-8.740234,-3.981018,14.28528,-5.47821,10.34729,-5.209637,sidetoside,
-12.03003,-5.227661,16.65039,-4.674683,12.53052,-12.37211,sidetoside,
-1.116943,0.6256104,1.77002,-3.460999,10.8551,-10.71671,sidetoside,
-13.83057,6.219482,9.365845,0.9017944,7.015076,-6.560154,sidetoside,
20.47729,0.5081177,-10.49805,1.135864,3.830872,-2.950001,sidetoside,
-22.86987,-2.62146,1.596069,4.118652,3.422546,0.4627037,sidetoside,
16.80908,1.026917,-3.482056,3.237305,1.928711,0.9507751,sidetoside,
-33.77686,-3.668213,14.88037,7.464905,0.1800537,5.313301,sidetoside,
11.30981,2.200317,-3.787231,6.794128,-0.4885864,3.831291,sidetoside,
-118.7683,-0.5615234,44.2688,-3578.202,-5.450439,6.189766,sidetoside,
46.24634,2.252197,-4.782104,16.21232,-3.985596,3.38892,sidetoside,
49.39575,-4.159546,12.58545,9.314544,-3.074341,-2.784977,sidetoside,
-6.097412,-0.03509521,5.673218,9.918089,-3.270874,-3.063965,sidetoside,
-30.3833,-11.65314,85.29968,16.06569,-6.442566,-8.575191,sidetoside,
54.05273,7.579041,-63.35449,9.481936,-4.006653,-5.629101,sidetoside,
-21.55762,-6.178284,29.35181,9.707727,-5.138245,-5.387344,sidetoside,
-42.0166,-8.886719,61.33118,13.41754,-7.501526,-7.61898,sidetoside,
1.861572,21.85059,12.323,12.28134,-10.22888,0.2539063,sidetoside,
-7.836914,1.303101,13.34534,12.70212,-10.99121,0.4847527,sidetoside,
43.31665,0.5310059,-93.59436,8.170967,-9.571228,4.632721,sidetoside,
67.89551,1.905823,-106.6406,2.129602,-4.370422,4.714603,sidetoside,
47.23511,5.502319,-58.49304,0.4755306,-5.297241,5.413094,sidetoside,
16.65039,0.9765625,-13.1134,-0.5727291,-3.563538,3.529816,sidetoside,
24.53003,0.6317139,-38.46741,-2.004395,-3.575134,2.049885,sidetoside,
43.13354,1.066589,-67.70935,-4.392128,-4.028015,0.1564217,sidetoside,
47.83936,-10.11658,-10.86426,-7.086506,-2.835388,-4.542236,sidetoside,
149.8535,-13.44299,-136.2305,-14.63779,-4.001465,-11.39801,sidetoside,
-124.9695,11.24573,151.6235,-8.791132,-1.399231,-6.741657,sidetoside,
-52.53906,10.60944,87.93945,-6.375093,0.4226685,-4.855499,sidetoside,
40.59448,-0.3417969,-19.25964,-9.396124,0.9957886,-6.744528,sidetoside,
-130.2063,-5.082703,70.27588,-2.532296,0.4864502,-1.519222,sidetoside,
129.071,-5.026245,-52.81067,-11.92698,2.403259,-7.022839,sidetoside,
-66.04004,-3.504944,42.58118,-5.376186,1.289063,-2.680912,sidetoside,
16.58936,-2.337646,-4.241943,-6.277852,1.444092,-3.181295,sidetoside,
94.47632,-4.801941,-30.43518,-10.07692,-0.6088257,-5.53091,sidetoside,
-63.5437,-0.6500244,19.01245,-6.990464,-0.3637695,-3.902102,sidetoside,
-11.68823,-3.781128,64.20288,-2.601416,-3.582153,-1.909704,sidetoside,
-44.03076,6.524658,-6.188965,-1.644793,-2.450256,-1.221495,sidetoside,
-39.08081,4.159546,49.28894,-0.9815693,-3.47229,-0.9938908,sidetoside,
24.62158,-5.078125,50.4364,-1.534488,-5.769958,-1.620827,sidetoside,
-42.60254,11.57837,-4.949951,-0.6112027,-3.884888,-1.517372,sidetoside,
-0.6774902,0.03967285,-2.853394,-0.6162524,-3.780212,-1.473942,sidetoside,
-10.79712,14.73694,138.559,-0.9490108,-7.234192,-7.117176,sidetoside,
-7.8125,0.6378174,17.91992,-0.9793019,-7.579041,-8.597126,sidetoside,
-0.08544922,-5.348206,-183.9478,-0.3501487,-2.896118,-4.889946,sidetoside,
-0.4638672,-2.017212,-33.91418,-0.2264023,-2.011719,-4.140253,sidetoside,
-9.387207,6.428528,-27.82898,-0.1080441,-1.460571,-3.040581,sidetoside,
-9.985352,12.2467,-18.91174,-0.02776623,-1.597595,-3.376808,sidetoside,
5.187988,-4.348755,-12.51221,0.1531506,-0.6274414,-1.172857,sidetoside,
1.257324,13.63373,-22.00623,0.4749322,-0.2981567,-0.203619,sidetoside,
9.747314,-15.53345,-29.84314,1.41315,1.096191,1.854868,sidetoside,
15.25269,-0.5889893,-62.51526,3.113165,2.912598,4.604082,sidetoside,
-20.67871,-9.794617,30.9845,2.22084,1.899109,2.376852,sidetoside,
