r_shoulder_JNTa_x,r_shoulder_JNTa_y,r_shoulder_JNTa_z,r_shoulder_JNTw_x,r_shoulder_JNTw_y,r_shoulder_JNTw_z,
0.05665347,0.1722336,-0.1202583,5.584469,2.693344,1.622097,
0.05002692,0.2187252,-0.1748323,1.120224,1.487187,2.290146,
-0.008855388,0.05725622,-0.03837347,0.05850792,1.374566,2.975698,
-0.02176352,0.09411573,-0.05680323,-1.429071,0.9439415,3.331318,
-0.03659055,0.07346869,-0.04845858,-2.657785,1.065737,4.722848,
-0.1176197,0.1018763,-0.01621246,-3.29237,0.3250945,3.817534,
-0.1004919,0.1388431,-0.03547668,-4.91869,0.2255237,4.903088,
-0.589288,0.444746,0.08217096,-9.328661,-1.16486,4.636097,
-0.1450554,-0.4074931,0.2523899,-10.10509,-1.357394,4.966488,
0.5455759,-0.4580736,-0.1922607,-2.642198,-1.488121,0.6415701,
-0.09448081,-0.1366735,0.07096529,-3.39294,-1.983456,0.8006287,
0.182664,-0.04353523,0.2589345,0.0797081,-1.878768,1.621428,
0.04938245,-0.09346008,0.01735687,0.31425,-1.744841,1.568427,
0.1558758,0.04857779,0.1005054,3.236995,3597.797,2.110171,
0.01996383,-0.08413792,0.05759001,3.776693,-2.447205,2.300425,
-0.1323335,-0.4463911,0.5987883,16.51103,-4.842529,5.399947,
0.007419288,-0.2994657,-0.06502867,19.86141,-5.059204,5.310593,
0.08216947,0.5067587,-0.2368927,13.42271,-2.745667,1.816092,
0.02222508,0.1398683,0.006461143,12.87167,-2.205811,0.6650639,
0.05353615,-0.02064705,0.02223253,13.52422,-2.194214,-0.1620674,
0.05702078,-0.02958775,0.03505945,14.40193,-2.23938,-1.030607,
0.01617223,0.100863,-0.2447486,10.71289,-0.9909058,-0.8032131,
0.02315268,-0.1150012,0.05759001,12.50093,-0.03295898,-0.833683,
-0.03117025,-0.09694099,-0.0592351,12.65074,1.45813,-0.1417351,
-0.04498437,0.04472733,-0.1809239,10.08274,2.723083,0.6766748,
-0.02823398,0.005567074,-0.05354881,8.991318,3.303223,1.036367,
-0.02922863,0.5484223,-0.4590869,-0.9869385,1.76239,0.9224463,
0.000488013,0.07120371,-0.07853508,-2.365437,1.670837,0.8003139,
0.03553033,0.1415133,-0.0906229,-4.184628,0.7086182,0.1927948,
-0.03995746,0.2393126,-0.3579378,-9.935284,1.502075,0.5553627,
0.0446327,0.0546813,-0.005888939,-10.1886,1.187744,0.9655762,
0.01443774,0.1498103,-0.2100587,-13.44696,1.242065,1.58433,
0.04957989,0.5895138,-0.8227944,-26.2152,1.299744,4.508829,
0.07399619,-0.2027631,0.06247759,-25.15774,1.265259,4.021349,
-0.04211813,-0.5140781,1.011372,-8.52891,-0.4968262,1.108713,
0.01607388,0.04419088,-0.07964373,-9.887714,-0.5703735,1.278944,
-0.07040948,-0.5278349,0.6646276,0,0,0,
0,0,0,0,0,0,
0.6128341,2.506387,-1.679838,-29.23867,-5.013123,-4.470673,
-0.6128341,-2.506387,1.679838,0,0,0,
0,0,0,0,0,0,
1.740583,1.187837,-0.7444859,-8.076181,-8.987427,-31.24315,
-1.325197,-1.347506,0.665319,2.322989,-1.688538,-7.879729,
-0.1211777,-0.1429319,0.1464486,4.121885,-1.055908,-6.238031,
-0.1532815,0.05536079,-0.007545948,3.543062,-0.4907227,-3.325582,
-0.03202073,-0.1024723,0.02945662,5.823755,-0.3326416,-3.193748,
-0.02714992,0.03172159,0.01429319,5.043364,-0.1953125,-2.375813,
-0.02670512,-0.06599426,0.0567317,7.224913,0.1727295,-1.539848,
0.0321798,0.09800196,0.009727478,5.502424,0.01037598,-0.2903295,
0.05781054,0.07772446,0.03385544,4.796906,-0.2005005,1.182313,
-0.006158277,0.09533167,-0.07369518,2.964172,0.1437378,2.340305,
-0.08232221,0.2360702,-0.2180457,-1.937351,0.6265259,2.816558,
-0.02215542,0.08786917,-0.01138449,-3.174677,0.9124756,3.660626,
-0.05694404,0.05553961,0.03501177,-3.905334,0.9921265,3.461432,
-0.05241632,0.104332,-0.01965761,-5.340481,1.2677,4.523797,
-0.1036275,0.01542568,0.007653236,-4.809008,0.9619141,3.690205,
-0.1567971,0.07981062,0.09019375,-6.320009,1.118164,4.976315,
-0.5161911,-0.07432699,0.2269387,-7.188263,0.6668091,6.458979,
-0.2076797,-0.5526662,-0.3276229,-8.919792,0.7559204,8.110042,
0.7252198,-0.01229048,0.2421141,-0.3156471,-0.07324219,2.011013,
-0.1860287,-0.2960443,0.1371622,-0.5024481,-0.1135254,3.232522,
0.3030568,0.05655289,0.07138252,2.882862,-0.5508423,1.149645,
0.03912002,-0.0754118,0.01834631,3.09526,-0.5871582,1.020555,
0.09506643,0.1196265,0.003278255,5.888948,-0.5877686,0.2929688,
-0.008434057,-0.2046943,-0.2925158,6.955147,-0.6945801,0.2327538,
-0.06104708,-0.1265764,0.5153179,14.87241,-0.3884888,0.7400703,
-0.04899651,-0.4746079,0.396812,22.23016,-0.4476929,0.9164333,
0.0837788,0.4299521,-0.2958059,14.33213,0.8303833,1.165628,
0.04398897,0.3034592,-0.2477407,8.945618,1.028137,1.024885,
-0.01900792,-0.1255035,0.1384974,11.46122,2.139893,1.652174,
0.02003536,0.140667,-0.1446962,8.593178,2.134399,1.486883,
-0.0005856156,-0.002872944,-0.002360344,8.508396,2.495422,1.623621,
0.01440048,0.0869751,-0.09406805,6.722374,2.38739,1.445866,
0.01419783,0.1333714,-0.1597881,3.926201,2.522278,1.873055,
0.01707897,0.1337171,-0.1612067,1.171036,2.995911,2.578945,
0.006713718,0.1632094,-0.173223,-1.81118,2.116394,1.965332,
0.01124069,0.1748085,-0.1739979,-4.907398,0.1226807,0.3771973,
0.009975582,0.02412796,-0.03764629,-5.457306,-0.03540039,0.1041603,
0.07282943,0.1836658,-0.2387404,-9.054127,-0.7937622,-1.231461,
0.03434718,0.08847713,-0.1209974,-10.84768,-0.9884644,-1.792326,
0.08452982,-0.06296635,0.1472235,-8.555021,-0.9933472,-2.663479,
0.1188919,0.2791882,-0.3010035,-13.2025,-1.433105,-4.193163,
0.3148094,0.8906603,-0.3414392,-19.3311,-2.015686,-7.547598,
-0.01508743,-0.4768491,0.293684,-16.93738,-1.521301,-6.576529,
-0.3170289,-0.361836,0.7702112,-7.328005,-0.2285767,-3.432245,
-0.05985051,-0.3691912,-0.3325701,-5.77054,-0.1010132,-2.835226,
-0.03911555,-0.158596,0.2804399,-2.695627,0.9054565,-2.838426,
0.01030192,-0.0357151,0.03261566,-2.863131,0.97229,-3.061266,
0.08419789,-0.09148121,0.07559061,-1.275816,1.517639,-4.67452,
-0.06208457,-0.093472,0.06532669,-0.7251072,1.237793,-3.780847,
0.2285022,-0.210619,-0.1385689,1.079588,3.298035,-8.353949,
0.2553101,-0.4498124,-0.33288,2.368984,-3595.262,-11.63927,
-0.1737721,0.03660917,0.2935171,2.113533,3.628541,-9.325161,
-0.4033014,0.4174113,0.1703978,0.6178856,0.9585977,-2.607005,
0.241394,-0.1479983,0.002598763,1.106558,1.992022,-7.025108,
-0.1784615,0.211215,0.03893375,0.01173973,0.467881,-3.540864,
0.02538525,0.03429651,0.007379055,-0.4396343,-0.009199381,-3.741738,
0.0352338,0.1793623,0.02135038,-2.42919,-2.213989,-3.207392,
-0.1752034,0.1633763,0.006461143,-4.464235,-3.726956,-0.6210417,
-0.1404233,0.1399398,0.06124973,-6.922426,3594.346,1.815732,
-0.1147296,0.01198053,0.04667044,-8.918409,-7.140808,3.705973,
-0.1498524,-0.3238201,-0.2368212,-4.304605,-3.057861,4.101513,
0.04429929,-0.1320004,-0.2177238,-3.64975,-2.694702,3.734301,
-0.1645934,-0.08813143,-0.04515648,-3.631692,-3.370972,5.649955,
0.04392006,-0.06251335,0.07745028,-3.145089,-3.066101,5.174484,
-0.02308115,-0.1109719,0.148344,-1.540337,-2.893982,5.648036,
0.09083189,-0.06531477,0.1609445,-0.03154278,-2.554626,4.381521,
-0.03149398,-0.4320145,0.4250288,6.021509,-3.825378,3.648448,
0.08575395,-0.2176166,-0.3121734,4.645648,-2.88147,2.697687,
0.1510743,0.4800081,0.2837896,7.455511,-0.3738403,0.5928469,
0.04965886,0.1552701,-0.07959604,5.917439,-0.02838135,0.2321005,
-0.05174279,-0.04928112,0.26021,10.30614,0.7119751,0.8176804,
-0.01089275,-0.01049042,0.1085997,12.23796,1.196899,1.16724,
-0.003364682,0.09427071,-0.06136894,11.36023,1.40686,1.780467,
0.005124882,-0.004899502,0.0005483627,11.40177,1.533813,1.950736,
-0.2547093,-0.2035737,0.4235148,19.70318,4.829712,6.063042,
-0.2010312,-0.2210975,0.3405571,26.20207,8.061523,9.85219,
0.1475617,0.3004551,-0.6326079,14.68744,5.947266,7.546945,
0.0440523,0.1796961,-0.3287911,8.652306,4.872437,6.551981,
0.1916483,0.1666188,-0.2057791,4.590321,3.164978,4.303608,
0.01032203,0.08587837,0.0275135,4.602509,-3595.944,5.591469,
0.1359038,-0.02549887,-0.2287269,1.463947,2.015476,2.597809,
0.1097977,-0.0878334,-0.2808928,-1.235371,2.334024,2.355566,
0.06441548,0.237155,-0.1336336,-4.371395,0.5005902,-0.1967621,
0.2603084,0.6183267,-0.7710099,-16.51949,-2.229431,-5.346975,
-0.1509815,-0.1648188,0.2105951,-13.50939,-1.793048,-3.920059,
-0.1527652,-0.199616,0.3647447,-8.586054,-1.317413,-1.983232,
0.01138747,0.01423359,-0.05493164,-9.441795,-1.40708,-2.146826,
0.0235118,0.2803326,-0.3674626,-15.25044,3598.138,-2.450609,
-0.02109557,-0.2856255,0.3840804,-9.032211,-1.184387,-1.56435,
0.1113586,0.2487302,-0.2171636,-10.99249,-2.242126,-2.949424,
0.05627424,-0.0146389,0.1095533,-9.786568,-2.391968,-3.473816,
0.3702678,0.4280686,0.01183748,-10.802,-4.586487,-8.002353,
0.01587495,-0.3603458,0.01856089,-11.05851,-4.532471,-7.864757,
0.005099177,-0.366056,0.04800558,-8.065271,-4.325867,-9.495835,
-0.3029883,-0.2464652,0.4699111,-3.400822,-2.272949,-5.708551,
-0.2885427,-0.05156994,0.1541972,-0.5189419,-0.4055786,-1.924853,
0.1555908,-0.2213836,-0.3766894,-1.793032,-1.357117,-6.546562,
-0.08964129,-0.07346869,0.2340913,0.1045179,-0.06561279,-4.141932,
-0.06598346,0.1074553,0.1016736,0.2669144,0.1068115,-1.866031,
0.1778711,-0.3127217,0.1538157,2.278037,0.6533813,-4.620702,
-0.004028529,0.05688667,0.09425879,2.503681,0.6613159,-3.209136,
-0.117426,0.1991987,-0.08244514,1.236362,0.383606,-1.334285,
-0.06878152,0.1775503,0.1417875,1.329484,1.159668,1.292919,
-0.07158145,0.0862956,-0.2006173,0.241394,0.4568481,1.677253,
-0.1058005,0.1370311,0.01125336,-0.05787849,0.7754517,4.762001,
0.094698,-0.1256466,-0.06171465,-0.03911972,0.2713013,1.592546,
-0.1491524,0.3159046,0.007414818,-1.274967,2.124939,8.197575,
0.01514852,0.03128052,0.06545782,-1.748257,0.8322144,7.555714,
-0.04132204,0.09864569,0.2648711,-3.10071,-0.5197144,10.33568,
0.01214109,-0.293541,0.02287626,-2.068257,-0.4119873,7.480469,
0.06397553,-0.1819611,-0.4547834,-0.1714468,-0.1663208,1.486163,
-0.2836991,-0.0144124,-0.06271601,-0.2756691,-0.3778076,4.456377,
-0.1790904,-0.06215572,0.1953363,1.945095,0.8224487,4.591761,
0.1723908,-0.08083582,0.04605055,1.618013,0.5819702,3.503866,
-0.05252212,-0.04217625,0.3325105,3.92406,0.2127075,5.131826,
-0.2869811,-0.3752708,0.4071593,7.911434,0.3552246,8.827744,
0.1867063,-0.3170967,0.4320741,17.39073,0.04394531,11.04038,
0.06133988,-0.5148292,-0.3609419,19.10649,0.1824951,11.19739,
0.5072184,0.8789063,-0.3545523,11.23919,0.541687,1.133661,
0.008416176,0.04879236,-0.08660555,9.405851,0.4211426,0.9097099,
0.0602372,-0.01664162,0.1845241,12.12133,0.3210449,-0.8964443,
0.02726987,-0.001382828,0.02322197,12.36365,0.2282715,-1.541309,
-0.01488328,-0.02301931,-0.02398491,12.29277,0.7992554,-1.795301,
-0.01770929,0.1245856,-0.1984477,8.756428,0.7626343,-1.371183,
0.01579747,-0.3867507,0.4033804,16.77019,2.08374,-2.919683,
-0.03951862,0.00641346,-0.08611679,15.55216,2.451172,-2.989616,
-0.03248155,0.08199215,-0.1452327,12.5955,2.224121,-2.972612,
-0.09273142,0.2662539,-0.3894448,4.476719,1.660156,-2.959747,
0.09536743,0.3377914,-0.2303123,0.1322746,0.8044434,-1.385107,
0.04259944,0.1237392,-0.09099245,-1.66996,0.8554077,-1.417046,
-0.02248138,0.05457401,-0.1961946,-5.065517,0.9725952,-0.8959198,
-0.03160983,-0.002980232,-0.08254051,-6.261272,0.6314087,0.08553505,
0.01389384,-0.007212162,0.0698328,-4.896488,0.3811646,0.1337814,
0.09071156,0.8174777,-1.486063,-29.19065,0.6469727,1.913595,
-0.01526251,-0.2343416,0.3054142,-23.43769,0.2420044,0.5486679,
0.02976581,-0.3594398,0.8199334,-9.873066,-0.3759766,-1.100225,
0.0791721,0.2300978,-0.430119,-16.40493,-0.7540894,-2.250185,
-0.01863092,-0.04601479,0.2783298,-12.19715,-1.110535,-2.759981,
-0.01408905,-0.03635883,0.07628202,-10.57981,-0.916748,-2.488651,
-0.008774549,0.1122594,0.006747246,-9.102697,-0.7696533,-2.431688,
-0.03001615,-0.191009,0.197053,-6.627169,-0.5508423,-1.788807,
0.4299074,1.101124,-0.2358198,-6.798372,-1.057129,-5.135026,
0.1833156,-0.2430201,0.1136184,-7.440205,-1.150208,-5.829344,
0.2161711,-0.7011533,0.4956245,-1.369429,-1.794739,-8.298817,
-0.3149524,-0.3931046,0.1747489,0.3937817,-1.269531,-5.721736,
-0.1333129,-0.1913071,0.07431507,1.965685,-0.9710693,-6.029053,
0.1692861,-0.2870083,-0.2784371,2.948303,-1.288757,-8.329816,
-0.3040347,-0.03303289,0.2097964,3.822737,-0.8837891,-6.273222,
-0.08649416,-0.01004934,0.07177591,3.763351,-0.7150269,-5.349071,
-0.2581615,0.08672476,0.1580477,6.006842,1.488342,-0.9460878,
-0.1183767,0.03098249,0.0810504,7.187338,2.645264,1.303089,
-7.82311E-06,0.104928,-0.007963181,5.600662,2.640686,2.404926,
-0.1060031,0.3470182,0.1090288,3.284922,3.938904,7.217424,
0.09752549,-0.0174284,-0.3013015,0.9547329,1.815186,4.393411,
0.01318008,0.0231266,-0.05735159,0.3799057,1.441345,4.213305,
-0.1115173,0.1488209,0.08471012,-0.2113914,-3599.036,5.517235,
-0.005279481,-0.08889437,0.01456738,-0.7863617,-0.3502146,3.387566,
-0.298981,0.09007454,0.2819061,-1.658316,3598.454,3.913569,
-0.1218539,-0.3329873,-0.1042843,-1.978779,-2.333374,2.715464,
-0.05732067,-0.2910137,-0.1267552,-2.091808,-2.637024,3.076339,
0.3014557,-0.009119511,-0.05515814,0.4305077,-1.372681,1.517272,
0.1875963,0.05533695,-0.07849932,0.236702,-0.7366943,0.8153248,
-0.04288591,-0.3934383,0.3496528,3.346119,-1.253662,2.030516,
0.1641661,0.2667904,-0.420332,1.370726,-0.4998779,0.811367,
-0.05559847,-0.3395319,-0.001323223,5.158043,-1.465149,2.265162,
0.03921986,0.04247427,0.03858805,4.556122,-1.265564,1.929255,
-0.2376199,-0.5318284,1.07584,20.42593,-1.545105,7.865667,
0.2744578,0.8638382,-0.848937,5.125771,-0.3103638,1.97154,
-0.1075275,-0.6444216,0.8042812,18.63572,-0.3231812,5.777445,
0.1349278,0.6075025,-0.6358862,8.106327,0.2377319,1.891794,
0.02787709,-0.1558661,0.257206,12.56498,1.05072,1.499233,
0.01839995,0.1966476,-0.2945781,7.535305,0.8004761,0.6171131,
-0.002194941,0.106287,-0.1704216,4.735508,0.7104492,0.01473427,
-0.01417547,-0.2744913,0.3572941,11.39755,2.090454,-0.5877495,
-0.1806647,0.3004909,-0.4273653,3.835182,2.479858,0.7975101,
-0.2159446,-0.1021147,0.07603168,5.272961,4.404907,1.68025,
0.205946,0.1318336,-0.3620863,-0.3495979,2.361755,1.69507,
0.09369329,0.06728172,-0.2216935,-3.556271,-3598.373,1.965561,
0.07009804,0.2318025,-0.05793571,-4.745445,0.6532881,0.71208,
0.02253577,0.185287,-0.2070785,-7.413063,0.3535424,0.2761459,
0.1361147,0.03626347,-0.05592108,-9.443779,-0.1496054,-0.9124184,
0.07927418,-0.04844666,0.1040459,-9.065094,-0.4829088,-1.65452,
0.2169684,0.4514933,-0.5550504,-18.00039,3598.011,-4.756975,
0.1737773,0.3033876,-0.3920555,-24.18902,-3.311462,-7.441788,
-0.09788126,-0.193131,0.1864791,-20.89598,-2.557373,-5.99164,
-0.2632521,-0.2184391,0.564146,-10.44408,-1.811523,-3.037167,
0.02167001,0.004434586,0.005483627,-11.15491,-1.899414,-3.106484,
-0.1212399,0.03694296,0.3760576,-8.06386,-1.487427,-2.047639,
0.02896972,-0.09601116,-0.1188517,-9.413195,-1.818848,-2.391505,
-0.1087755,-0.2911329,0.09541512,-5.690126,-1.625366,-2.233148,
0.02679303,-0.0764966,0.1073718,-4.442024,-1.899109,-2.760181,
0.1125198,-0.08797646,0.2652049,-0.5625963,-3.495789,-5.988951,
-0.09022318,-0.2094865,-0.0967741,-0.3364038,-1.491699,-2.555737,
0.1720522,-0.3083706,-0.3243685,2.248774,-2.521667,-5.727077,
-0.0876531,0.06536245,0.2704859,2.66861,-1.057739,-3.215761,
0.02980642,-0.05078316,-0.03217459,4.239969,-0.8395386,-3.690672,
-0.03888458,0.02212524,0.03587008,4.034538,-0.5645752,-3.073778,
-0.08681081,0.1401901,0.1365781,2.610016,-0.1016235,-1.579509,
0.06468296,-0.1238942,0.278008,7.27747,0.7055664,-2.876568,
-0.1420747,0.310266,-0.1277447,3.846464,2.628174,1.988621,
-0.01725778,0.03240108,0.0001192093,3.721991,3.110657,2.794924,
0.0410784,0.1848698,-0.101018,0.5809784,3.699036,4.318762,
-0.01468547,-0.1546144,-0.05345345,-0.4910088,0.8657837,1.162968,
0.04333518,0.3826499,0.133872,-3.273134,3.762817,5.769501,
-0.05242378,-0.10221,0.1629591,-3.108749,1.862793,3.81803,
-0.09285994,0.1006126,0.04162788,-4.939461,2.301636,5.457802,
0.02457127,-0.3327847,-0.2565145,-1.617136,0.5575562,1.627369,
-0.3623303,0.1533031,0.07189512,-6.017666,1.459045,6.1338,
-0.157794,-0.400281,-0.3213882,-3.902483,-0.05737305,4.27434,
-0.009004772,-0.2562046,0.2142429,-3.37162,-0.050354,4.208913,
0.3239065,0.127852,0.4958749,1.900415,0.05493164,1.290102,
0.03009513,-0.06976128,0.01375675,2.392912,-0.01647949,1.301193,
0.03656,-0.1053572,0.2173305,6.644764,-0.5368042,1.85997,
0.1304805,0.2436876,-0.4814267,2.469931,-0.1977539,0.6843853,
-0.1603708,-0.5192876,0.5980968,13.21692,-0.3161621,3.952332,
0.1606256,0.4405975,-0.6447673,4.531775,-0.06713867,1.360607,
-0.082618,-0.3775239,0.4394889,14.15468,0.7598877,3.651466,
-0.1785241,-1.375532,1.345634,41.73515,3.503113,10.27019,
0.3294609,1.558805,-1.478732,10.29459,1.641541,0.8719254,
0.004826486,-0.1193047,0.1111269,12.36763,-3597.965,1.129827,
0.001233816,0.3878713,-0.443542,4.004135,0.5748063,0.000333786,
0.01764521,-0.3690958,0.4316568,12.23274,1.514621,-1.024857,
-0.02616644,0.0649333,-0.1006126,10.41456,1.373792,-0.8607578,
-0.09279475,0.0442028,-0.07052422,9.301929,1.475345,-0.8725548,
0.09570271,0.4427433,-0.4722714,0,0,0,
-0.4697405,-0.3469944,0.428617,8.120461,4.984811,3.618345,
0.2441809,0.3606558,-0.4616857,-0.5588531,2.598658,2.930565,
0.1835652,0.3008127,-0.5622864,-10.0247,1.755867,3.48753,
0.05642548,-0.0177145,0.1249433,-8.242264,0.1938927,0.9180069,
0.0273861,0.1061201,-0.1446366,-10.86561,-0.3346562,0.2423668,
0.01859441,0.08722544,-0.1230001,-13.14777,-1.213871,-0.9153175,
0.02280325,0.06576777,-0.1074195,-15.13439,-2.118535,-2.144756,
0.08348301,0.402987,-0.4225135,-21.69603,-3.878179,-4.981871,
0.08064285,0.2529979,-0.3651619,-27.86096,-5.178742,-6.997375,
-0.2473406,-1.211858,1.633143,0,0,0,
0,0,0,0,0,0,
0.4750855,2.046418,-1.737952,-33.21615,3593.421,-10.40984,
-0.240054,-1.305735,1.39513,-8.256636,-2.10022,-3.991594,
0.2331987,0.1028776,-0.736475,-11.0419,-3.345642,-6.835165,
-0.2145551,-0.5813599,0.7916093,-3.120089,-1.246338,-4.119787,
0.06217398,-0.04811287,-0.002229214,-3.634191,-1.47583,-5.086432,
-0.1940876,-0.1198888,0.2263665,2.169728,-0.4052734,-5.182295,
0.1457695,-0.2473354,-0.1066923,4.959512,-0.5355835,-9.544935,
-0.3126413,-0.02274513,0.07721186,4.510093,1.021729,-1.166496,
-0.0463143,-0.04351139,0.1023889,5.454249,1.470642,-0.3323698,
0.09142458,0.2193928,-0.009357929,0,0,0,
-0.2905808,-0.4022837,0.1199126,12.47666,3.645325,4.714241,
0.2827376,0.3144503,0.02086163,4.375048,0.9234619,2.272072,
0.02381839,0.006270409,0.03608465,4.618893,0.869751,2.512555,
0.2741188,0.09561777,0.1008391,2.77379,-0.569458,0.659833,
0.07848404,0.01444817,0.005745888,1.523991,-1.124268,-0.2817583,
-0.368578,-0.02850294,-0.2834439,0,0,0,
0.1802117,0.1533866,0.03519058,-2.380114,-1.269531,-0.9993267,
-0.08154884,-0.0394702,-0.0457406,-2.48785,-0.9432983,-0.8721924,
-0.1066256,0.1072049,0.06679296,-3.533621,-1.083679,0.5712938,
-0.05068332,-0.006461143,0.1253486,-4.821167,-1.387634,1.429667,
0.05864613,-0.2146602,-0.1815915,0,0,0,
-0.3453895,0.1452327,0.2656221,-6.150398,-0.8502197,5.583305,
0.008472428,-0.2402544,-0.1386404,-1.760902,-0.9106445,4.249973,
-0.1959302,-0.6989717,0.3834128,-1.729145,-1.552124,7.012901,
0.4563521,0.5256176,-0.1684189,2.754097,-0.305481,0.8932018,
0.07649511,0.2683759,-0.3419757,0,0,0,
0,0,0,0,0,0,
-0.3028229,-1.585221,0.7205486,17.79738,-0.8843994,4.808998,
0.3028229,1.585221,-0.7205486,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
-0.7469013,-2.435899,2.346873,45.49629,-3577.752,16.40101,
0.7469013,2.435899,-2.346873,0,0,0,
0,0,0,0,0,0,
0,0,0,0,0,0,
1.462399,3.917944,-3.718555,-65.98087,1.56147,-25.07813,
-1.462399,-3.917944,3.718555,0,0,0,
1.033796,0.7558107,-1.228356,-10.72865,0.6123132,-8.516955,
-0.6950013,-0.5781054,1.017797,-1.886969,0.7972288,-1.488714,
0.2375957,-0.01263618,-0.03356934,-2.682462,1.719007,-2.199111,
-0.4325632,-0.1412988,0.1640677,1.105647,1.833248,0.2715683,
-0.04882477,-0.08882284,-0.1481295,0.633049,1.053084,0.1595783,
-0.07621162,-0.02951622,0.07771254,4.168787,1.535696,-4.261446,
0.01090057,-0.3091455,0.01951456,9.989734,2.965113,-10.66959,
0.02981834,0.3692627,0.1932025,2.017231,-0.9455979,-3.851433,
0.09675696,-0.0780344,0.1018405,5.189972,-2.521642,-10.1494,
0.00860393,0.09750128,0.0619173,3.836679,-3.040594,-4.613714,
-0.09823106,0.01374483,-0.1304984,1.465797,-1.267519,-1.566906,
0.04442818,0.07604361,0.1926184,3.481655,-2.794071,0.9090805,
-0.05468838,0.05337,0.0322938,3.226252,-2.287403,5.43257,
-0.342764,0.279808,0.1569033,2.164497,-1.57451,15.43297,
0.09930022,-0.1950979,-0.1415014,1.44022,-0.9369917,10.54206,
-0.01495555,-0.03248453,0.02909899,1.312265,-1.132917,9.846425,
-0.2426028,0.06010532,0.1123548,-0.6924725,3597.206,4.081135,
0.2758339,-0.2139449,-0.4319072,-0.2928066,-1.134644,1.182809,
-0.3106203,-0.04373789,0.1875043,-1.470947,-3.856201,-3.738651,
0.2816074,-0.04312992,-0.1249433,-0.4881477,-1.664734,-2.089548,
-0.07124916,-0.1605034,0.01293421,-0.2623081,-2.855835,-5.230284,
0.03670231,-0.2363205,0.4375219,3.568077,-4.000854,-2.570114,
0.1551241,0.1353383,-0.1662731,3.048468,-1.981812,0.2076006,
-0.1240551,-0.8535147,0.577879,9.471884,-4.9646,2.009077,
-0.02288036,0.3974915,-0.8077145,9.235888,-0.6561279,7.093768,
0.06970093,0.2397776,-0.0002741814,6.021099,-0.2267456,4.569178,
-0.07823035,0.03648996,0.2367616,7.778101,0.8636475,5.528293,
-0.1487121,-0.4052162,0.3261209,13.49301,1.727295,9.321337,
0.2153926,0.4702926,-0.3006577,7.487011,1.212769,3.894472,
-0.003347546,-0.06399155,0.04757643,8.170929,1.416321,4.35935,
-0.01577809,-0.5398273,0.5819559,18.12782,4.169922,7.130947,
0.09180009,-0.3886342,0.3294349,22.93085,6.361389,8.881016,
0.09371862,1.076508,-1.149035,4.327965,2.52655,2.24781,
0.0006690621,-0.006830692,0.002944469,4.284,2.550659,2.284403,
-0.02448261,0.05943775,-0.1194,2.396259,-3597.634,1.795597,
-0.006472319,0.07550716,-0.06102324,1.309757,1.860134,1.288795,
0.02992153,0.2243042,-0.0566721,0,0,0,
-0.1431182,-0.2887249,-0.1972198,-2.74538,3.670983,0.3446579,
0.1342252,0.638473,-0.1960039,-6.513996,-0.3832823,-3.083544,
0.04531741,0.3571868,-0.3770947,-12.9414,-1.096629,-6.195278,
0.05614161,-0.07058382,0.07008314,-12.03093,-0.9394529,-5.438995,
0.1879767,0.4141212,-0.288713,-17.81715,-1.396078,-6.54417,
-0.05577281,-0.4764795,0.383389,-10.90919,-0.6668336,-3.521137,
0.003760308,-0.09583235,0.05267859,-9.90962,-0.4822915,-2.952557,
0.09171963,0.1674056,-0.2311587,-13.40055,-0.1383219,-3.878889,
-0.1068331,-0.1928449,0.2251744,-8.99251,0.3501792,-2.569141,
-0.2134167,-0.4527211,0.5588651,0,0,0,
0.5330544,2.01695,-1.427627,-24.12168,4.456135,-9.349117,
-0.05432069,-0.3749013,-0.1000524,-20.95507,6.506178,-10.23033,
-0.3572553,-1.214385,1.11779,-3.2796,3.236554,-3.482313,
-0.05241744,-0.2200246,0.1957536,-1.878414,1.908369,-2.056551,
0.05681626,0.1993656,-0.1481891,-1.461277,5.992651,-4.477959,
-0.1258772,-0.4070044,0.3623247,0,0,0,
-0.03642663,0.2138853,0.1243591,3.368683,5.810897,-1.107669,
0.03642663,-0.2138853,-0.1243591,0,0,0,
-0.05103871,-0.07519722,0.2289891,12.96244,7.237523,1.605744,
0.05103871,0.07519722,-0.2289891,0,0,0,
0.04148521,-0.2835512,0.4893661,18.29226,5.048499,0.3278255,
-0.006355718,0.2427459,-0.3251672,3.807964,-0.2649212,-0.9940529,
0.03259592,0.0133872,0.06012917,4.256296,-1.299314,-1.884122,
0.03767125,0.03160238,0.04719496,3.950243,-2.740111,-2.943759,
0.06740503,0.06290674,0.1227379,3.79817,-5.862496,-3.856277,
-0.05378053,-0.002646446,-0.1526475,1.312876,-4.508648,-2.130418,
0.00448525,0.1089573,0.03715754,-1.755791,-7.986338,0.3563881,
0.1076311,-0.01208782,0.1441002,-3.05234,-11.92284,1.191554,
