hips_JNTa_x,hips_JNTa_y,hips_JNTa_z,hips_JNTw_x,hips_JNTw_y,hips_JNTw_z,
6.832123,-25.30212,38.76953,10.55489,17.58987,-17.19435,
10.14481,24.51782,-8.404541,10.95282,13.43842,3581.71,
-13.20953,51.51062,-44.01245,6.238232,2.53891,-11.65344,
9.563446,37.62207,8.328247,9.126558,1.572266,-15.6189,
-0.818634,22.27478,-30.69458,6.032629,-1.108246,-9.066162,
0.3936768,17.12036,-14.34631,5.92968,-1.57074,-8.806763,
10.68115,111.5387,-93.4906,5.301013,-4.5755,-5.705872,
-2.489471,-71.71021,-10.31494,2.073269,-3.33847,-2.497253,
-25.78125,-35.33325,14.43787,-3.762007,-2.418365,3.908081,
18.16177,-14.97192,0.2960205,-3.65766,-2.28241,3.867798,
-26.93176,-97.55859,118.9514,-3.261757,1.56311,2.426147,
-6.342316,-164.3311,114.1174,-10.61317,7.547302,7.048035,
-2.420807,122.5525,-136.145,-4.598265,4.554138,3.849792,
-8.312988,-97.79053,-10.59265,-10.52723,10.35095,8.414307,
-0.868988,157.8613,-51.35193,-8.649621,7.621918,10.39764,
-0.1106262,7.409668,-0.9094238,-8.375134,7.220154,9.787598,
-16.082,182.1838,-121.1914,-12.92521,-3.625336,-3576.599,
14.70795,4.589844,-116.0767,-16.21313,-6.436615,28.02706,
31.70547,-154.1992,228.4576,-2.100741,-5.267181,4.717779,
23.96317,24.20349,-62.24365,-2.239698,-16.63116,8.085501,
5.210114,-29.51355,21.43555,0.3553802,-17.81067,5.925002,
-7.173157,-20.047,45.35522,1.469339,-12.52411,3.024755,
-10.87799,-8.383179,24.79248,2.910835,-9.575806,3.209085,
-1.911163,-4.02832,8.691406,4.44022,-9.884949,4.0903,
0.8468628,8.911133,67.59949,7.856882,-7.000732,5.053673,
7.234192,0.6835938,88.20801,14.9949,-7.635498,8.922915,
-9.989929,-8.087158,-33.97522,11.31879,-4.480286,3.472872,
-12.45728,0.3662109,-25.7843,8.998942,-1.476746,-3.110032,
-1.91803,-4.272461,10.31189,10.16687,-1.601715,-4.462252,
-4.319763,-1.342773,-1.757813,9.793081,-1.30722,-7.656546,
-0.05569458,-4.754639,3.656006,10.28358,-1.392822,-7.819324,
-6.674957,-7.48291,44.31458,14.59848,-2.266846,-11.77125,
1.179504,-10.64148,4.998779,10.9549,-1.302795,-7.31082,
-13.21869,-21.15479,38.33008,16.39066,-0.4499817,-5.870752,
1.316071,-19.0918,-16.88232,16.1494,-0.3567505,-4.902282,
2.311707,0.8850098,-80.51758,4.770555,0.7052612,-0.7794309,
-9.38797,-46.75293,13.4613,6.377401,0.9379578,-1.041925,
-4.736328,-7.440186,-33.71887,2.747374,-0.2697754,-3.326089,
19.82346,60.2478,-36.14197,1.32122,-0.1278687,-1.586572,
-19.10324,-106.2744,-4.656982,1.608505,-1.025085,-9.083513,
25.03204,101.5076,-20.401,0.2274132,-0.5793762,-4.82729,
0.6851196,-27.88086,-11.91406,-2.3557,-2.028961,3577.588,
13.67874,10.86121,-5.929565,-4.149256,-2.8508,-32.89001,
4.369354,43.19458,2.023315,-3.507299,-1.58844,-22.76123,
-1.488495,28.71704,-6.317139,-5.243702,-0.9106445,-24.76105,
-6.983185,10.81543,10.64453,-3.722553,0.3253174,-8.948059,
-1.820374,1.867676,-0.3692627,-3.973036,0.6758118,-6.641846,
1.651001,2.368164,-9.619141,-5.909929,2.057495,0.7354736,
2.506256,2.670288,3.527832,-5.028238,2.525635,8.703918,
14.51492,25.70801,0.4974365,-5.831709,4.791565,25.70862,
44.83719,46.97571,-18.6615,-9.894056,9.670563,59.38751,
-12.04147,-3.039551,14.29138,-4.917336,5.740204,-3568.313,
-2.275085,19.00635,-0.5737305,-2.51709,4.566498,19.2491,
-5.680084,-9.539795,0.03662109,-1.788168,3.403473,12.75645,
-0.9552002,54.27246,-13.5376,-1.284151,3.219757,5.058155,
-3.160858,-17.05017,-18.78662,-1.15406,2.920837,3.832202,
-8.222961,11.8042,-20.4895,-0.02720833,2.140808,-9.567537,
-15.46555,-53.17078,12.13074,-0.08983612,1.46347,-6.723485,
27.4353,30.96924,-66.42761,0.02251625,1.02478,3558.627,
-28.24478,-59.21021,37.74719,-0.5261803,0.5865479,-25.7608,
-3.382874,-26.62964,28.16162,-1.846304,-0.05950928,-10.85602,
6.784058,-6.280518,20.09888,-2.744017,-0.04760742,-14.58099,
-7.832336,-8.187866,41.88843,-3.597565,0.3665161,-0.9588623,
2.980042,-1.489258,-0.03967285,-3.649778,0.3849792,-0.8862305,
-17.56821,7.162476,2.667236,-8.120742,-0.2033997,12.4295,
-3.256226,-8.776855,3.729248,-5.41275,-0.3556824,11.19934,
-55.78766,0.1586914,24.81995,-20.7506,-2.661896,-3557.303,
10.81314,-39.91089,-17.65442,-15.91564,-2.476654,34.94902,
21.31348,0.1953125,-27.2522,-11.35252,-1.193542,10.85153,
2.650452,-18.03589,25.94604,-11.08344,-0.7574463,1.731243,
21.0762,9.70459,26.29395,-6.165532,1.658325,-11.47891,
6.597137,2.246094,2.630615,-4.905133,2.207947,-14.46394,
1.265717,-10.672,9.152222,3596.707,4.65744,-24.19652,
2.259827,18.03589,-12.146,-0.07568359,4.64386,3578.558,
9.384918,-20.224,64.62097,-3591.228,2.837677,-18.49518,
-3.375244,2.755737,7.299805,12.94675,0.1004028,-8.225098,
-2.986908,1.617432,-17.81311,11.9791,-1.212463,-2.382202,
3.536987,4.660034,-28.01514,10.51378,-5.931244,18.44025,
0.09536743,-18.91479,9.783936,12.74676,-6.877289,22.13898,
0.5020142,5.593872,-21.9574,7.510047,-4.329376,-3583.469,
-5.469513,3.808594,-7.693481,6.793718,-3.783569,14.12733,
2.967834,-17.48047,8.566284,5.562906,-1.300659,6.040113,
-3.656769,25.47607,-19.13452,3.569732,-0.26474,2.680473,
-16.51917,18.66455,41.11328,4.832859,17.99255,-31.91034,
12.93182,7.629395,-30.18188,3.444414,11.5271,3579.98,
-16.88843,86.83777,-32.60803,0.295763,10.9787,-14.82666,
0.1464844,-15.83862,-6.228638,0.2804756,8.387604,-11.23413,
1.428986,18.34717,-19.81812,-1.773262,5.313568,-5.844421,
-7.704163,24.87793,-20.30945,-2.683268,6.934967,-7.864685,
7.889557,-42.95654,-0.4730225,-3.65921,-0.5166626,-0.8123779,
0.6851196,2.252197,-7.144165,-3.938537,-0.5775452,-0.9527588,
-21.97418,9.716797,-49.35303,-10.41818,-5.046234,14.85748,
2.331543,6.317139,-28.5553,-12.93968,-6.607819,19.17358,
16.24222,12.37488,-32.49207,-15.09138,0.01281738,-3573.315,
14.55841,-37.59155,61.32813,-8.779931,2.73468,16.42777,
16.94489,8.706665,-1.61438,-7.093811,1.888275,14.35739,
25.87738,14.21814,-34.42993,-8.621589,2.080383,19.05834,
3.604889,-31.21948,61.91406,-1.999614,-2.23938,8.612247,
27.01569,0.3753662,-33.38928,1.549495,-6.323242,6.434922,
-44.8822,-30.67017,75.02441,1.211786,-2.462006,1.70496,
45.31479,-24.9939,54.72412,27.06807,-24.91394,-6.250658,
-46.83228,5.291748,-18.73474,17.92207,-13.84186,-4.416451,
-24.24774,5.963135,-15.13977,9.837108,-5.063934,-3.313489,
0.5157471,-1.9104,16.16211,11.44252,-5.3479,-4.474902,
-13.06076,6.35376,36.73401,9.655857,-3.50296,-4.893603,
-6.951141,0.8331299,17.93823,12.26854,-4.538879,-6.431193,
11.39603,3.805542,-16.33606,7.288809,-2.839661,-4.374371,
-1.863861,-1.843262,-0.4272461,7.447948,-2.891846,-4.331226,
-39.32419,-8.261108,89.73694,9.26712,-6.407318,0.4722738,
9.014893,-11.44714,-27.52686,5.235472,-3.929138,0.7929969,
8.234406,-5.279541,-18.26782,-3.665438,-1.813202,2.202032,
-15.61737,-25,14.7583,-5.275555,-2.277679,1.683476,
19.76013,-17.19055,-40.98511,-6.840372,-1.674805,-3.375647,
-4.419708,-17.16919,-7.723999,-7.129126,-1.778717,-3.663452,
23.55423,-5.422974,-18.77136,-8.05871,-1.275482,-8.259239,
3.438568,-73.99292,-7.293701,-13.3456,-1.922607,-14.94758,
66.24603,-7.104492,-54.97742,-17.99447,-1.094513,3581.49,
24.71848,-12.48169,-45.00427,-18.83308,-0.5201721,-20.74738,
-8.590698,95.26062,10.09827,-11.15624,0.3744507,-6.194763,
-15.94315,50.5188,21.57593,-6.743791,0.6546021,1.343079,
-5.981445,12.41455,1.989746,-6.19334,0.2339172,6.32843,
-21.82159,14.09302,15.26184,-3.734808,-0.04211426,6.119995,
-17.45605,9.011841,5.947876,-2.501551,-0.8633423,4.796448,
-13.12332,8.050537,-0.4608154,-2.213506,-2.141571,5.351257,
-34.7023,45.35828,36.85303,1.953441,-4.482727,1.453552,
-52.98538,85.09216,27.35596,7.535714,-9.848938,-1.002808,
36.36856,-28.15857,-20.24841,6.455181,-5.711517,1.269226,
12.66251,10.55603,-5.218506,7.430809,-4.11911,3.708801,
21.93527,-67.3584,-17.18445,3.320944,-1.784821,1.584167,
-34.82513,172.9706,-16.48254,18.50848,-5.947113,-3587.968,
31.79855,-104.2908,-17.66052,13.56867,-2.435913,8.879526,
20.047,-69.37256,19.90051,9.350386,0.07125854,5.624124,
-0.04196167,11.88965,-9.967041,12.81992,0.1158142,7.466694,
67.33246,10.53162,60.00366,27.44618,6.737518,0.1539636,
0.3486633,-22.79968,-5.252075,25.6629,6.696777,-3.255873,
-68.46008,-50.48523,-34.16138,0,0,0,
47.53799,9.310913,-24.25537,8.801746,5.176239,-10.65592,
-5.078888,-5.532837,3.469849,6.73213,5.061646,-11.00677,
-6.082153,-5.529785,5.197144,3.424358,5.090485,3588.597,
-6.812286,-2.502441,-10.31189,0.4641151,5.727081,-10.3952,
-5.371094,-2.508545,-7.91626,-1.701908,6.255798,-9.613647,
-24.19357,6.762695,33.81653,0,0,0,
16.98761,-17.91382,-129.7729,-23.339,25.20554,-8.44696,
-27.72369,16.20483,94.1864,-10.24704,9.512329,1.149292,
-17.2142,7.336426,33.63953,-9.667082,6.896973,7.69043,
-9.634399,-3.051758,6.137085,-13.06224,8.121185,11.8335,
-16.89606,-13.51929,14.16321,-14.28859,6.120605,16.44836,
7.074738,-13.24768,-3.811646,-11.66411,2.599792,-3587.519,
47.40601,24.19128,-14.54163,0,0,0,
-60.54993,-56.21033,14.01062,-14.12161,0.506897,14.75528,
13.51395,-31.64368,85.77576,-7.927217,-9.797821,-8.014498,
